# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240902
# 종료일: 20240908
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/18332,mobile,1,1,1,1,166,6,0,0
/global/archives/18361,mobile,1,1,1,1,0,4,0,0
/global/archives/18388,mobile,1,1,1,1,140,5,0,0
/global/archives/18445,mobile,1,1,1,1,143,5,0,0
/global/archives/18478,mobile,1,1,1,1,3,5,0,0
/global/archives/18500,desktop,1,1,1,1,94,6,0,0
/global/archives/18623,desktop,1,1,1,1,11,4,0,0
/global/archives/18623,mobile,1,1,1,1,0,2,0,0
/global/archives/18753,mobile,1,1,1,1,65,3,0,0
/global/archives/19014,mobile,1,1,0,0,0,3,0,0
/global/archives/19045,desktop,1,1,1,1,180,3,0,0
/global/archives/2293,mobile,1,1,1,1,15,5,0,0
/global/archives/2448,desktop,1,1,1,1,10,5,0,0
/global/archives/253,mobile,1,1,1,1,105,5,0,0
/global/archives/2701,mobile,1,2,1,1,0,6,0,0
/global/archives/2756,desktop,1,1,1,1,68,5,0,0
/global/archives/3005,mobile,1,1,1,1,39,5,0,0
/global/archives/311,desktop,1,1,1,1,13,5,0,0
/global/archives/3197,desktop,1,1,1,1,1,4,0,0
/global/archives/3220,desktop,1,1,1,1,56,5,0,0
/global/archives/3304,desktop,1,1,1,1,0,4,0,0
/global/archives/349,desktop,1,1,1,1,60,5,0,0
/global/archives/3820,mobile,1,1,1,1,0,4,0,0
/global/archives/3859,desktop,1,1,1,1,27,4,0,0
/global/archives/3873,desktop,1,1,1,1,0,4,0,0
/global/archives/4002,desktop,1,1,1,1,21,5,0,0
/global/archives/401,desktop,1,1,1,1,2,4,0,0
/global/archives/4077,desktop,1,1,1,1,47,6,0,0
/global/archives/4077,mobile,1,1,1,1,55,5,0,0
/global/archives/4086,desktop,1,1,1,1,0,3,0,0
/global/archives/4146,mobile,1,1,1,1,3,5,0,0
/global/archives/4308,desktop,1,1,1,1,22,6,0,0
/global/archives/4415,desktop,1,1,1,1,38,5,0,0
/global/archives/449,desktop,1,1,1,1,8,5,0,0
/global/archives/4499,desktop,1,1,1,1,38,6,0,0
/global/archives/4518,desktop,1,2,2,0.5,2.5,5,0,0
/global/archives/489,mobile,1,1,1,1,46,5,0,0
/global/archives/4900,mobile,1,1,1,1,69,5,0,0
/global/archives/5016,desktop,1,1,1,1,154,5,0,0
/global/archives/5182,desktop,1,1,1,1,0,2,0,0
/global/archives/5205,mobile,1,1,1,1,23,6,0,0
/global/archives/5357,desktop,1,1,1,1,54,4,0,0
/global/archives/5609,desktop,1,2,1,1,0,6,0,0
/global/archives/5772,desktop,1,1,1,1,14,5,0,0
/global/archives/5893,desktop,1,1,1,1,52,5,0,0
/global/archives/5970,desktop,1,1,1,1,8,5,0,0
/global/archives/5994,desktop,1,1,1,1,11,4,0,0
/global/archives/6119,desktop,1,1,1,1,15,6,0,0
/global/archives/6150,desktop,1,1,1,1,35,4,0,0
/global/archives/6253,desktop,1,2,1,1,0,6,0,0
/global/archives/631,desktop,1,1,1,1,16,4,0,0
/global/archives/6313,desktop,1,1,0,0,0,3,0,0
/global/archives/6329,desktop,1,1,1,1,42,5,0,0
/global/archives/6377,desktop,1,1,1,1,8,5,0,0
/global/archives/653,mobile,1,1,1,1,346,5,0,0
/global/archives/6683,mobile,1,1,1,1,0,4,0,0
/global/archives/6807,desktop,1,1,1,1,44,6,0,0
/global/archives/6984,desktop,1,1,1,1,0,3,0,0
/global/archives/7031,desktop,1,1,1,1,0,3,0,0
/global/archives/7043,desktop,1,1,1,1,0,4,0,0
/global/archives/7043,mobile,1,1,1,1,0,4,0,0
/global/archives/7064,desktop,1,1,1,1,0,3,0,0
/global/archives/7177,mobile,1,1,1,1,10,4,0,0
/global/archives/7476,desktop,1,1,1,1,38,4,0,0
/global/archives/7574,desktop,1,2,1,1,0,6,0,0
/global/archives/7596,desktop,1,1,1,1,0,4,0,0
/global/archives/7633,desktop,1,1,1,1,3,5,0,0
/global/archives/7710,desktop,1,2,1,1,0,6,0,0
/global/archives/7794,desktop,1,1,1,1,6,6,0,0
/global/archives/7870,desktop,1,1,1,1,26,6,0,0
/global/archives/7906,desktop,1,1,1,1,9,5,0,0
/global/archives/7961,mobile,1,1,1,1,34,5,0,0
/global/archives/8067,desktop,1,1,1,1,11,5,0,0
/global/archives/8087,desktop,1,2,1,1,0,6,0,0
/global/archives/8105,desktop,1,1,1,1,41,5,0,0
/global/archives/831,mobile,1,1,1,1,16,3,0,0
/global/archives/8310,desktop,1,1,1,1,74,5,0,0
/global/archives/8327,mobile,1,1,1,1,3,5,0,0
/global/archives/8360,desktop,1,1,1,1,26,3,0,0
/global/archives/8383,mobile,1,1,1,1,0,4,0,0
/global/archives/8400,desktop,1,1,1,1,24,5,0,0
/global/archives/8428,desktop,1,1,1,1,20,5,0,0
/global/archives/8553,desktop,1,1,1,1,0,3,0,0
/global/archives/8599,desktop,1,1,1,1,19,5,0,0
/global/archives/8763,desktop,1,1,1,1,4,4,0,0
/global/archives/8765,desktop,1,1,1,1,22,4,0,0
/global/archives/878,desktop,1,2,1,1,0,5,0,0
/global/archives/8972,desktop,1,1,1,1,154,5,0,0
/global/archives/9096,desktop,1,1,1,1,20,4,0,0
/global/archives/9250,desktop,1,1,1,1,30,4,0,0
/global/archives/9493,mobile,1,1,1,1,0,3,0,0
/global/archives/9509,mobile,1,1,1,1,0,4,0,0
/global/archives/9548,mobile,1,1,1,1,0,4,0,0
/global/archives/9648,desktop,1,1,1,1,4,5,0,0
/global/archives/9682,desktop,1,1,1,1,5,2,0,0
/global/archives/9968,desktop,1,1,1,1,5,3,0,0
/global/archives/9998/attachment/04,desktop,1,1,1,1,10,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,desktop,1,1,1,1,0,2,0,0
/global/archives/category/corporate/sk-rading-international,desktop,1,1,1,1,16,6,0,0
/global/archives/category/corporates/sk-on,mobile,1,1,1,1,14,3,0,0
/global/archives/category/press-room/press-release,smart tv,1,1,1,1,0,4,0,0
/global/archives/tag/2022-esg-report,desktop,1,1,1,1,7,4,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,desktop,1,1,1,1,3,5,0,0
/global/archives/tag/blueovalsk,mobile,1,1,1,1,19,5,0,0
/global/archives/tag/carbon-capture,desktop,1,1,1,1,15,5,0,0
/global/archives/tag/ccs,desktop,1,1,1,1,7,5,0,0
/global/archives/tag/ccus,desktop,1,2,2,0.5,4,5,0,0
/global/archives/tag/ces,desktop,1,1,1,1,4,4,0,0
/global/archives/tag/ces2023,desktop,1,1,1,1,11,4,0,0
/global/archives/tag/data-centers,desktop,1,1,1,1,18,4,0,0
/global/archives/tag/dic-certo,desktop,1,1,1,1,2,5,0,0
/global/archives/tag/drone,desktop,1,1,1,1,9,5,0,0
/global/archives/tag/ecopro,mobile,1,1,1,1,0,3,0,0
/global/archives/tag/electric-vehicles,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/ess,desktop,1,1,1,1,3,5,0,0
/global/archives/tag/extraordinary-general-meeting,desktop,1,1,1,1,3,4,0,0
/global/archives/tag/ford,mobile,1,1,1,1,5,4,0,0
/global/archives/tag/frontier-1-5d,desktop,1,1,1,1,3,5,0,0
/global/archives/tag/germany,desktop,1,1,1,1,15,5,0,0
/global/archives/tag/global-csr,desktop,1,1,1,1,2,5,0,0
/global/archives/tag/great-music-festival,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/gs-energy,desktop,1,1,1,1,1,4,0,0
/global/archives/tag/gs-energy,mobile,1,2,1,1,10,7,0,0
/global/archives/tag/houston,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/hungary,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/immersion-cooling-fluids,desktop,1,1,1,1,0,2,0,0
/global/archives/tag/indonesia,desktop,1,1,1,1,2,5,0,0
/global/archives/tag/infinium,desktop,1,1,1,1,21,6,0,0
/global/archives/tag/inobus,mobile,1,1,1,1,10,6,0,0
/global/archives/tag/interbattery-2024,desktop,1,1,1,1,6,3,0,0
/global/archives/tag/korea-hydro-nuclear-power,desktop,1,1,1,1,38,5,0,0
/global/archives/tag/libs,desktop,1,1,1,1,10,5,0,0
/global/archives/tag/lithium-ion-battery,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/lubricant-base-oil-production,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/malaysia,desktop,1,1,1,1,1,5,0,0
/global/archives/tag/merger,desktop,1,1,1,1,5,4,0,0
/global/archives/tag/methane,desktop,1,1,1,1,29,3,0,0
/global/archives/tag/ncm9,desktop,1,1,1,1,7,4,0,0
/global/archives/tag/nmc,desktop,1,1,1,1,2,4,0,0
/global/archives/tag/olefin,desktop,1,1,1,1,5,5,0,0
/global/archives/tag/poland,desktop,1,1,1,1,41,6,0,0
/global/archives/tag/poland,mobile,1,1,1,1,23,4,0,0
/global/archives/tag/portfolio,desktop,1,1,1,1,9,4,0,0
/global/archives/tag/pouch-type-battery,mobile,1,1,1,1,5,5,0,0
/global/archives/tag/pyrolysis,desktop,1,1,1,1,28,5,0,0
/global/archives/tag/rd,mobile,1,1,1,1,7,3,0,0
/global/archives/tag/separator,mobile,1,1,1,1,3,3,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,desktop,1,1,1,1,6,5,0,0
/global/archives/tag/sk-battery-america,mobile,1,1,1,1,7,5,0,0
/global/archives/tag/sk-global-chemical,desktop,1,1,1,1,6,3,0,0
/global/archives/tag/sk-green,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,desktop,1,1,1,1,2,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,mobile,1,1,1,1,25,5,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,mobile,1,1,1,1,8,6,0,0
/global/archives/tag/skbh,mobile,1,1,1,1,5,5,0,0
/global/archives/tag/skbmp,desktop,1,1,1,1,0,3,0,0
/global/archives/tag/skei-singapore,desktop,1,1,1,1,15,5,0,0
/global/archives/tag/sken,mobile,1,1,1,1,4,5,0,0
/global/archives/tag/skgc,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/skiet,desktop,1,1,1,1,47,5,0,0
/global/archives/tag/skoh,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/spain,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/spinoff,desktop,1,2,1,1,3,6,0,0
/global/archives/tag/super-gap,desktop,1,1,1,1,18,5,0,0
/global/archives/tag/tesla,desktop,1,1,1,1,2,5,0,0
/global/archives/tag/ulsan-clx,desktop,1,1,1,1,13,4,0,0
/global/archives/tag/ulsan-complex,desktop,1,1,1,1,5,5,0,0
/global/archives/tag/weixing-chemical,desktop,1,1,1,1,8,4,0,0
/global/archives/tag/winter-pro-lfp-battery,desktop,1,1,1,1,11,3,0,0
/global/archives/tag/yukong,desktop,1,1,1,1,18,5,0,0
/global/archives/tag/中韩石化,desktop,1,1,1,1,1,4,0,0
/global/legal-notices,mobile,1,2,0,0,0,5,0,0
/global/sustainability-report,mobile,1,1,1,1,34,6,0,0
/global/archives/11161,mobile,0,1,1,0,27,2,0,0
/global/archives/14770,mobile,0,1,1,0,21,3,0,0
/global/archives/17460,desktop,0,1,1,0,12,3,0,0
