# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240101
# 종료일: 20240107
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/12106,Vietnam,1,1,1,1,0,4,0,0
/global/archives/12147,Spain,1,1,1,1,21,5,0,0
/global/archives/12190,Belgium,1,1,1,1,1,5,0,0
/global/archives/12190,Canada,1,1,1,1,1,3,0,0
/global/archives/12190,South Korea,1,1,1,1,8,4,0,0
/global/archives/12190,United States,1,2,0,0,0,5,0,0
/global/archives/12220,India,1,1,1,1,22,4,0,0
/global/archives/12220,Singapore,1,1,1,1,43,5,0,0
/global/archives/12293,Japan,1,1,1,1,10,4,0,0
/global/archives/12306,Austria,1,1,1,1,11,6,0,0
/global/archives/12306,United States,1,1,1,1,140,5,0,0
/global/archives/12373,South Korea,1,1,1,1,105,5,0,0
/global/archives/12373,United States,1,1,1,1,7,4,0,0
/global/archives/12389,Philippines,1,1,1,1,20,5,0,0
/global/archives/12413,South Korea,1,1,1,1,39,5,0,0
/global/archives/12413,United States,1,1,1,1,2,4,0,0
/global/archives/12471,United Kingdom,1,2,1,1,0,6,0,0
/global/archives/12473,India,1,1,1,1,0,3,0,0
/global/archives/12473,Philippines,1,1,1,1,0,4,0,0
/global/archives/12475,Hungary,1,1,1,1,76,5,0,0
/global/archives/12483,Germany,1,1,1,1,37,5,0,0
/global/archives/12667,Germany,1,2,1,1,0,5,0,0
/global/archives/12688,India,1,1,1,1,17,6,0,0
/global/archives/12688,South Korea,1,1,1,1,71,4,0,0
/global/archives/12692,United States,1,1,1,1,12,5,0,0
/global/archives/12878,South Korea,1,1,1,1,21,4,0,0
/global/archives/12950,United States,1,1,1,1,127,6,0,0
/global/archives/13036,Germany,1,1,1,1,27,3,0,0
/global/archives/13036,South Korea,1,1,1,1,0,2,0,0
/global/archives/13103,South Korea,1,1,1,1,0,2,0,0
/global/archives/13103,United Kingdom,1,1,1,1,159,4,0,0
/global/archives/13130,Hong Kong,1,1,1,1,9,4,0,0
/global/archives/13130,Singapore,1,2,1,1,0,5,0,0
/global/archives/13153,United Kingdom,1,1,1,1,45,4,0,0
/global/archives/13153,United States,1,1,1,1,4,5,0,0
/global/archives/13184,Sweden,1,1,1,1,0,4,0,0
/global/archives/13230,South Korea,1,1,1,1,17,4,0,0
/global/archives/13256,United Kingdom,1,1,1,1,53,4,0,0
/global/archives/13313,United States,1,2,1,1,1,5,0,0
/global/archives/13327,Malaysia,1,1,1,1,18,5,0,0
/global/archives/13327,United Kingdom,1,1,1,1,9,4,0,0
/global/archives/13374,Hong Kong,1,1,1,1,4,5,0,0
/global/archives/13374,South Korea,1,2,1,1,7,7,0,0
/global/archives/13374,Türkiye,1,1,1,1,11,5,0,0
/global/archives/13374,United Kingdom,1,1,1,1,107,4,0,0
/global/archives/13413,United Kingdom,1,1,1,1,5,4,0,0
/global/archives/13437,South Korea,1,1,1,1,1,4,0,0
/global/archives/13437,United Kingdom,1,1,1,1,22,3,0,0
/global/archives/13521,Germany,1,1,1,1,63,5,0,0
/global/archives/13521,Hungary,1,1,1,1,5,5,0,0
/global/archives/13521,Israel,1,2,1,1,0,6,0,0
/global/archives/13521,Singapore,1,2,1,1,0,6,0,0
/global/archives/13595,Germany,1,1,1,1,26,5,0,0
/global/archives/13595/6-9_900,South Korea,1,1,1,1,15,5,0,0
/global/archives/13780,Belgium,1,1,1,1,40,5,0,0
/global/archives/13780,Germany,1,1,0,0,0,3,0,0
/global/archives/13850,United States,1,1,1,1,23,4,0,0
/global/archives/13879,United Kingdom,1,1,1,1,0,3,0,0
/global/archives/13881,United Kingdom,1,1,1,1,18,4,0,0
/global/archives/1399,India,1,1,1,1,0,4,0,0
/global/archives/14065,Italy,1,1,1,1,5,4,0,0
/global/archives/14078,South Korea,1,1,1,1,2,3,0,0
/global/archives/14083,Hong Kong,1,1,1,1,116,5,0,0
/global/archives/14083,Japan,1,1,1,1,49,6,0,0
/global/archives/14083,Singapore,1,1,1,1,34,5,0,0
/global/archives/14146,India,1,1,1,1,8,5,0,0
/global/archives/14146,South Korea,1,1,1,1,4,5,0,0
/global/archives/14179,India,1,1,0,0,0,3,0,0
/global/archives/14179,South Korea,1,2,1,1,0,5,0,0
/global/archives/14179,United Kingdom,1,1,1,1,0,3,0,0
/global/archives/14179,United States,1,1,1,1,17,4,0,0
/global/archives/14193,India,1,1,0,0,0,3,0,0
/global/archives/14219,Colombia,1,1,1,1,34,3,0,0
/global/archives/14226,India,1,1,1,1,5,5,0,0
/global/archives/14226,Japan,1,1,1,1,62,3,0,0
/global/archives/14243,Hong Kong,1,1,1,1,1055,4,0,0
/global/archives/14243,Indonesia,1,1,1,1,286,4,0,0
/global/archives/14243,Pakistan,1,1,1,1,107,5,0,0
/global/archives/14243,South Korea,1,1,1,1,60,5,0,0
/global/archives/14243,Vietnam,1,1,1,1,0,3,0,0
/global/archives/14264,South Korea,1,2,1,1,0,6,0,0
/global/archives/14302,Japan,1,1,1,1,12,6,0,0
/global/archives/14333,China,1,1,1,1,20,5,0,0
/global/archives/14333,India,1,1,1,1,354,4,0,0
/global/archives/14354,Germany,1,1,1,1,0,3,0,0
/global/archives/14491,France,1,1,1,1,14,5,0,0
/global/archives/14491,India,1,1,1,1,61,6,0,0
/global/archives/14491,South Korea,1,1,1,1,3,5,0,0
/global/archives/14491,United Kingdom,1,1,1,1,4,5,0,0
/global/archives/14493,Japan,1,1,1,1,35,3,0,0
/global/archives/14493,South Korea,1,1,1,1,5,4,0,0
/global/archives/14588,United States,1,1,1,1,8,4,0,0
/global/archives/14628,Singapore,1,1,1,1,2,4,0,0
/global/archives/14634,France,1,1,0,0,0,3,0,0
/global/archives/14634,Poland,1,1,1,1,27,5,0,0
/global/archives/14634,Slovakia,1,1,1,1,15,5,0,0
/global/archives/14634,South Korea,1,1,1,1,66,6,0,0
/global/archives/14634,Türkiye,1,1,1,1,0,4,0,0
/global/archives/14668,United States,1,1,1,1,0,3,0,0
/global/archives/14688,South Korea,1,1,1,1,26,5,0,0
/global/archives/14740,Cyprus,1,2,1,1,0,5,0,0
/global/archives/14740,Italy,1,1,1,1,0,4,0,0
/global/archives/14740,United Kingdom,1,1,0,0,0,3,0,0
/global/archives/14766,China,1,1,1,1,16,5,0,0
/global/archives/14766,France,1,1,1,1,0,3,0,0
/global/archives/14770,Germany,1,1,1,1,92,5,0,0
/global/archives/14770,South Korea,1,1,1,1,10,4,0,0
/global/archives/14800,South Korea,1,1,1,1,7,4,0,0
/global/archives/14962,United Kingdom,1,1,1,1,18,3,0,0
/global/archives/14962,United States,1,1,1,1,22,5,0,0
/global/archives/15067,South Korea,1,1,1,1,4,4,0,0
/global/archives/15153,Hungary,1,1,1,1,2,4,0,0
/global/archives/15204,Germany,1,1,1,1,4,4,0,0
/global/archives/15204,Slovakia,1,1,1,1,0,4,0,0
/global/archives/15204,South Korea,1,1,1,1,24,4,0,0
/global/archives/15204,Taiwan,1,2,1,1,0,6,0,0
/global/archives/15204,United States,1,1,1,1,0,4,0,0
/global/archives/15259,South Korea,1,1,1,1,103,5,0,0
/global/archives/15353,United Kingdom,1,1,1,1,50,4,0,0
/global/archives/15374,Australia,1,2,1,1,0,6,0,0
/global/archives/15374,India,1,1,1,1,0,3,0,0
/global/archives/15374,United Kingdom,1,1,1,1,25,5,0,0
/global/archives/15374,United States,1,1,1,1,59,5,0,0
/global/archives/15409,South Korea,1,1,1,1,43,6,0,0
/global/archives/15462,Hong Kong,1,1,1,1,7,5,0,0
/global/archives/15490,Austria,1,1,1,1,139,6,0,0
/global/archives/15490,China,1,1,1,1,19,4,0,0
/global/archives/15490,Mexico,1,1,1,1,212,3,0,0
/global/archives/15490,United Kingdom,1,1,1,1,14,5,0,0
/global/archives/15497,United States,1,1,1,1,0,3,0,0
/global/archives/15574,China,1,2,1,1,0,6,0,0
/global/archives/15574,India,1,1,1,1,0,3,0,0
/global/archives/15574,Japan,1,1,1,1,4,5,0,0
/global/archives/15592,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/15610,India,1,1,1,1,0,3,0,0
/global/archives/15610,United States,1,1,1,1,0,4,0,0
/global/archives/15638,United Kingdom,1,2,1,1,0,5,0,0
/global/archives/15654,Hong Kong,1,1,1,1,42,5,0,0
/global/archives/15664,Canada,1,1,1,1,130,6,0,0
/global/archives/15664,Germany,1,1,1,1,5,4,0,0
/global/archives/15687,Australia,1,1,1,1,646,6,0,0
/global/archives/15687,Canada,1,1,1,1,834,6,0,0
/global/archives/15687,Chile,1,1,1,1,56,5,0,0
/global/archives/15687,Hong Kong,1,2,1,1,0,5,0,0
/global/archives/15687,India,1,1,1,1,0,3,0,0
/global/archives/15689,France,1,1,1,1,46,5,0,0
/global/archives/15760,Hong Kong,1,1,1,1,8,5,0,0
/global/archives/15840,Malaysia,1,1,1,1,57,5,0,0
/global/archives/15865,Indonesia,1,1,0,0,0,2,0,0
/global/archives/15865,United Kingdom,1,1,1,1,13,4,0,0
/global/archives/15937,Saudi Arabia,1,1,0,0,0,4,0,0
/global/archives/15985,Serbia,1,1,1,1,0,4,0,0
/global/archives/15985,United Kingdom,1,1,1,1,43,3,0,0
/global/archives/16060,Indonesia,1,1,1,1,23,6,0,0
/global/archives/16060,South Korea,1,1,1,1,11,4,0,0
/global/archives/16073,Ireland,1,1,1,1,37,4,0,0
/global/archives/16131,South Korea,1,3,1,1,0,6,0,0
/global/archives/16154,Singapore,1,2,1,1,0,6,0,0
/global/archives/16154,Thailand,1,1,1,1,14,5,0,0
/global/archives/16154,United Kingdom,1,2,1,1,0,6,0,0
/global/archives/16169,India,1,2,1,1,0,5,0,0
/global/archives/16286,Canada,1,1,1,1,28,4,0,0
/global/archives/16286,China,1,1,1,1,16,4,0,0
/global/archives/16286,India,1,1,0,0,0,3,0,0
/global/archives/16286,Japan,1,1,1,1,0,4,0,0
/global/archives/16286,Switzerland,1,1,1,1,0,2,0,0
/global/archives/16376,Mexico,1,1,1,1,118,4,0,0
/global/archives/16448,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/16448,India,1,1,1,1,0,3,0,0
/global/archives/16448,Vietnam,1,1,1,1,6,4,0,0
/global/archives/16480,Belgium,1,1,1,1,37,6,0,0
/global/archives/16480,Germany,1,1,1,1,0,4,0,0
/global/archives/16480,Hungary,1,1,1,1,14,4,0,0
/global/archives/16480,Japan,1,1,1,1,1,5,0,0
/global/archives/16480,United States,1,1,1,1,8,4,0,0
/global/archives/16493,Germany,1,1,1,1,200,4,0,0
/global/archives/16493,India,1,1,1,1,0,2,0,0
/global/archives/16493,Japan,1,1,1,1,22,5,0,0
/global/archives/16493,Malaysia,1,1,1,1,15,6,0,0
/global/archives/16493,Qatar,1,1,1,1,24,6,0,0
/global/archives/16493,South Korea,1,1,1,1,4,4,0,0
/global/archives/16493,Taiwan,1,1,1,1,11,4,0,0
/global/archives/16493,United Kingdom,1,1,1,1,3,4,0,0
/global/archives/16532,China,1,1,1,1,0,3,0,0
/global/archives/16532,Germany,1,1,1,1,8,5,0,0
/global/archives/16532,India,1,1,1,1,0,4,0,0
/global/archives/16532,Singapore,1,1,1,1,135,5,0,0
/global/archives/16563,South Korea,1,1,1,1,94,4,0,0
/global/archives/16583,Canada,1,1,1,1,658,4,0,0
/global/archives/16583,Norway,1,1,1,1,0,4,0,0
/global/archives/16613,Azerbaijan,1,1,1,1,8,4,0,0
/global/archives/16613,Bangladesh,1,1,1,1,0,4,0,0
/global/archives/16613,Belarus,1,2,0,0,0,5,0,0
/global/archives/16613,Bulgaria,1,1,1,1,0,4,0,0
/global/archives/16613,Cambodia,1,1,1,1,0,3,0,0
/global/archives/16613,Croatia,1,1,1,1,0,4,0,0
/global/archives/16613,Dominican Republic,1,1,1,1,0,3,0,0
/global/archives/16613,Honduras,1,1,0,0,0,3,0,0
/global/archives/16613,Indonesia,1,1,0,0,0,3,0,0
/global/archives/16613,Italy,1,1,1,1,0,4,0,0
/global/archives/16613,Jamaica,1,1,1,1,0,4,0,0
/global/archives/16613,Kazakhstan,1,1,1,1,0,3,0,0
/global/archives/16613,Kosovo,1,1,1,1,0,3,0,0
/global/archives/16613,Libya,1,1,1,1,0,3,0,0
/global/archives/16613,Mexico,1,1,1,1,58,4,0,0
/global/archives/16613,Morocco,1,1,1,1,0,3,0,0
/global/archives/16613,Nepal,1,1,1,1,0,3,0,0
/global/archives/16613,Netherlands,1,1,0,0,0,3,0,0
/global/archives/16613,Philippines,1,1,1,1,0,4,0,0
/global/archives/16613,Saudi Arabia,1,1,1,1,0,4,0,0
/global/archives/16613,Serbia,1,1,0,0,0,3,0,0
/global/archives/16613,Sri Lanka,1,1,1,1,19,5,0,0
/global/archives/16613,Thailand,1,1,1,1,40,5,0,0
/global/archives/16613,Türkiye,1,1,0,0,0,2,0,0
/global/archives/16613,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/16613,United States,1,1,0,0,0,3,0,0
/global/archives/16613,Yemen,1,1,0,0,0,2,0,0
/global/archives/16624,Armenia,1,1,1,1,14,5,0,0
/global/archives/16719,Taiwan,1,1,1,1,22,4,0,0
/global/archives/16738,China,1,1,1,1,11,4,0,0
/global/archives/16738,India,1,1,1,1,94,6,0,0
/global/archives/16738,South Korea,1,1,1,1,0,3,0,0
/global/archives/16787,China,1,1,1,1,5,3,0,0
/global/archives/16787,South Korea,1,1,1,1,0,3,0,0
/global/archives/16787,United States,1,1,1,1,3,4,0,0
/global/archives/16810,South Korea,1,1,1,1,3,4,0,0
/global/archives/16834,Austria,1,1,1,1,65,4,0,0
/global/archives/16834,Bulgaria,1,1,1,1,29,5,0,0
/global/archives/16834,India,1,1,1,1,1,3,0,0
/global/archives/16834,Indonesia,1,1,1,1,47,4,0,0
/global/archives/16834,Iran,1,1,1,1,5,5,0,0
/global/archives/16834,Philippines,1,1,1,1,7,5,0,0
/global/archives/16834,Spain,1,1,1,1,31,4,0,0
/global/archives/16881,France,1,1,1,1,0,4,0,0
/global/archives/16881,Hong Kong,1,1,1,1,19,3,0,0
/global/archives/16881,Japan,1,1,1,1,19,5,0,0
/global/archives/16881,Netherlands,1,1,1,1,2,4,0,0
/global/archives/16881,Thailand,1,1,1,1,6,3,0,0
/global/archives/16881,United Kingdom,1,1,1,1,41,6,0,0
/global/archives/16904,China,1,1,1,1,10,3,0,0
/global/archives/16939,(not set),1,1,1,1,0,4,0,0
/global/archives/16939,Belgium,1,1,1,1,14,5,0,0
/global/archives/16939,France,1,1,1,1,70,5,0,0
/global/archives/16939,Pakistan,1,1,1,1,26,5,0,0
/global/archives/16939,Philippines,1,1,1,1,12,3,0,0
/global/archives/16939,Poland,1,1,1,1,0,4,0,0
/global/archives/16939,Tunisia,1,1,1,1,21,5,0,0
/global/archives/16952,Colombia,1,1,1,1,3,4,0,0
/global/archives/16952,Taiwan,1,1,1,1,58,5,0,0
/global/archives/16970,Argentina,1,1,1,1,0,3,0,0
/global/archives/16970,Germany,1,1,1,1,0,4,0,0
/global/archives/16970,Mexico,1,1,1,1,0,4,0,0
/global/archives/16970,Philippines,1,1,1,1,0,5,0,0
/global/archives/16970,Poland,1,1,1,1,0,4,0,0
/global/archives/16970,Thailand,1,1,1,1,9,4,0,0
/global/archives/16970,United Arab Emirates,1,1,0,0,0,3,0,0
/global/archives/16970,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/16980,Germany,1,1,1,1,28,5,0,0
/global/archives/16980,India,1,1,1,1,6,3,0,0
/global/archives/16980,Jamaica,1,1,1,1,0,2,0,0
/global/archives/1722,Italy,1,1,1,1,95,5,0,0
/global/archives/2280,Poland,1,1,1,1,0,4,0,0
/global/archives/2280,South Korea,1,1,1,1,11,5,0,0
/global/archives/2293,Poland,1,1,1,1,63,5,0,0
/global/archives/2329,Australia,1,1,1,1,11,5,0,0
/global/archives/2329,South Korea,1,1,1,1,0,4,0,0
/global/archives/2448,Japan,1,1,1,1,74,4,0,0
/global/archives/253,United Kingdom,1,1,1,1,77,4,0,0
/global/archives/2568,South Korea,1,1,1,1,0,4,0,0
/global/archives/3269,Denmark,1,1,1,1,62,6,0,0
/global/archives/3269,Morocco,1,1,1,1,0,4,0,0
/global/archives/3269,Thailand,1,1,1,1,21,6,0,0
/global/archives/3292,Thailand,1,1,1,1,26,5,0,0
/global/archives/3304,United States,1,1,1,1,34,5,0,0
/global/archives/3393,Poland,1,1,1,1,100,5,0,0
/global/archives/3674,Singapore,1,1,1,1,39,5,0,0
/global/archives/3674,United States,1,1,1,1,95,4,0,0
/global/archives/3689,United States,1,2,1,1,0,6,0,0
/global/archives/3820,Germany,1,1,1,1,44,5,0,0
/global/archives/3820,Hong Kong,1,1,1,1,8,4,0,0
/global/archives/3820,Portugal,1,1,1,1,35,5,0,0
/global/archives/3820,Singapore,1,2,1,1,0,6,0,0
/global/archives/3820,United States,1,1,1,1,3,5,0,0
/global/archives/3830,Germany,1,1,1,1,11,5,0,0
/global/archives/3922,Singapore,1,1,1,1,1,4,0,0
/global/archives/3962,Czechia,1,1,1,1,0,3,0,0
/global/archives/3962,Indonesia,1,1,1,1,14,5,0,0
/global/archives/3962,Mexico,1,1,1,1,17,5,0,0
/global/archives/4193,Lebanon,1,1,1,1,12,5,0,0
/global/archives/4193,Thailand,1,1,1,1,18,5,0,0
/global/archives/4308,United States,1,1,1,1,677,6,0,0
/global/archives/4482,South Korea,1,1,1,1,12,4,0,0
/global/archives/4499,Iran,1,1,1,1,0,4,0,0
/global/archives/4499,Oman,1,1,1,1,0,4,0,0
/global/archives/4518,Hong Kong,1,2,1,1,3,5,0,0
/global/archives/4612,Singapore,1,1,1,1,1,4,0,0
/global/archives/4612,South Korea,1,2,1,1,0,6,0,0
/global/archives/4612,United States,1,1,1,1,0,3,0,0
/global/archives/4751,South Korea,1,1,1,1,1,4,0,0
/global/archives/479,South Korea,1,1,1,1,10,4,0,0
/global/archives/4844,India,1,1,1,1,0,3,0,0
/global/archives/4844,United States,1,1,1,1,0,4,0,0
/global/archives/489,India,1,2,0,0,0,5,0,0
/global/archives/4900,United States,1,1,1,1,0,3,0,0
/global/archives/497,Bulgaria,1,1,1,1,18,6,0,0
/global/archives/5016,Uzbekistan,1,1,1,1,8,4,0,0
/global/archives/5119,India,1,1,1,1,4,5,0,0
/global/archives/5129,Singapore,1,1,1,1,0,4,0,0
/global/archives/5129,United Kingdom,1,1,1,1,63,4,0,0
/global/archives/5146,Singapore,1,2,1,1,1,6,0,0
/global/archives/5205,South Korea,1,1,1,1,43,5,0,0
/global/archives/5205,Taiwan,1,1,1,1,6,5,0,0
/global/archives/5234,United States,1,1,1,1,0,4,0,0
/global/archives/576,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/5853,Taiwan,1,2,1,1,51,3,0,0
/global/archives/5893,Germany,1,1,1,1,0,4,0,0
/global/archives/5944,Bangladesh,1,2,1,1,0,6,0,0
/global/archives/6090,Singapore,1,1,1,1,0,3,0,0
/global/archives/6216,Australia,1,1,1,1,44,5,0,0
/global/archives/6216,France,1,2,1,1,0,6,0,0
/global/archives/6216,Israel,1,1,1,1,8,6,0,0
/global/archives/6216,Italy,1,2,1,1,0,6,0,0
/global/archives/6216,Portugal,1,1,1,1,75,5,0,0
/global/archives/6313,South Korea,1,1,1,1,14,4,0,0
/global/archives/6323,Bangladesh,1,1,1,1,15,5,0,0
/global/archives/6329,Canada,1,1,1,1,0,2,0,0
/global/archives/6343,India,1,1,1,1,40,5,0,0
/global/archives/6343,South Korea,1,1,1,1,24,5,0,0
/global/archives/6343,United States,1,1,1,1,5,4,0,0
/global/archives/6436,United States,1,1,1,1,18,5,0,0
/global/archives/6517,Taiwan,1,1,1,1,13,6,0,0
/global/archives/653,France,1,1,1,1,0,4,0,0
/global/archives/6710,India,1,1,1,1,41,5,0,0
/global/archives/6870,Pakistan,1,1,1,1,0,4,0,0
/global/archives/6870,Thailand,1,1,1,1,33,6,0,0
/global/archives/7215,United States,1,1,1,1,16,6,0,0
/global/archives/7245,Japan,1,2,1,1,0,5,0,0
/global/archives/7292,Thailand,1,1,1,1,132,5,0,0
/global/archives/7302,Germany,1,1,1,1,0,2,0,0
/global/archives/7319,United States,1,1,1,1,0,4,0,0
/global/archives/733,Serbia,1,1,1,1,0,4,0,0
/global/archives/7445,China,1,2,0,0,0,4,0,0
/global/archives/7445,Germany,1,1,1,1,8,3,0,0
/global/archives/7445,Türkiye,1,1,1,1,204,5,0,0
/global/archives/7445,United States,1,1,1,1,39,5,0,0
/global/archives/7463,Taiwan,1,4,1,1,0,10,0,0
/global/archives/7633,Türkiye,1,1,1,1,0,4,0,0
/global/archives/7670,Germany,1,1,1,1,25,5,0,0
/global/archives/7710,Taiwan,1,1,1,1,25,5,0,0
/global/archives/7808,Germany,1,1,1,1,0,2,0,0
/global/archives/7870,South Korea,1,1,1,1,17,4,0,0
/global/archives/7919,India,1,1,1,1,34,5,0,0
/global/archives/7919,United States,1,1,1,1,31,5,0,0
/global/archives/7961,United States,1,1,1,1,278,5,0,0
/global/archives/7979,South Korea,1,1,1,1,6,5,0,0
/global/archives/7991,Slovakia,1,1,1,1,18,5,0,0
/global/archives/8022,United Kingdom,1,1,1,1,0,3,0,0
/global/archives/8067,United States,1,1,1,1,25,6,0,0
/global/archives/8105,Australia,1,1,1,1,679,5,0,0
/global/archives/8105,South Korea,1,1,1,1,38,5,0,0
/global/archives/8105,Thailand,1,1,1,1,5,5,0,0
/global/archives/8168,United Kingdom,1,1,1,1,0,4,0,0
/global/archives/822,Singapore,1,1,1,1,44,4,0,0
/global/archives/8230,India,1,1,1,1,15,5,0,0
/global/archives/8230,Japan,1,2,1,1,0,6,0,0
/global/archives/8230,United Kingdom,1,1,1,1,8,4,0,0
/global/archives/8230,United States,1,1,1,1,173,4,0,0
/global/archives/8298,Brazil,1,1,1,1,0,2,0,0
/global/archives/8327,United States,1,1,1,1,0,4,0,0
/global/archives/8350,Canada,1,1,1,1,69,4,0,0
/global/archives/8350,France,1,1,1,1,0,3,0,0
/global/archives/8400,South Korea,1,1,1,1,4,5,0,0
/global/archives/8599,Hong Kong,1,2,1,1,0,6,0,0
/global/archives/8914,France,1,1,1,1,41,5,0,0
/global/archives/9079,Indonesia,1,1,1,1,56,4,0,0
/global/archives/9129,United States,1,1,1,1,3,5,0,0
/global/archives/9236,Australia,1,1,1,1,63,6,0,0
/global/archives/9236,Brazil,1,2,1,1,25,7,0,0
/global/archives/9236,Cyprus,1,1,1,1,40,5,0,0
/global/archives/9236,Germany,1,1,1,1,395,4,0,0
/global/archives/9236,Poland,1,2,1,1,0,6,0,0
/global/archives/9236,Saudi Arabia,1,2,1,1,113,7,0,0
/global/archives/9286,South Korea,1,1,1,1,1,3,0,0
/global/archives/9286,United States,1,1,1,1,124,5,0,0
/global/archives/9480,Canada,1,2,1,1,0,6,0,0
/global/archives/9493,Taiwan,1,1,1,1,72,4,0,0
/global/archives/9509,Indonesia,1,2,1,1,0,5,0,0
/global/archives/9519,China,1,1,1,1,0,4,0,0
/global/archives/9648,Philippines,1,1,1,1,93,6,0,0
/global/archives/9715,Singapore,1,1,1,1,25,5,0,0
/global/archives/9740,France,1,1,1,1,0,4,0,0
/global/archives/9740,Singapore,1,1,1,1,137,6,0,0
/global/archives/9998,Taiwan,1,1,1,1,15,5,0,0
/global/archives/category/ces,China,1,1,1,1,2,3,0,0
/global/archives/category/ces,United States,1,1,1,1,7,4,0,0
/global/archives/category/ces/ces-2023,South Korea,1,1,1,1,22,4,0,0
/global/archives/category/ces/ces-2024,South Korea,1,1,1,1,7,3,0,0
/global/archives/category/ces/ces-2024,Vietnam,1,1,1,1,13,4,0,0
/global/archives/category/ces/previous,South Korea,1,1,1,1,24,4,0,0
/global/archives/category/corporate,Austria,1,1,1,1,4,4,0,0
/global/archives/category/corporate,Brazil,1,1,1,1,7,3,0,0
/global/archives/category/corporate,Canada,1,1,1,1,23,4,0,0
/global/archives/category/corporate,China,1,1,1,1,4,3,0,0
/global/archives/category/corporate,Germany,1,1,1,1,6,4,0,0
/global/archives/category/corporate,India,1,1,1,1,23,4,0,0
/global/archives/category/corporate,Malaysia,1,2,1,1,0,5,0,0
/global/archives/category/corporate,Norway,1,1,1,1,20,4,0,0
/global/archives/category/corporate,Singapore,1,1,1,1,57,4,0,0
/global/archives/category/corporate,Sweden,1,1,1,1,30,4,0,0
/global/archives/category/corporate/sk-earthon,Canada,1,1,1,1,82,4,0,0
/global/archives/category/corporate/sk-earthon,India,1,1,1,1,1,5,0,0
/global/archives/category/corporate/sk-earthon,South Korea,1,1,1,1,2,3,0,0
/global/archives/category/corporate/sk-energy,Canada,1,1,1,1,156,4,0,0
/global/archives/category/corporate/sk-energy,Germany,1,1,1,1,14,4,0,0
/global/archives/category/corporate/sk-energy,Sweden,1,1,1,1,19,4,0,0
/global/archives/category/corporate/sk-energy,United States,1,1,1,1,8,4,0,0
/global/archives/category/corporate/sk-energy,Vietnam,1,1,1,1,5,4,0,0
/global/archives/category/corporate/sk-enmove,Australia,1,1,1,1,62,5,0,0
/global/archives/category/corporate/sk-enmove,Norway,1,1,1,1,37,4,0,0
/global/archives/category/corporate/sk-enmove,Pakistan,1,1,1,1,56,4,0,0
/global/archives/category/corporate/sk-enmove,United States,1,1,1,1,26,4,0,0
/global/archives/category/corporate/sk-geo-centric,Brazil,1,1,1,1,6,4,0,0
/global/archives/category/corporate/sk-ie-technology,Colombia,1,1,1,1,28,4,0,0
/global/archives/category/corporate/sk-ie-technology,Vietnam,1,1,1,1,70,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,1,1,1,1,5,3,0,0
/global/archives/category/corporate/sk-innovation,Canada,1,1,1,1,67,4,0,0
/global/archives/category/corporate/sk-innovation,Israel,1,1,1,1,20,4,0,0
/global/archives/category/corporate/sk-innovation,Poland,1,1,1,1,15,4,0,0
/global/archives/category/corporate/sk-innovation,Singapore,1,1,1,1,8,4,0,0
/global/archives/category/corporate/sk-on,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/category/corporate/sk-on,India,1,1,1,1,27,5,0,0
/global/archives/category/corporate/sk-rading-international,South Korea,1,1,1,1,9,3,0,0
/global/archives/category/insight,China,1,1,1,1,3,3,0,0
/global/archives/category/insight,Malaysia,1,1,1,1,14,3,0,0
/global/archives/category/insight/expert-voice,United States,1,1,1,1,41,4,0,0
/global/archives/category/insight/trend_report,Canada,1,1,1,1,7,4,0,0
/global/archives/category/insight/trend_report,United States,1,1,1,1,34,4,0,0
/global/archives/category/people,Austria,1,1,1,1,31,4,0,0
/global/archives/category/people,Malaysia,1,1,1,1,14,4,0,0
/global/archives/category/people,Norway,1,1,1,1,19,4,0,0
/global/archives/category/people,Pakistan,1,1,1,1,66,4,0,0
/global/archives/category/people,United Kingdom,1,1,1,1,6,4,0,0
/global/archives/category/people/ceo-leaders,Austria,1,1,1,1,37,4,0,0
/global/archives/category/people/ceo-leaders,Pakistan,1,1,1,1,50,4,0,0
/global/archives/category/people/ceo-leaders,Poland,1,1,1,1,21,4,0,0
/global/archives/category/people/ceo-leaders,Singapore,1,1,1,1,38,4,0,0
/global/archives/category/people/inno-people,South Korea,1,1,1,1,7,3,0,0
/global/archives/category/people/onsite-report,China,1,1,1,1,21,3,0,0
/global/archives/category/press-room,India,1,1,1,1,8,4,0,0
/global/archives/category/press-room,South Korea,1,1,1,1,3,4,0,0
/global/archives/category/press-room,Taiwan,1,1,1,1,5,4,0,0
/global/archives/category/press-room,Vietnam,1,1,1,1,10,4,0,0
/global/archives/category/press-room/financial-results,Canada,1,1,1,1,10,4,0,0
