# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/3820,mobile,1,1,1,1,0,4,0,0
/global/archives/4518,desktop,1,1,1,1,11,5,0,0
/global/archives/4728,mobile,1,1,1,1,5,5,0,0
/global/archives/4751,desktop,1,1,1,1,23,5,0,0
/global/archives/4793,desktop,1,1,1,1,4,5,0,0
/global/archives/4812,desktop,1,1,1,1,38,6,0,0
/global/archives/4853,desktop,1,1,1,1,90,3,0,0
/global/archives/4921,desktop,1,1,1,1,72,5,0,0
/global/archives/4921,mobile,1,1,1,1,0,3,0,0
/global/archives/497,tablet,1,1,1,1,269,6,0,0
/global/archives/5129,desktop,1,1,1,1,0,4,0,0
/global/archives/5357,desktop,1,1,1,1,33,5,0,0
/global/archives/5357,mobile,1,1,1,1,38,5,0,0
/global/archives/5721,desktop,1,1,1,1,71,3,0,0
/global/archives/576,desktop,1,1,1,1,8,5,0,0
/global/archives/5853,desktop,1,1,1,1,8,5,0,0
/global/archives/5892,desktop,1,2,1,1,7,7,0,0
/global/archives/6462,desktop,1,1,1,1,8,4,0,0
/global/archives/6504,desktop,1,1,1,1,0,4,0,0
/global/archives/6647,desktop,1,2,1,1,36,7,0,0
/global/archives/6647,mobile,1,1,0,0,0,3,0,0
/global/archives/6807,desktop,1,2,1,1,10,3,0,0
/global/archives/6807,mobile,1,1,1,1,0,4,0,0
/global/archives/6824,desktop,1,1,1,1,144,6,0,0
/global/archives/6824,mobile,1,1,1,1,23,5,0,0
/global/archives/6857,desktop,1,1,1,1,41,3,0,0
/global/archives/7112,mobile,1,1,1,1,72,4,0,0
/global/archives/7215,desktop,1,1,1,1,20,5,0,0
/global/archives/7245,tablet,1,1,1,1,15,4,0,0
/global/archives/733,desktop,1,1,1,1,29,6,0,0
/global/archives/7476,mobile,1,1,1,1,0,4,0,0
/global/archives/7574,desktop,1,1,1,1,2,5,0,0
/global/archives/7740,desktop,1,2,1,1,66,7,0,0
/global/archives/7919,mobile,1,1,1,1,7,5,0,0
/global/archives/7919,tablet,1,1,1,1,36,6,0,0
/global/archives/8067,tablet,1,1,1,1,127,6,0,0
/global/archives/8238,desktop,1,1,1,1,13,4,0,0
/global/archives/8298,desktop,1,1,1,1,24,4,0,0
/global/archives/8327,desktop,1,1,1,1,0,3,0,0
/global/archives/8350,mobile,1,1,1,1,87,6,0,0
/global/archives/8360,desktop,1,2,1,1,50,7,0,0
/global/archives/851,mobile,1,1,1,1,7,5,0,0
/global/archives/8599,desktop,1,1,1,1,0,3,0,0
/global/archives/8604,desktop,1,1,1,1,82,4,0,0
/global/archives/8604,mobile,1,1,1,1,7,5,0,0
/global/archives/8765,desktop,1,2,1,1,84,4,0,0
/global/archives/8914,desktop,1,1,1,1,92,5,0,0
/global/archives/8929,desktop,1,1,1,1,13,5,0,0
/global/archives/9129,desktop,1,1,1,1,14,5,0,0
/global/archives/9213,desktop,1,1,1,1,0,3,0,0
/global/archives/9236,mobile,1,1,1,1,0,4,0,0
/global/archives/9236,tablet,1,1,1,1,0,4,0,0
/global/archives/9394,desktop,1,1,1,1,13,5,0,0
/global/archives/9493,desktop,1,1,1,1,0,4,0,0
/global/archives/9509,desktop,1,1,1,1,19,4,0,0
/global/archives/9509,mobile,1,1,1,1,0,4,0,0
/global/archives/9648,desktop,1,2,1,1,22,7,0,0
/global/archives/9668,desktop,1,1,1,1,9,5,0,0
/global/archives/9709,desktop,1,1,1,1,30,3,0,0
/global/archives/category/ces,tablet,1,1,1,1,6,3,0,0
/global/archives/category/ces/ces-2022-ces-2022,desktop,1,1,1,1,3,4,0,0
/global/archives/category/ces/ces-2023,mobile,1,1,1,1,52,6,0,0
/global/archives/category/ces/ces-2024,desktop,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-earthon,mobile,1,1,1,1,0,5,0,0
/global/archives/category/corporate/sk-energy,mobile,1,1,1,1,7,4,0,0
/global/archives/category/corporate/sk-enmove,mobile,1,1,1,1,1,4,0,0
/global/archives/category/corporate/sk-enmove,tablet,1,1,1,1,5,5,0,0
/global/archives/category/corporate/sk-geo-centric,mobile,1,1,1,1,7,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,desktop,1,2,1,1,0,5,0,0
/global/archives/category/insight,tablet,1,1,1,1,0,2,0,0
/global/archives/category/insight/series,desktop,1,1,1,1,44,4,0,0
/global/archives/category/insight/trend_report,desktop,1,1,1,1,5,3,0,0
/global/archives/category/people/inno-people,mobile,1,1,1,1,22,4,0,0
/global/archives/category/people/onsite-report,desktop,1,1,1,1,2,3,0,0
/global/archives/category/people/onsite-report,mobile,1,1,1,1,0,4,0,0
/global/archives/category/press-room,mobile,1,2,1,1,0,4,0,0
/global/archives/category/press-room/financial-results,mobile,1,1,1,1,1,3,0,0
/global/archives/category/social-value,mobile,1,1,1,1,14,3,0,0
/global/archives/category/social-value/opinions,desktop,1,1,1,1,92,4,0,0
/global/archives/tag/2022-esg-report,desktop,1,1,1,1,3,3,0,0
/global/archives/tag/2023-q3,desktop,1,1,1,1,5,2,0,0
/global/archives/tag/3r,mobile,1,1,1,1,5,5,0,0
/global/archives/tag/ammonia,desktop,1,1,1,1,16,5,0,0
/global/archives/tag/ankara,mobile,1,1,1,1,2,5,0,0
/global/archives/tag/battery,desktop,1,1,1,1,1,3,0,0
/global/archives/tag/blueoval-sk,desktop,1,1,1,1,0,3,0,0
/global/archives/tag/blueovalsk,desktop,1,1,1,1,13,5,0,0
/global/archives/tag/ces,desktop,1,1,1,1,27,4,0,0
/global/archives/tag/ces-2021,desktop,1,1,1,1,1,3,0,0
/global/archives/tag/china-ev-100-forum,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/daejeon,desktop,1,1,1,1,6,6,0,0
/global/archives/tag/digital-transformation,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/drone,mobile,1,1,1,1,33,5,0,0
/global/archives/tag/e-mobility,desktop,1,1,1,1,0,3,0,0
/global/archives/tag/ecopro,desktop,1,2,1,1,10,6,0,0
/global/archives/tag/energy-super-station,desktop,1,1,1,1,28,5,0,0
/global/archives/tag/ess,desktop,1,1,1,1,9,4,0,0
/global/archives/tag/ev-battery,desktop,1,1,1,1,0,2,0,0
/global/archives/tag/ev-battery,mobile,1,1,1,1,1,4,0,0
/global/archives/tag/flexible-cover-window,desktop,1,1,1,1,21,5,0,0
/global/archives/tag/grape-lab,desktop,1,1,1,1,27,5,0,0
/global/archives/tag/graphite,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/gs-energy,desktop,1,1,1,1,8,6,0,0
/global/archives/tag/high-purity-pp-extraction,desktop,1,1,1,1,19,6,0,0
/global/archives/tag/hungary,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/hydrogen,mobile,1,1,1,1,20,6,0,0
/global/archives/tag/investment,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/ira,desktop,1,1,1,1,12,6,0,0
/global/archives/tag/liquid-immersion-cooling,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/lithium-ion-battery,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/malaysia,desktop,1,1,1,1,1,5,0,0
/global/archives/tag/ohio,mobile,1,1,1,1,4,6,0,0
/global/archives/tag/op,desktop,1,1,1,1,5,3,0,0
/global/archives/tag/pat-wilson,mobile,1,1,1,1,7,5,0,0
/global/archives/tag/plastics-recycling,mobile,1,1,1,1,12,3,0,0
/global/archives/tag/poland,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/pouch-type-battery,mobile,1,1,1,1,12,6,0,0
/global/archives/tag/purecycle-technologies,desktop,1,1,1,1,9,5,0,0
/global/archives/tag/pvep,mobile,1,1,1,1,4,5,0,0
/global/archives/tag/rd,mobile,1,1,1,1,7,4,0,0
/global/archives/tag/reuse-ev-batteries,desktop,1,1,1,1,4,6,0,0
/global/archives/tag/right-route,desktop,1,1,1,1,15,5,0,0
/global/archives/tag/sk-earthon,desktop,1,1,1,1,26,4,0,0
/global/archives/tag/sk-innovation,desktop,1,1,1,1,2,3,0,0
/global/archives/tag/sk-innovation-institute-of-environmental-science-and-technology,desktop,1,1,1,1,8,4,0,0
/global/archives/tag/sk-on,desktop,1,1,1,1,17,4,0,0
/global/archives/tag/sk-on-hungary-skoh-and-sk-battery-manufacturing,desktop,1,1,1,1,12,6,0,0
/global/archives/tag/sk-supex-council,mobile,1,1,1,1,12,6,0,0
/global/archives/tag/skbm,desktop,1,1,1,1,6,5,0,0
/global/archives/tag/skbmp,desktop,1,1,1,1,12,5,0,0
/global/archives/tag/skeo,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/sko,mobile,1,1,1,1,1,5,0,0
/global/archives/tag/skti,desktop,1,1,1,1,7,5,0,0
/global/archives/tag/sk综合化学,desktop,1,1,1,1,2,4,0,0
/global/archives/tag/solid-power,tablet,1,1,1,1,11,6,0,0
/global/archives/tag/turkey,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/中国,desktop,1,1,1,1,30,5,0,0
/global/family-site-links,desktop,1,1,1,1,9,3,0,0
/global/privacy-policy,mobile,1,1,1,1,24,6,0,0
/global/terms-and-conditions,desktop,1,1,1,1,9,4,0,0
/global/who-we-are,mobile,1,1,1,1,12,3,0,0
