# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/tag/skba,google,2,2,2,1,1,8,0,0
/global/archives/tag/skgca,google,2,1,1,2,24,9,0,0
/global/archives/tag/skipc,google,2,2,2,1,7,12,0,0
/global/archives/tag/tesla,google,2,1,1,2,13,8,0,0
/global/archives/tag/ulsan-clx,bing,2,1,1,2,14,10,0,0
/global/latestnews,eng.skglobalchemical.com,2,1,1,2,18,5,0,0
/global/latestnews,in.search.yahoo.com,2,1,1,2,3,8,0,0
/global/latestnews,naver,2,1,1,2,13,6,0,0
/global/sustainability-report,bing,2,1,1,2,24,9,0,0
/global/,chn.sk-on.com,1,1,1,1,0,4,0,0
/global/,chn.skglobalchemical.com,1,1,1,1,20,4,0,0
/global/,eng.skearthon.com,1,1,1,1,3,5,0,0
/global/,eng.skietechnology.com,1,1,1,1,23,6,0,0
/global/,naver,1,1,1,1,6,4,0,0
/global/,skenmove.com,1,1,1,1,7,3,0,0
/global/404,google,1,1,1,1,0,5,0,0
/global/archives/10031,eng.skearthon.com,1,1,1,1,12,3,0,0
/global/archives/10031,google,1,1,1,1,2,3,0,0
/global/archives/10066,google,1,1,1,1,0,3,0,0
/global/archives/10148,linkedin.com,1,1,1,1,12,4,0,0
/global/archives/10310,skenmove.com,1,1,1,1,71,4,0,0
/global/archives/10326,google,1,2,1,1,0,6,0,0
/global/archives/1043,google,1,1,1,1,10,3,0,0
/global/archives/10478,google,1,1,1,1,9,5,0,0
/global/archives/10535,(direct),1,1,1,1,0,4,0,0
/global/archives/10535,statics.teams.cdn.office.net,1,1,1,1,118,5,0,0
/global/archives/10557,(direct),1,1,1,1,0,4,0,0
/global/archives/10680,google,1,1,1,1,0,4,0,0
/global/archives/10767,(direct),1,1,1,1,8,5,0,0
/global/archives/10845,google,1,1,1,1,0,2,0,0
/global/archives/10939,google,1,2,1,1,0,5,0,0
/global/archives/10985,eng.skearthon.com,1,1,1,1,10,4,0,0
/global/archives/11010,google,1,1,1,1,11,3,0,0
/global/archives/11037,222.236.61.86:34050,1,1,1,1,2,4,0,0
/global/archives/11037,google,1,2,1,1,0,6,0,0
/global/archives/11087,222.236.61.86:34050,1,1,1,1,3,4,0,0
/global/archives/11161,(direct),1,1,1,1,329,6,0,0
/global/archives/11214,google,1,1,1,1,2,4,0,0
/global/archives/11400,skinnovation.com,1,1,1,1,105,3,0,0
/global/archives/11415,(direct),1,2,1,1,0,6,0,0
/global/archives/11415,google,1,2,2,0.5,42,5,0,0
/global/archives/11512,google,1,1,1,1,11,5,0,0
/global/archives/11537,google,1,1,1,1,16,3,0,0
/global/archives/11596,10.10.10.10:10100,1,1,1,1,10,4,0,0
/global/archives/11596,222.236.61.86:34050,1,1,1,1,2,4,0,0
/global/archives/11596,google,1,1,1,1,1,5,0,0
/global/archives/11683,(direct),1,1,1,1,14,6,0,0
/global/archives/11756,google,1,1,1,1,22,5,0,0
/global/archives/11807,bing,1,1,1,1,114,4,0,0
/global/archives/11807,eng.skgeocentric.com,1,1,1,1,0,3,0,0
/global/archives/11807,me5.mailplug.com,1,1,1,1,23,5,0,0
/global/archives/11853,google,1,1,1,1,15,4,0,0
/global/archives/11955,google,1,1,1,1,15,4,0,0
/global/archives/11955,grapelab.co,1,1,1,1,13,4,0,0
/global/archives/12008,(direct),1,1,1,1,28,4,0,0
/global/archives/12022,oil-club.ru,1,1,1,1,45,6,0,0
/global/archives/12036,10.10.10.10:10100,1,1,1,1,5,3,0,0
/global/archives/12036,google,1,1,1,1,7,5,0,0
/global/archives/12072,(direct),1,1,1,1,0,3,0,0
/global/archives/12147,(direct),1,1,1,1,0,4,0,0
/global/archives/12147,google,1,1,1,1,7,4,0,0
/global/archives/12269,(direct),1,1,1,1,10,5,0,0
/global/archives/12274/skee,google,1,1,1,1,6,5,0,0
/global/archives/12306,linkedin.com,1,1,1,1,39,4,0,0
/global/archives/12373,skenmove.com,1,1,1,1,101,4,0,0
/global/archives/12483,google,1,1,1,1,2,5,0,0
/global/archives/12485,google,1,1,1,1,0,4,0,0
/global/archives/1257,google,1,2,1,1,6,3,0,0
/global/archives/12610,baidu,1,1,1,1,0,3,0,0
/global/archives/12667,batterytechonline.com,1,1,1,1,96,5,0,0
/global/archives/12982,google,1,1,1,1,5,5,0,0
/global/archives/13036,onlineathens.com,1,1,1,1,86,5,0,0
/global/archives/13036,skinnovation.com,1,2,1,1,0,4,0,0
/global/archives/13130,bing,1,1,1,1,10,4,0,0
/global/archives/13230,google,1,1,1,1,124,4,0,0
/global/archives/13256,google,1,1,1,1,83,4,0,0
/global/archives/13327,skincheonpetrochem.com,1,1,1,1,70,4,0,0
/global/archives/13329,skenmove.com,1,1,1,1,26,3,0,0
/global/archives/13669,cn.bing.com,1,1,0,0,0,3,0,0
/global/archives/13748,digimind-evolution.com,1,2,1,1,0,4,0,0
/global/archives/13850,(direct),1,2,1,1,0,6,0,0
/global/archives/13850,skinnovation.com,1,1,1,1,73,3,0,0
/global/archives/13879,google,1,1,1,1,94,6,0,0
/global/archives/13932,(direct),1,1,1,1,15,5,0,0
/global/archives/13932,google,1,1,1,1,5,5,0,0
/global/archives/1398,google,1,1,1,1,0,2,0,0
/global/archives/14065,(direct),1,1,1,1,22,5,0,0
/global/archives/14146,google,1,1,1,1,0,4,0,0
/global/archives/14179,linkedin.com,1,1,1,1,33,4,0,0
/global/archives/14219,google,1,1,1,1,14,5,0,0
/global/archives/14226,digimind-evolution.com,1,2,1,1,0,5,0,0
/global/archives/14264,google,1,2,1,1,0,6,0,0
/global/archives/14309,(direct),1,1,1,1,10,3,0,0
/global/archives/14309,baidu,1,1,1,1,0,3,0,0
/global/archives/14333,(direct),1,1,1,1,0,4,0,0
/global/archives/14354,google,1,2,1,1,1,6,0,0
/global/archives/14588,google,1,1,1,1,6,4,0,0
/global/archives/14628,google,1,1,1,1,0,2,0,0
/global/archives/14634,(direct),1,1,1,1,0,4,0,0
/global/archives/14770,(direct),1,1,1,1,63,4,0,0
/global/archives/14770,google,1,1,1,1,29,6,0,0
/global/archives/14803,google,1,2,1,1,0,6,0,0
/global/archives/15007,222.236.61.86:34050,1,1,1,1,2,3,0,0
/global/archives/15067,bing,1,1,1,1,26,5,0,0
/global/archives/15067,google,1,1,1,1,8,4,0,0
/global/archives/15259,(direct),1,2,1,1,18,4,0,0
/global/archives/15353,statics.teams.cdn.office.net,1,1,0,0,0,3,0,0
/global/archives/15374,10.10.10.10:10100,1,1,1,1,7,4,0,0
/global/archives/15374,10.10.10.59:8080,1,1,1,1,10,4,0,0
/global/archives/15374,222.236.61.86:34050,1,1,1,1,2,4,0,0
/global/archives/15374,linkedin.com,1,1,1,1,260,6,0,0
/global/archives/15409,google,1,1,1,1,0,3,0,0
/global/archives/15430,google,1,1,1,1,6,4,0,0
/global/archives/15462,(direct),1,1,1,1,0,4,0,0
/global/archives/15490,bing,1,1,1,1,27,3,0,0
/global/archives/15490,linkedin.com,1,1,1,1,176,5,0,0
/global/archives/15592,baidu,1,1,1,1,0,3,0,0
/global/archives/15623,google,1,1,1,1,43,6,0,0
/global/archives/15638,(direct),1,1,1,1,139,4,0,0
/global/archives/15638,eng.sk-on.com,1,1,1,1,101,4,0,0
/global/archives/15664,electrive.net,1,1,1,1,5,5,0,0
/global/archives/15664,seekingalpha.com,1,1,1,1,7,5,0,0
/global/archives/15664https:/source.z2data.com/2024/1/5/1/14/14/420388/3582098/4134612667File41.pdf,(direct),1,1,1,1,0,5,0,0
/global/archives/15687,(direct),1,1,1,1,289,5,0,0
/global/archives/15687,bing,1,1,1,1,10,4,0,0
/global/archives/15689,(direct),1,2,1,1,1,4,0,0
/global/archives/15760,google,1,1,1,1,0,4,0,0
/global/archives/15865,eng.sk-on.com,1,1,1,1,5,4,0,0
/global/archives/15902,google,1,1,1,1,45,5,0,0
/global/archives/15985,skinnovation.com,1,1,1,1,18,3,0,0
/global/archives/16005,google,1,1,1,1,19,4,0,0
/global/archives/16005,linkedin.com,1,2,1,1,0,5,0,0
/global/archives/16025,google,1,1,1,1,9,4,0,0
/global/archives/16060,skinnovation.com,1,1,1,1,0,2,0,0
/global/archives/16154,(direct),1,1,0,0,0,4,0,0
/global/archives/16154,eng.skgeocentric.com,1,1,1,1,1,4,0,0
/global/archives/16286,chat.chat826.com,1,1,1,1,29,4,0,0
/global/archives/16286,chat.openai.com,1,1,1,1,16,5,0,0
/global/archives/16286,cn.bing.com,1,2,1,1,21,5,0,0
/global/archives/16286,in.search.yahoo.com,1,1,1,1,10,4,0,0
/global/archives/16286,skenmove.com,1,1,1,1,198,4,0,0
/global/archives/16376,electrive.net,1,1,1,1,62,4,0,0
/global/archives/16376,eng.sk-on.com,1,1,1,1,55,3,0,0
/global/archives/16376,lnkd.in,1,1,1,1,103,4,0,0
/global/archives/16448,10.10.10.10:10100,1,1,1,1,5,4,0,0
/global/archives/16463,eng.sk-on.com,1,1,1,1,0,1,0,0
/global/archives/16463,linkedin.com,1,1,1,1,0,2,0,0
/global/archives/16463,skinnovation.com,1,1,1,1,10,3,0,0
/global/archives/16480,(not set),1,1,1,1,0,2,0,0
/global/archives/16480,clicktime.symantec.com,1,2,1,1,0,5,0,0
/global/archives/16480,digimind-evolution.com,1,1,1,1,107,5,0,0
/global/archives/16480,linkedin.com,1,1,1,1,59,4,0,0
/global/archives/16480,skinnovation.com,1,1,1,1,16,4,0,0
/global/archives/16493,certauth.shell.com,1,1,1,1,18,3,0,0
/global/archives/16493,statics.teams.cdn.office.net,1,1,1,1,0,3,0,0
/global/archives/16532,(direct),1,1,0,0,0,3,0,0
/global/archives/16532,skinnovation.com,1,1,1,1,70,4,0,0
/global/archives/16532,zalo,1,1,1,1,0,4,0,0
/global/archives/16583,google,1,1,1,1,2,3,0,0
/global/archives/16613,eng.sk-on.com,1,1,1,1,21,3,0,0
/global/archives/16613,ozmailer.com,1,1,1,1,4,3,0,0
/global/archives/16624,google,1,1,1,1,6,4,0,0
/global/archives/16719,(direct),1,1,1,1,4,3,0,0
/global/archives/16787,eng.sk-on.com,1,1,1,1,330,4,0,0
/global/archives/16810,google,1,2,1,1,0,6,0,0
/global/archives/16834,certauth.shell.com,1,1,1,1,13,5,0,0
/global/archives/16834,skincheonpetrochem.com,1,1,1,1,0,2,0,0
/global/archives/16904,ixplorer.myintpact.com,1,1,1,1,0,4,0,0
/global/archives/16925,skinnovation.com,1,1,1,1,7,5,0,0
/global/archives/16939,batteryline.com,1,1,1,1,43,5,0,0
/global/archives/16939,clicktime.symantec.com,1,1,1,1,55,6,0,0
/global/archives/16939,cn.bing.com,1,1,1,1,7,2,0,0
/global/archives/16939,eng.sk-on.com,1,1,1,1,0,2,0,0
/global/archives/16939,ozmailer.com,1,1,1,1,3,4,0,0
/global/archives/16939,skincheonpetrochem.com,1,1,1,1,45,3,0,0
/global/archives/16952,lm.facebook.com,1,1,1,1,5,4,0,0
/global/archives/16952,skinnovation.com,1,1,1,1,23,4,0,0
/global/archives/16970,skincheonpetrochem.com,1,1,1,1,44,4,0,0
/global/archives/16980,ozmailer.com,1,1,1,1,0,3,0,0
/global/archives/16980,skinnovation.com,1,1,1,1,22,3,0,0
/global/archives/17010,trello.com,1,1,1,1,64,5,0,0
/global/archives/17022,duckduckgo,1,1,1,1,18,5,0,0
/global/archives/17022,eng.sk-on.com,1,1,1,1,0,2,0,0
/global/archives/17022,teams.microsoft.com,1,2,1,1,0,6,0,0
/global/archives/17047,(not set),1,2,1,1,7,4,0,0
/global/archives/17047,baidu,1,1,1,1,0,3,0,0
/global/archives/17134,ozmailer.com,1,1,1,1,1,2,0,0
/global/archives/17169,linkedin.com,1,1,1,1,189,4,0,0
/global/archives/1722,(direct),1,1,1,1,0,4,0,0
/global/archives/1903,google,1,1,1,1,19,5,0,0
/global/archives/1960,google,1,1,1,1,13,5,0,0
/global/archives/2490,google,1,1,0,0,0,3,0,0
/global/archives/2576,google,1,1,1,1,74,6,0,0
/global/archives/2675,(direct),1,1,1,1,8,5,0,0
/global/archives/3123,bing,1,1,1,1,25,5,0,0
/global/archives/3139,bing,1,1,1,1,8,5,0,0
/global/archives/3158,google,1,1,1,1,7,4,0,0
/global/archives/3304,google,1,1,1,1,5,4,0,0
/global/archives/3393,google,1,1,1,1,0,3,0,0
/global/archives/3421,google,1,1,1,1,48,3,0,0
/global/archives/3473,google,1,1,1,1,14,4,0,0
/global/archives/349,google,1,1,1,1,10,5,0,0
/global/archives/3555,google,1,2,1,1,0,4,0,0
/global/archives/3661,google,1,1,1,1,17,4,0,0
/global/archives/3689,google,1,2,1,1,13,7,0,0
/global/archives/4518,google,1,1,1,1,11,5,0,0
/global/archives/4614,(direct),1,1,1,1,17,6,0,0
/global/archives/4728,google,1,1,1,1,5,5,0,0
/global/archives/4751,google,1,1,1,1,23,5,0,0
/global/archives/4793,google,1,1,1,1,4,5,0,0
/global/archives/4812,google,1,1,1,1,38,6,0,0
/global/archives/4853,google,1,1,1,1,90,3,0,0
/global/archives/4921,google,1,1,1,1,72,5,0,0
/global/archives/4921,m.facebook.com,1,1,1,1,0,3,0,0
/global/archives/497,google,1,1,1,1,269,6,0,0
/global/archives/5129,google,1,1,1,1,0,4,0,0
/global/archives/5234,bing,1,2,1,1,0,6,0,0
/global/archives/5357,(direct),1,1,1,1,33,5,0,0
/global/archives/5357,google,1,1,1,1,38,5,0,0
/global/archives/5721,google,1,1,1,1,71,3,0,0
/global/archives/576,google,1,1,1,1,8,5,0,0
/global/archives/5853,google,1,1,1,1,8,5,0,0
/global/archives/5892,(direct),1,1,1,1,7,5,0,0
/global/archives/5944,(direct),1,2,1,1,0,6,0,0
/global/archives/5944,google,1,1,1,1,30,6,0,0
/global/archives/6216,linkedin.com,1,1,1,1,1,2,0,0
/global/archives/6313,bing,1,1,1,1,11,5,0,0
/global/archives/6462,google,1,1,1,1,8,4,0,0
/global/archives/6504,google,1,1,1,1,0,4,0,0
/global/archives/6807,eng.skgeocentric.com,1,1,1,1,0,2,0,0
/global/archives/6807,google,1,2,2,0.5,5,5,0,0
/global/archives/6857,skinnovation.com,1,1,1,1,41,3,0,0
/global/archives/7112,(direct),1,1,1,1,23,5,0,0
/global/archives/7215,google,1,1,1,1,20,5,0,0
/global/archives/733,google,1,1,1,1,29,6,0,0
/global/archives/7445,bing,1,1,1,1,108,6,0,0
/global/archives/7476,(direct),1,1,1,1,0,4,0,0
/global/archives/7574,google,1,1,1,1,2,5,0,0
/global/archives/7740,malaysia.search.yahoo.com,1,2,1,1,66,7,0,0
/global/archives/7761,(direct),1,1,1,1,203,6,0,0
/global/archives/7906,(direct),1,2,1,1,8,7,0,0
/global/archives/7961,linkedin.com,1,1,1,1,43,3,0,0
/global/archives/7991,(direct),1,1,1,1,0,3,0,0
/global/archives/8238,bing,1,1,1,1,13,4,0,0
/global/archives/8298,google,1,1,1,1,24,4,0,0
/global/archives/8327,bing,1,1,1,1,0,3,0,0
/global/archives/8350,bing,1,1,1,1,87,6,0,0
/global/archives/8360,google,1,2,1,1,50,7,0,0
/global/archives/851,google,1,1,1,1,7,5,0,0
/global/archives/8599,google,1,1,1,1,0,3,0,0
/global/archives/8708,statics.teams.cdn.office.net,1,1,1,1,0,5,0,0
/global/archives/8765,(direct),1,2,1,1,84,4,0,0
/global/archives/8929,lens.google.com,1,1,1,1,13,5,0,0
/global/archives/9129,google,1,1,1,1,14,5,0,0
/global/archives/9213,cn.bing.com,1,1,1,1,0,3,0,0
/global/archives/9236,bing,1,1,1,1,56,5,0,0
/global/archives/9286,google,1,1,1,1,58,4,0,0
/global/archives/9286,linkedin.com,1,1,1,1,21,5,0,0
/global/archives/9394,google,1,1,1,1,13,5,0,0
/global/archives/9493,google,1,1,1,1,0,4,0,0
/global/archives/9548,(direct),1,1,1,1,46,6,0,0
/global/archives/9648,lens.google.com,1,2,1,1,22,7,0,0
/global/archives/9668,google,1,1,1,1,9,5,0,0
/global/archives/9695,duckduckgo,1,1,1,1,0,4,0,0
/global/archives/9740,10.10.10.10:10100,1,1,1,1,3,4,0,0
/global/archives/9740,222.236.61.86:34050,1,1,1,1,2,4,0,0
/global/archives/9910,(direct),1,1,1,1,0,3,0,0
/global/archives/category/ces,(direct),1,1,1,1,0,5,0,0
/global/archives/category/ces,eng.skglobalchemical.com,1,1,1,1,4,3,0,0
/global/archives/category/ces,skenmove.com,1,1,1,1,6,3,0,0
/global/archives/category/ces/ces-2022-ces-2022,google,1,1,1,1,3,4,0,0
/global/archives/category/ces/ces-2024,google,1,1,1,1,7,5,0,0
/global/archives/category/corporate,bing,1,1,1,1,0,3,0,0
/global/archives/category/corporate,electrive.net,1,1,1,1,7,3,0,0
/global/archives/category/corporate/sk-energy,eng.sk-on.com,1,1,1,1,15,3,0,0
/global/archives/category/corporate/sk-energy,sktradinginternational.com,1,1,1,1,11,4,0,0
/global/archives/category/corporate/sk-enmove,bing,1,1,1,1,1,4,0,0
/global/archives/category/corporate/sk-enmove,eng.sk-on.com,1,1,1,1,7,2,0,0
/global/archives/category/corporate/sk-enmove,oil-club.ru,1,1,1,1,0,2,0,0
/global/archives/category/corporate/sk-geo-centric,oil-club.ru,1,1,1,1,29,4,0,0
/global/archives/category/corporate/sk-ie-technology,(direct),1,1,1,1,29,4,0,0
/global/archives/category/corporate/sk-ie-technology,google,1,1,1,1,33,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,google,1,1,1,1,0,3,0,0
/global/archives/category/corporate/sk-innovation,cn.bing.com,1,1,1,1,14,2,0,0
/global/archives/category/corporate/sk-innovation,eng.sk-on.com,1,1,1,1,8,3,0,0
/global/archives/category/corporate/sk-on,bing,1,1,1,1,3,5,0,0
/global/archives/category/corporate/sk-on,naver.com,1,1,1,1,3,5,0,0
/global/archives/category/insight,eng.sk-on.com,1,1,1,1,23,4,0,0
/global/archives/category/insight,eng.skglobalchemical.com,1,1,1,1,3,3,0,0
/global/archives/category/insight,skenmove.com,1,1,1,1,0,2,0,0
/global/archives/category/insight/series,bing,1,1,1,1,44,4,0,0
/global/archives/category/insight/trend_report,eng.skglobalchemical.com,1,1,1,1,5,3,0,0
/global/archives/category/people,eng.sk-on.com,1,1,1,1,10,3,0,0
/global/archives/category/people,eng.skglobalchemical.com,1,1,1,1,5,4,0,0
/global/archives/category/people,skenmove.com,1,1,1,1,60,4,0,0
/global/archives/category/people/ceo-leaders,skincheonpetrochem.com,1,1,1,1,5,3,0,0
/global/archives/category/people/ceo-leaders,skinnovation.com,1,1,1,1,35,4,0,0
/global/archives/category/people/inno-people,linkedin.com,1,1,1,1,2,3,0,0
/global/archives/category/people/onsite-report,(direct),1,1,1,1,0,4,0,0
/global/archives/category/people/onsite-report,google,1,1,1,1,2,3,0,0
/global/archives/category/press-room,linkedin.com,1,1,1,1,2,3,0,0
/global/archives/category/press-room,skinnovation.com,1,1,1,1,16,4,0,0
/global/archives/category/press-room/commercials,bing,1,1,1,1,16,4,0,0
/global/archives/category/press-room/commercials,eng.skglobalchemical.com,1,1,1,1,14,3,0,0
/global/archives/category/press-room/press-release,bing,1,1,1,1,16,4,0,0
/global/archives/category/press-room/press-release,eng.sk-on.com,1,1,1,1,34,3,0,0
/global/archives/category/press-room/press-release,eng.skglobalchemical.com,1,1,1,1,5,3,0,0
/global/archives/category/social-value,eng.sk-on.com,1,1,1,1,2,3,0,0
/global/archives/category/social-value,eng.skglobalchemical.com,1,1,1,1,3,3,0,0
/global/archives/category/social-value,google,1,1,1,1,384,4,0,0
/global/archives/category/social-value,naver,1,1,1,1,14,3,0,0
/global/archives/category/social-value/csr-program,(direct),1,1,1,1,29,4,0,0
/global/archives/category/social-value/csr-program,google,1,1,1,1,42,4,0,0
/global/archives/category/social-value/opinions,google,1,1,1,1,92,4,0,0
/global/archives/tag/2022-esg-report,(direct),1,1,1,1,3,3,0,0
/global/archives/tag/2023-q3,cn.bing.com,1,1,1,1,5,2,0,0
/global/archives/tag/3r,google,1,1,1,1,5,5,0,0
/global/archives/tag/ammonia,google,1,1,1,1,16,5,0,0
/global/archives/tag/ankara,google,1,1,1,1,2,5,0,0
/global/archives/tag/battery,electrive.com,1,1,1,1,1,3,0,0
/global/archives/tag/blueoval-sk,google,1,1,1,1,0,3,0,0
/global/archives/tag/blueovalsk,google,1,1,1,1,13,5,0,0
/global/archives/tag/ces,(direct),1,1,1,1,27,4,0,0
/global/archives/tag/ces-2021,google,1,1,1,1,1,3,0,0
/global/archives/tag/china-ev-100-forum,google,1,1,1,1,0,4,0,0
/global/archives/tag/daejeon,google,1,1,1,1,6,6,0,0
/global/archives/tag/digital-transformation,google,1,1,1,1,0,4,0,0
/global/archives/tag/drone,google,1,1,1,1,33,5,0,0
/global/archives/tag/e-mobility,google,1,1,1,1,0,3,0,0
/global/archives/tag/ecopro,google,1,2,1,1,10,6,0,0
/global/archives/tag/energy-super-station,google,1,1,1,1,28,5,0,0
/global/archives/tag/ess,google,1,1,1,1,9,4,0,0
/global/archives/tag/flexible-cover-window,google,1,1,1,1,21,5,0,0
/global/archives/tag/grape-lab,google,1,1,1,1,27,5,0,0
/global/archives/tag/graphite,google,1,1,1,1,4,5,0,0
/global/archives/tag/green-bonds,bing,1,1,1,1,9,6,0,0
/global/archives/tag/gs-energy,google,1,1,1,1,8,6,0,0
/global/archives/tag/high-purity-pp-extraction,google,1,1,1,1,19,6,0,0
/global/archives/tag/hungary,google,1,1,1,1,0,4,0,0
/global/archives/tag/hydrogen,google,1,1,1,1,20,6,0,0
/global/archives/tag/investment,google,1,1,1,1,0,4,0,0
/global/archives/tag/ira,google,1,1,1,1,12,6,0,0
/global/archives/tag/liquid-immersion-cooling,google,1,1,1,1,4,5,0,0
/global/archives/tag/malaysia,(direct),1,1,1,1,1,5,0,0
/global/archives/tag/ncm9,google,1,1,1,1,3,5,0,0
/global/archives/tag/ohio,google,1,1,1,1,4,6,0,0
/global/archives/tag/op,cn.bing.com,1,1,1,1,5,3,0,0
/global/archives/tag/pat-wilson,google,1,1,1,1,7,5,0,0
/global/archives/tag/plastics-recycling,google,1,1,1,1,12,3,0,0
/global/archives/tag/poland,google,1,1,1,1,0,4,0,0
/global/archives/tag/pouch-type-battery,bing,1,1,1,1,36,4,0,0
/global/archives/tag/purecycle-technologies,(direct),1,1,1,1,9,5,0,0
/global/archives/tag/pvep,google,1,1,1,1,4,5,0,0
/global/archives/tag/rd,google,1,1,1,1,7,4,0,0
/global/archives/tag/reuse-ev-batteries,google,1,1,1,1,4,6,0,0
/global/archives/tag/right-route,google,1,1,1,1,15,5,0,0
/global/archives/tag/sk-earthon,google,1,1,1,1,26,4,0,0
/global/archives/tag/sk-innovation,google,1,1,1,1,2,3,0,0
/global/archives/tag/sk-innovation-institute-of-environmental-science-and-technology,google,1,1,1,1,8,4,0,0
/global/archives/tag/sk-on,electrive.com,1,1,1,1,17,4,0,0
/global/archives/tag/sk-on-hungary-skoh-and-sk-battery-manufacturing,google,1,1,1,1,12,6,0,0
/global/archives/tag/sk-supex-council,google,1,1,1,1,12,6,0,0
/global/archives/tag/skbm,google,1,1,1,1,6,5,0,0
/global/archives/tag/skbmp,google,1,1,1,1,12,5,0,0
/global/archives/tag/skti,google,1,1,1,1,7,5,0,0
/global/archives/tag/sk综合化学,google,1,1,1,1,2,4,0,0
/global/archives/tag/turkey,google,1,1,1,1,0,4,0,0
/global/archives/tag/中国,cn.bing.com,1,1,1,1,30,5,0,0
/global/family-site-links,skinnovation.com,1,1,1,1,9,3,0,0
/global/latestnews,eng.sk-on.com,1,1,1,1,80,4,0,0
/global/latestnews,euc-excel.officeapps.live.com,1,1,0,0,0,2,0,0
/global/latestnews,skenmove.com,1,1,1,1,0,3,0,0
/global/latestnews,skincheonpetrochem.com,1,1,1,1,16,3,0,0
/global/privacy-policy,google,1,1,1,1,24,6,0,0
/global/sustainability-report,ecosia.org,1,1,1,1,8,5,0,0
/global/terms-and-conditions,google,1,1,1,1,9,4,0,0
/global/who-we-are,(direct),1,1,1,1,7,4,0,0
/global/who-we-are,bing,1,1,1,1,22,6,0,0
/global/who-we-are,in.search.yahoo.com,1,1,1,1,16,4,0,0
/global/who-we-are,skenmove.com,1,1,1,1,21,3,0,0
/global/who-we-are,skincheonpetrochem.com,1,1,1,1,12,3,0,0
/global/,(not set),0,1,0,0,0,1,0,0
/global/archives/12306,word-view.officeapps.live.com,0,1,1,0,0,2,0,0
/global/archives/13804,(not set),0,1,1,0,52,2,0,0
/global/archives/14493,(not set),0,1,0,0,0,1,0,0
/global/archives/15937,(not set),0,1,0,0,0,1,0,0
/global/archives/category/corporate,skinnovation.com,0,1,0,0,0,2,0,0
/global/archives/category/corporate/sk-incheon-petrochem,(direct),0,1,1,0,0,2,0,0
