# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/17047,Ireland,2,2,2,1,19.5,10,0,0
/global/archives/17047,Mexico,2,2,2,1,10,10,0,0
/global/archives/17047,Palestine,2,1,1,2,49,9,0,0
/global/archives/17047,Puerto Rico,2,3,2,1,65,11,0,0
/global/archives/17047,Singapore,2,3,1,2,15,12,0,0
/global/archives/17047,Thailand,2,1,1,2,46,9,0,0
/global/archives/17134,United Kingdom,2,2,2,1,0,9,0,0
/global/archives/17169,Germany,2,2,2,1,32,8,0,0
/global/archives/17169,India,2,2,2,1,63.5,10,0,0
/global/archives/1722,South Korea,2,2,2,1,22,9,0,0
/global/archives/2026,Japan,2,1,1,2,5,9,0,0
/global/archives/2448,France,2,1,1,2,92,9,0,0
/global/archives/2701,Japan,2,1,1,2,12,7,0,0
/global/archives/3820,South Korea,2,2,2,1,11.5,8,0,0
/global/archives/3830,Germany,2,3,1,2,46,9,0,0
/global/archives/3962,United States,2,1,1,2,15,9,0,0
/global/archives/4308,United Kingdom,2,4,2,1,46.5,12,0,0
/global/archives/5892,South Korea,2,2,1,2,27,10,0,0
/global/archives/5981,South Korea,2,1,1,2,19,7,0,0
/global/archives/6216,France,2,2,2,1,25,11,0,0
/global/archives/6216,Israel,2,2,1,2,916,9,0,0
/global/archives/6253,India,2,2,2,1,7,9,0,0
/global/archives/6517,India,2,2,1,2,0,7,0,0
/global/archives/6517,Singapore,2,1,1,2,0,6,0,0
/global/archives/6824,Taiwan,2,2,2,1,83.5,11,0,0
/global/archives/7099,South Korea,2,1,1,2,188,8,0,0
/global/archives/7633,Thailand,2,2,1,2,530,10,0,0
/global/archives/7761,South Korea,2,2,2,1,19.5,9,0,0
/global/archives/7919,Brazil,2,2,2,1,45,10,0,0
/global/archives/7919,Russia,2,1,1,2,223,9,0,0
/global/archives/7961,South Korea,2,2,2,1,27,9,0,0
/global/archives/7991,United States,2,1,1,2,42,8,0,0
/global/archives/8914,South Korea,2,1,1,2,34,9,0,0
/global/archives/9079,South Korea,2,1,1,2,33,7,0,0
/global/archives/9236,Germany,2,2,2,1,13,10,0,0
/global/archives/9548,South Korea,2,2,2,1,19,9,0,0
/global/archives/9695,United States,2,2,2,1,0,8,0,0
/global/archives/9908,Singapore,2,1,1,2,33,7,0,0
/global/archives/category/ces/ces-2023,United States,2,2,2,1,28,11,0,0
/global/archives/category/corporate,Austria,2,3,2,1,5.5,9,0,0
/global/archives/category/corporate,China,2,1,1,2,16,6,0,0
/global/archives/category/corporate,Germany,2,2,2,1,20,7,0,0
/global/archives/category/corporate,Switzerland,2,2,1,2,0,6,0,0
/global/archives/category/corporate/sk-enmove,South Korea,2,2,2,1,3.5,10,0,0
/global/archives/category/corporate/sk-innovation,Poland,2,2,2,1,35.5,9,0,0
/global/archives/category/corporate/sk-innovation,United States,2,2,2,1,13,6,0,0
/global/archives/category/corporate/sk-innovation,Vietnam,2,1,1,2,9,8,0,0
/global/archives/category/corporate/sk-on,Austria,2,2,1,2,19,8,0,0
/global/archives/category/corporate/sk-on,China,2,1,1,2,155,6,0,0
/global/archives/category/corporate/sk-on,Hong Kong,2,2,2,1,3,9,0,0
/global/archives/category/corporate/sk-on,India,2,2,2,1,8,5,0,0
/global/archives/category/corporate/sk-on,Italy,2,1,1,2,0,6,0,0
/global/archives/category/corporate/sk-on,Netherlands,2,2,2,1,30.5,11,0,0
/global/archives/category/corporate/sk-on,United Kingdom,2,2,2,1,30.5,7,0,0
/global/archives/category/insight,South Korea,2,3,2,1,4.5,7,0,0
/global/archives/category/people,India,2,2,2,1,3.5,8,0,0
/global/archives/category/people,Vietnam,2,1,1,2,72,8,0,0
/global/archives/category/people/ceo-leaders,Canada,2,1,1,2,41,8,0,0
/global/archives/category/people/ceo-leaders,United States,2,2,2,1,31,8,0,0
/global/archives/category/people/inno-people,South Korea,2,2,2,1,4.5,7,0,0
/global/archives/category/press-room,Canada,2,1,1,2,47,7,0,0
/global/archives/category/press-room,Thailand,2,2,2,1,11,8,0,0
/global/archives/category/press-room/financial-results,France,2,2,2,1,16.5,8,0,0
/global/archives/category/press-room/press-release,Canada,2,2,2,1,40,9,0,0
/global/archives/category/press-room/press-release,Germany,2,2,2,1,28,8,0,0
/global/archives/tag/ces-2024,Japan,2,1,1,2,29,10,0,0
/global/archives/tag/ces-2024,United States,2,1,1,2,6,7,0,0
/global/archives/tag/indonesia,South Korea,2,2,1,2,9,10,0,0
/global/archives/tag/las-vegas,United States,2,1,1,2,8,7,0,0
/global/archives/tag/mbwa,South Korea,2,1,1,2,8,10,0,0
/global/archives/tag/nft,Japan,2,1,1,2,29,10,0,0
/global/archives/tag/plastic,United States,2,1,1,2,45,9,0,0
/global/archives/tag/purecycle-technologies,United States,2,2,2,1,9.5,10,0,0
/global/archives/tag/rosewell,Greece,2,1,1,2,2,7,0,0
/global/archives/tag/separator,South Korea,2,1,1,2,5,8,0,0
/global/archives/tag/sk-battery-america,Japan,2,1,1,2,3,5,0,0
/global/archives/tag/sk-geo-centric,United States,2,1,1,2,21,6,0,0
/global/archives/tag/skeo,South Korea,2,2,2,1,2.5,8,0,0
/global/archives/tag/skgca,South Korea,2,1,1,2,24,9,0,0
/global/archives/tag/skipc,South Korea,2,2,2,1,7,12,0,0
/global/archives/tag/solid-power,Germany,2,1,1,2,26,8,0,0
/global/archives/tag/tesla,South Korea,2,1,1,2,13,8,0,0
/global/archives/tag/ulsan-clx,United Kingdom,2,1,1,2,14,10,0,0
/global/latestnews,France,2,2,2,1,5.5,8,0,0
/global/latestnews,Hong Kong,2,2,2,1,15,6,0,0
/global/sustainability-report,Austria,2,1,1,2,24,9,0,0
/global/sustainability-report,Hong Kong,2,1,1,2,19,7,0,0
/global/sustainability-report,United States,2,2,1,2,22,10,0,0
/global/who-we-are,Japan,2,1,1,2,4,8,0,0
/global/who-we-are,Singapore,2,2,2,1,12.5,9,0,0
/global/,Argentina,1,1,0,0,0,3,0,0
/global/,Croatia,1,1,1,1,10,4,0,0
/global/,Switzerland,1,1,1,1,43,3,0,0
/global/,Türkiye,1,1,1,1,0,2,0,0
/global/404,South Korea,1,1,1,1,0,5,0,0
/global/archives/10031,Singapore,1,1,1,1,12,3,0,0
/global/archives/10031,South Korea,1,1,1,1,2,3,0,0
/global/archives/10066,Malaysia,1,1,1,1,0,3,0,0
/global/archives/10133,Japan,1,1,1,1,14,5,0,0
/global/archives/10133,Sweden,1,1,1,1,151,5,0,0
/global/archives/10148,Singapore,1,1,1,1,12,4,0,0
/global/archives/10310,Australia,1,1,1,1,71,4,0,0
/global/archives/10326,Vietnam,1,2,1,1,0,6,0,0
/global/archives/1043,United Arab Emirates,1,1,1,1,10,3,0,0
/global/archives/10478,Netherlands,1,1,1,1,9,5,0,0
/global/archives/10535,Japan,1,1,1,1,0,4,0,0
/global/archives/10535,United States,1,1,1,1,118,5,0,0
/global/archives/10557,United States,1,1,1,1,0,4,0,0
/global/archives/10654,Indonesia,1,1,1,1,48,5,0,0
/global/archives/10654,Japan,1,1,1,1,26,6,0,0
/global/archives/10654,South Korea,1,1,1,1,22,5,0,0
/global/archives/10654,United States,1,1,1,1,37,5,0,0
/global/archives/10680,Poland,1,1,1,1,0,4,0,0
/global/archives/10767,Hong Kong,1,1,1,1,0,3,0,0
/global/archives/10767,South Korea,1,2,1,1,0,6,0,0
/global/archives/10767,United Kingdom,1,1,1,1,8,5,0,0
/global/archives/10774,France,1,1,1,1,191,5,0,0
/global/archives/10802,United Kingdom,1,1,1,1,30,5,0,0
/global/archives/10802,United States,1,1,1,1,101,5,0,0
/global/archives/10845,India,1,1,1,1,0,2,0,0
/global/archives/10872,Germany,1,1,1,1,1,5,0,0
/global/archives/10872,South Korea,1,1,1,1,7,5,0,0
/global/archives/10872,Ukraine,1,1,1,1,35,6,0,0
/global/archives/10913,Germany,1,1,1,1,0,3,0,0
/global/archives/10913,South Korea,1,1,1,1,132,5,0,0
/global/archives/10913,United States,1,1,1,1,9,5,0,0
/global/archives/10939,Malaysia,1,2,1,1,0,5,0,0
/global/archives/10985,Singapore,1,1,1,1,10,4,0,0
/global/archives/11004,Japan,1,1,1,1,34,6,0,0
/global/archives/11004,South Korea,1,1,1,1,97,6,0,0
/global/archives/11010,Japan,1,1,1,1,11,3,0,0
/global/archives/11087,Canada,1,1,1,1,55,5,0,0
/global/archives/11087,United Arab Emirates,1,1,1,1,0,4,0,0
/global/archives/11087,United States,1,1,1,1,23,5,0,0
/global/archives/11161,Japan,1,1,1,1,329,6,0,0
/global/archives/11214,South Korea,1,1,1,1,2,4,0,0
/global/archives/11400,Singapore,1,1,1,1,0,2,0,0
/global/archives/11400,South Africa,1,2,1,1,0,6,0,0
/global/archives/11400,South Korea,1,1,1,1,69,5,0,0
/global/archives/11415,Hong Kong,1,2,1,1,0,6,0,0
/global/archives/11415,India,1,2,2,0.5,42,5,0,0
/global/archives/11486,Germany,1,1,1,1,31,6,0,0
/global/archives/11512,Malaysia,1,1,1,1,11,5,0,0
/global/archives/11527,Australia,1,1,1,1,15,5,0,0
/global/archives/11527,India,1,1,1,1,130,5,0,0
/global/archives/11537,South Korea,1,1,1,1,16,3,0,0
/global/archives/11596,India,1,1,1,1,1,5,0,0
/global/archives/11683,South Korea,1,1,1,1,14,6,0,0
/global/archives/11683,United States,1,1,1,1,32,4,0,0
/global/archives/11756,South Korea,1,1,1,1,22,5,0,0
/global/archives/11807,United Kingdom,1,1,1,1,114,4,0,0
/global/archives/11807,United States,1,1,1,1,0,3,0,0
/global/archives/11807,Vietnam,1,1,0,0,0,3,0,0
/global/archives/11853,South Korea,1,1,1,1,15,4,0,0
/global/archives/12008,France,1,1,1,1,28,4,0,0
/global/archives/12022,Australia,1,1,1,1,124,4,0,0
/global/archives/12022,Indonesia,1,1,1,1,15,5,0,0
/global/archives/12022,Japan,1,2,1,1,0,6,0,0
/global/archives/12022,Maldives,1,1,1,1,23,5,0,0
/global/archives/12022,Netherlands,1,1,1,1,28,5,0,0
/global/archives/12022,Pakistan,1,2,1,1,0,6,0,0
/global/archives/12022,Russia,1,1,1,1,45,6,0,0
/global/archives/12022,South Korea,1,1,1,1,0,4,0,0
/global/archives/12036,South Korea,1,1,1,1,5,3,0,0
/global/archives/12036,United States,1,1,1,1,7,5,0,0
/global/archives/12072,United States,1,1,1,1,0,3,0,0
/global/archives/12106,Germany,1,2,1,1,0,6,0,0
/global/archives/12106,Indonesia,1,1,1,1,0,4,0,0
/global/archives/12106,Japan,1,1,1,1,8,5,0,0
/global/archives/12106,Philippines,1,2,1,1,0,6,0,0
/global/archives/12147,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/12147,South Korea,1,1,1,1,7,4,0,0
/global/archives/12220,United States,1,1,1,1,8,4,0,0
/global/archives/12274/skee,South Korea,1,1,1,1,6,5,0,0
/global/archives/12306,France,1,1,1,1,91,4,0,0
/global/archives/12319,Germany,1,2,1,1,0,4,0,0
/global/archives/12319,South Korea,1,1,1,1,13,4,0,0
/global/archives/12373,Australia,1,1,1,1,101,4,0,0
/global/archives/12471,Japan,1,1,1,1,13,5,0,0
/global/archives/12471,Malaysia,1,1,1,1,33,4,0,0
/global/archives/12471,South Korea,1,1,1,1,3,5,0,0
/global/archives/12483,Germany,1,1,1,1,2,5,0,0
/global/archives/12485,South Korea,1,1,1,1,0,4,0,0
/global/archives/1257,Singapore,1,2,1,1,6,3,0,0
/global/archives/12610,China,1,1,1,1,0,3,0,0
/global/archives/12667,France,1,1,1,1,0,5,0,0
/global/archives/12667,Pakistan,1,1,1,1,0,3,0,0
/global/archives/12667,Philippines,1,1,1,1,7,5,0,0
/global/archives/12667,South Korea,1,2,1,1,5,6,0,0
/global/archives/12667,United States,1,1,1,1,96,5,0,0
/global/archives/12692,Hong Kong,1,1,1,1,17,5,0,0
/global/archives/12692,Malaysia,1,1,1,1,3,5,0,0
/global/archives/12692,South Korea,1,1,1,1,94,5,0,0
/global/archives/12692,Taiwan,1,1,1,1,40,5,0,0
/global/archives/12692,United Kingdom,1,1,1,1,42,5,0,0
/global/archives/12950,China,1,1,1,1,3,3,0,0
/global/archives/12950,United States,1,2,1,1,0,6,0,0
/global/archives/12982,Malaysia,1,1,1,1,5,5,0,0
/global/archives/13103,United Kingdom,1,1,1,1,0,2,0,0
/global/archives/13103,United States,1,1,1,1,13,5,0,0
/global/archives/13130,Canada,1,1,1,1,15,4,0,0
/global/archives/13130,France,1,1,1,1,315,6,0,0
/global/archives/13130,Singapore,1,2,1,1,5,7,0,0
/global/archives/13130,United Kingdom,1,1,1,1,10,4,0,0
/global/archives/13211,India,1,1,1,1,52,4,0,0
/global/archives/13211,Singapore,1,1,1,1,0,4,0,0
/global/archives/13230,Canada,1,1,1,1,124,4,0,0
/global/archives/13256,Canada,1,1,1,1,83,4,0,0
/global/archives/13327,South Korea,1,1,1,1,70,4,0,0
/global/archives/13329,India,1,1,1,1,34,5,0,0
/global/archives/13329,Philippines,1,1,1,1,26,3,0,0
/global/archives/13329,South Korea,1,1,1,1,6,4,0,0
/global/archives/13329,United States,1,1,1,1,7,5,0,0
/global/archives/13521,Bulgaria,1,1,1,1,11,6,0,0
/global/archives/13521,Germany,1,1,1,1,231,6,0,0
/global/archives/13521,India,1,1,1,1,28,5,0,0
/global/archives/13595,Canada,1,1,1,1,251,6,0,0
/global/archives/13595,United Kingdom,1,1,1,1,1,3,0,0
/global/archives/13595,United States,1,1,1,1,47,4,0,0
/global/archives/13669,China,1,1,0,0,0,3,0,0
/global/archives/13748,United Kingdom,1,1,1,1,11,5,0,0
/global/archives/13780,Germany,1,1,0,0,0,3,0,0
/global/archives/13780,Indonesia,1,1,1,1,46,5,0,0
/global/archives/13780,Japan,1,1,1,1,261,4,0,0
/global/archives/13780,Nigeria,1,2,1,1,21,7,0,0
/global/archives/13780,South Korea,1,2,1,1,0,6,0,0
/global/archives/13795,Hong Kong,1,1,1,1,52,5,0,0
/global/archives/13795,Sri Lanka,1,1,1,1,0,4,0,0
/global/archives/13804,Hong Kong,1,1,1,1,21,4,0,0
/global/archives/13804,Taiwan,1,1,1,1,43,6,0,0
/global/archives/13879,Singapore,1,1,1,1,94,6,0,0
/global/archives/13932,India,1,1,1,1,15,5,0,0
/global/archives/13932,South Korea,1,1,1,1,5,5,0,0
/global/archives/1398,United Arab Emirates,1,1,1,1,0,2,0,0
/global/archives/14065,United Kingdom,1,1,1,1,36,6,0,0
/global/archives/14065,United States,1,1,1,1,0,4,0,0
/global/archives/14083,Italy,1,1,1,1,25,5,0,0
/global/archives/14083,United States,1,1,1,1,55,6,0,0
/global/archives/14146,Singapore,1,1,1,1,0,4,0,0
/global/archives/14179,Indonesia,1,1,1,1,0,5,0,0
/global/archives/14193,France,1,1,1,1,85,5,0,0
/global/archives/14193,Singapore,1,1,1,1,0,4,0,0
/global/archives/14193,South Korea,1,1,1,1,6,5,0,0
/global/archives/14219,Hungary,1,1,1,1,14,5,0,0
/global/archives/14226,India,1,1,1,1,23,5,0,0
/global/archives/14226,South Korea,1,1,1,1,15,5,0,0
/global/archives/14243,France,1,1,1,1,0,4,0,0
/global/archives/14243,South Korea,1,2,1,1,0,5,0,0
/global/archives/14243,United Arab Emirates,1,1,1,1,121,5,0,0
/global/archives/14264,South Korea,1,2,1,1,0,6,0,0
/global/archives/14309,China,1,1,1,1,0,3,0,0
/global/archives/14309,Hong Kong,1,2,1,1,9,7,0,0
/global/archives/14309,Japan,1,1,1,1,32,3,0,0
/global/archives/14309,South Korea,1,1,1,1,5,6,0,0
/global/archives/14309,Taiwan,1,1,1,1,10,3,0,0
/global/archives/14309,Uzbekistan,1,1,1,1,0,4,0,0
/global/archives/14333,India,1,1,1,1,0,4,0,0
/global/archives/14354,United Arab Emirates,1,2,1,1,1,6,0,0
/global/archives/14384,Japan,1,1,1,1,7,4,0,0
/global/archives/14384,South Korea,1,2,1,1,0,5,0,0
/global/archives/14491,Indonesia,1,2,1,1,0,6,0,0
/global/archives/14491,Kuwait,1,1,1,1,21,5,0,0
/global/archives/14491,United Kingdom,1,1,1,1,14,5,0,0
/global/archives/14541,Vietnam,1,1,1,1,30,5,0,0
/global/archives/14588,United States,1,1,1,1,6,4,0,0
/global/archives/14628,Singapore,1,1,1,1,0,2,0,0
/global/archives/14634,China,1,1,1,1,32,5,0,0
/global/archives/14634,Hong Kong,1,1,1,1,22,5,0,0
/global/archives/14634,Japan,1,1,1,1,0,4,0,0
/global/archives/14634,South Korea,1,1,1,1,6,5,0,0
/global/archives/14634,Türkiye,1,1,1,1,218,6,0,0
/global/archives/14770,Hungary,1,1,1,1,29,6,0,0
/global/archives/14770,Poland,1,1,1,1,63,4,0,0
/global/archives/14803,Ethiopia,1,2,1,1,0,6,0,0
/global/archives/15007,Canada,1,2,1,1,5,7,0,0
/global/archives/15007,South Korea,1,1,1,1,2,3,0,0
/global/archives/15007,United States,1,1,1,1,188,5,0,0
/global/archives/15204,South Korea,1,1,1,1,9,3,0,0
/global/archives/15204,Sweden,1,1,1,1,14,4,0,0
/global/archives/15204,United States,1,1,1,1,1,4,0,0
/global/archives/15259,India,1,1,1,1,2,5,0,0
/global/archives/15259,Netherlands,1,1,1,1,18,5,0,0
/global/archives/15259,Taiwan,1,2,1,1,18,4,0,0
/global/archives/15259,United Kingdom,1,1,1,1,9,4,0,0
/global/archives/15353,South Korea,1,2,1,1,0,6,0,0
/global/archives/15353,United States,1,1,1,1,46,5,0,0
/global/archives/15374,China,1,1,1,1,3,4,0,0
/global/archives/15374,Malaysia,1,1,1,1,260,6,0,0
/global/archives/15409,India,1,1,1,1,0,3,0,0
/global/archives/15430,China,1,1,1,1,6,4,0,0
/global/archives/15462,China,1,1,1,1,0,2,0,0
/global/archives/15462,Singapore,1,1,1,1,0,4,0,0
/global/archives/15462,Switzerland,1,1,1,1,34,5,0,0
/global/archives/15490,Australia,1,2,1,1,0,6,0,0
/global/archives/15490,France,1,1,1,1,0,2,0,0
/global/archives/15490,Japan,1,1,1,1,77,5,0,0
/global/archives/15490,Mexico,1,1,1,1,23,6,0,0
/global/archives/15490,Nepal,1,1,0,0,0,3,0,0
/global/archives/15490,Singapore,1,1,1,1,3,5,0,0
/global/archives/15574,China,1,1,1,1,34,5,0,0
/global/archives/15574,France,1,1,1,1,39,5,0,0
/global/archives/15574,Philippines,1,2,1,1,0,5,0,0
/global/archives/15574,United States,1,2,1,1,0,6,0,0
/global/archives/15610,Cyprus,1,1,1,1,27,6,0,0
/global/archives/15610,India,1,1,1,1,0,4,0,0
/global/archives/15623,China,1,1,1,1,43,6,0,0
/global/archives/15638,Poland,1,1,1,1,139,4,0,0
/global/archives/15638,United States,1,1,1,1,101,4,0,0
/global/archives/15664,Canada,1,1,1,1,94,5,0,0
/global/archives/15664,Egypt,1,1,1,1,0,2,0,0
/global/archives/15664,Italy,1,1,1,1,102,5,0,0
/global/archives/15664,Switzerland,1,1,1,1,22,6,0,0
/global/archives/15664,Türkiye,1,1,1,1,5,5,0,0
/global/archives/15664https:/source.z2data.com/2024/1/5/1/14/14/420388/3582098/4134612667File41.pdf,Egypt,1,1,1,1,0,5,0,0
/global/archives/15687,Brazil,1,1,1,1,145,5,0,0
/global/archives/15689,Austria,1,2,1,1,1,4,0,0
/global/archives/15760,Thailand,1,1,1,1,0,4,0,0
/global/archives/15865,South Korea,1,1,1,1,27,3,0,0
/global/archives/15865,United States,1,1,1,1,5,4,0,0
/global/archives/15902,Indonesia,1,1,1,1,45,5,0,0
/global/archives/15937,Malaysia,1,1,0,0,0,3,0,0
/global/archives/15937,Paraguay,1,1,1,1,0,4,0,0
/global/archives/15937,South Korea,1,2,1,1,0,5,0,0
/global/archives/16005,Germany,1,1,1,1,19,4,0,0
/global/archives/16005,South Korea,1,2,1,1,0,5,0,0
/global/archives/16025,Japan,1,1,1,1,9,4,0,0
/global/archives/16060,India,1,1,1,1,69,6,0,0
/global/archives/16060,Italy,1,1,1,1,16,5,0,0
/global/archives/16060,Malaysia,1,2,1,1,0,6,0,0
/global/archives/16060,South Korea,1,1,1,1,27,5,0,0
/global/archives/16060,Sri Lanka,1,1,1,1,5,6,0,0
/global/archives/16060,United States,1,2,1,1,0,6,0,0
/global/archives/16118,South Korea,1,2,1,1,5,3,0,0
/global/archives/16118,United States,1,1,1,1,0,4,0,0
/global/archives/16154,Thailand,1,1,1,1,8,4,0,0
/global/archives/16154,United Kingdom,1,1,1,1,87,5,0,0
/global/archives/16169,South Korea,1,1,1,1,13,4,0,0
/global/archives/16169,United States,1,1,1,1,16,5,0,0
/global/archives/16286,Australia,1,1,1,1,198,4,0,0
/global/archives/16286,South Korea,1,1,1,1,16,5,0,0
/global/archives/16286,Thailand,1,1,0,0,0,3,0,0
/global/archives/16308,South Korea,1,2,1,1,12,3,0,0
/global/archives/16308,United Kingdom,1,2,1,1,0,6,0,0
/global/archives/16376,Austria,1,2,1,1,0,5,0,0
/global/archives/16376,China,1,1,1,1,55,3,0,0
/global/archives/16376,France,1,1,1,1,18,4,0,0
/global/archives/16376,Hungary,1,1,1,1,103,4,0,0
/global/archives/16376,Sweden,1,2,1,1,170,7,0,0
/global/archives/16376,Switzerland,1,1,1,1,62,4,0,0
/global/archives/16448,Finland,1,1,1,1,113,3,0,0
/global/archives/16448,Greece,1,1,1,1,7,4,0,0
/global/archives/16448,Hong Kong,1,1,1,1,27,5,0,0
/global/archives/16448,Japan,1,1,1,1,6,6,0,0
/global/archives/16448,South Korea,1,1,1,1,5,4,0,0
/global/archives/16463,Austria,1,1,1,1,0,3,0,0
/global/archives/16463,China,1,1,1,1,0,1,0,0
/global/archives/16463,Finland,1,1,1,1,87,3,0,0
/global/archives/16463,France,1,1,1,1,16,4,0,0
/global/archives/16463,Hungary,1,1,1,1,12,3,0,0
/global/archives/16463,India,1,2,0,0,0,5,0,0
/global/archives/16480,Austria,1,1,1,1,0,3,0,0
/global/archives/16480,Germany,1,1,1,1,22,4,0,0
/global/archives/16480,Singapore,1,1,1,1,16,5,0,0
/global/archives/16493,Germany,1,1,1,1,214,4,0,0
/global/archives/16493,Hong Kong,1,1,1,1,87,5,0,0
/global/archives/16493,India,1,1,1,1,219,5,0,0
/global/archives/16493,Japan,1,1,1,1,2,5,0,0
/global/archives/16493,Malaysia,1,1,1,1,113,5,0,0
/global/archives/16493,Netherlands,1,1,1,1,128,3,0,0
/global/archives/16532,Moldova,1,2,1,1,0,6,0,0
/global/archives/16532,Saudi Arabia,1,1,0,0,0,3,0,0
/global/archives/16532,Singapore,1,1,1,1,0,4,0,0
/global/archives/16583,South Korea,1,1,1,1,2,3,0,0
/global/archives/16613,Azerbaijan,1,1,0,0,0,3,0,0
/global/archives/16613,Bangladesh,1,1,0,0,0,3,0,0
/global/archives/16613,Belarus,1,1,0,0,0,3,0,0
/global/archives/16613,Cambodia,1,1,1,1,0,4,0,0
/global/archives/16613,China,1,1,1,1,21,3,0,0
/global/archives/16613,Costa Rica,1,1,0,0,0,3,0,0
/global/archives/16613,Cyprus,1,1,1,1,0,4,0,0
/global/archives/16613,Czechia,1,1,0,0,0,3,0,0
/global/archives/16613,Dominican Republic,1,1,1,1,0,4,0,0
/global/archives/16613,Finland,1,1,1,1,5,3,0,0
/global/archives/16613,Germany,1,1,0,0,0,3,0,0
/global/archives/16613,Honduras,1,1,1,1,0,4,0,0
/global/archives/16613,India,1,1,0,0,0,3,0,0
/global/archives/16613,Ireland,1,1,1,1,0,3,0,0
/global/archives/16613,Israel,1,1,1,1,0,3,0,0
/global/archives/16613,Jamaica,1,1,1,1,0,4,0,0
/global/archives/16613,Laos,1,1,1,1,0,4,0,0
/global/archives/16613,Mayotte,1,1,1,1,0,4,0,0
/global/archives/16613,Mexico,1,1,0,0,0,3,0,0
/global/archives/16613,Morocco,1,2,1,1,0,6,0,0
/global/archives/16613,Nepal,1,1,1,1,3,4,0,0
/global/archives/16613,Netherlands,1,1,1,1,0,3,0,0
/global/archives/16613,Nicaragua,1,1,0,0,0,3,0,0
/global/archives/16613,Philippines,1,1,1,1,0,4,0,0
/global/archives/16613,Romania,1,1,0,0,0,3,0,0
/global/archives/16613,Türkiye,1,1,0,0,0,2,0,0
/global/archives/16613,United Arab Emirates,1,1,0,0,0,3,0,0
/global/archives/16624,South Korea,1,1,1,1,6,4,0,0
/global/archives/16719,Canada,1,1,1,1,98,4,0,0
/global/archives/16719,Germany,1,1,1,1,4,3,0,0
/global/archives/16738,South Korea,1,1,1,1,0,3,0,0
/global/archives/16738,United States,1,1,1,1,18,5,0,0
/global/archives/16787,Germany,1,1,1,1,41,5,0,0
/global/archives/16787,Poland,1,1,1,1,2,4,0,0
/global/archives/16787,Singapore,1,1,1,1,0,2,0,0
/global/archives/16787,United States,1,1,1,1,330,4,0,0
/global/archives/16810,Hong Kong,1,2,1,1,0,6,0,0
/global/archives/16834,China,1,1,1,1,23,6,0,0
/global/archives/16834,Poland,1,1,1,1,17,4,0,0
/global/archives/16834,Spain,1,1,1,1,10,5,0,0
/global/archives/16834,Türkiye,1,1,1,1,0,4,0,0
/global/archives/16834,United Arab Emirates,1,1,1,1,97,3,0,0
/global/archives/16881,Canada,1,1,1,1,19,5,0,0
/global/archives/16881,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/16881,Spain,1,1,1,1,0,5,0,0
/global/archives/16881,Ukraine,1,1,1,1,0,2,0,0
/global/archives/16904,Netherlands,1,1,1,1,0,4,0,0
/global/archives/16904,South Korea,1,1,1,1,11,3,0,0
/global/archives/16904,United States,1,1,1,1,5,4,0,0
/global/archives/16925,Hungary,1,1,1,1,0,4,0,0
/global/archives/16925,India,1,1,1,1,17,4,0,0
/global/archives/16925,Netherlands,1,1,1,1,7,5,0,0
/global/archives/16925,United States,1,1,1,1,5,4,0,0
/global/archives/16939,Australia,1,1,1,1,29,4,0,0
/global/archives/16939,France,1,1,1,1,145,6,0,0
/global/archives/16939,Guatemala,1,1,1,1,10,5,0,0
/global/archives/16939,Hong Kong,1,1,1,1,0,4,0,0
/global/archives/16939,Hungary,1,1,1,1,1,5,0,0
/global/archives/16939,Norway,1,1,1,1,90,5,0,0
/global/archives/16939,Russia,1,1,1,1,14,5,0,0
/global/archives/16939,Spain,1,1,1,1,0,4,0,0
/global/archives/16952,Canada,1,1,1,1,0,4,0,0
/global/archives/16952,Croatia,1,1,1,1,29,5,0,0
/global/archives/16952,Hong Kong,1,1,1,1,4,4,0,0
/global/archives/16952,Hungary,1,1,1,1,5,4,0,0
/global/archives/16952,Spain,1,2,1,1,16,7,0,0
/global/archives/16952,Taiwan,1,1,1,1,4,4,0,0
/global/archives/16970,Austria,1,1,1,1,8,5,0,0
/global/archives/16970,Finland,1,1,1,1,9,4,0,0
/global/archives/16970,France,1,1,1,1,66,4,0,0
/global/archives/16970,Thailand,1,1,1,1,99,4,0,0
/global/archives/16980,China,1,1,1,1,5,3,0,0
/global/archives/16980,India,1,1,1,1,0,2,0,0
/global/archives/16980,Russia,1,1,1,1,0,3,0,0
/global/archives/16980,Ukraine,1,1,1,1,22,3,0,0
/global/archives/16980,United Kingdom,1,1,1,1,7,4,0,0
/global/archives/17010,Argentina,1,1,1,1,2,4,0,0
/global/archives/17010,Australia,1,2,1,1,0,5,0,0
/global/archives/17010,Bulgaria,1,1,0,0,0,3,0,0
/global/archives/17010,Finland,1,1,1,1,469,3,0,0
/global/archives/17010,France,1,1,1,1,0,3,0,0
/global/archives/17010,Italy,1,1,1,1,101,3,0,0
/global/archives/17010,Kuwait,1,1,1,1,0,3,0,0
