# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240601
# 종료일: 20240630
페이지 경로 및 화면 클래스,국가,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/15610,India,3,1,3,0,6,0,0
/global/archives/15664,Belgium,3,2,1.5,85,13,0,0
/global/archives/15664,Switzerland,3,3,1,43,12,0,0
/global/archives/15664,Taiwan,3,2,1.5,23.5,12,0,0
/global/archives/15687,Singapore,3,3,1,50,15,0,0
/global/archives/15687,United States,3,3,1,4.666666666666667,9,0,0
/global/archives/15689,Germany,3,3,1,54.333333333333336,13,0,0
/global/archives/15689,Japan,3,3,1,186,14,0,0
/global/archives/15760,Vietnam,3,3,1,2,12,0,0
/global/archives/15840,Singapore,3,3,1,46.333333333333336,16,0,0
/global/archives/15865,United States,3,2,1.5,3,9,0,0
/global/archives/15902,Japan,3,2,1.5,8.5,13,0,0
/global/archives/15902,South Korea,3,3,1,4.666666666666667,14,0,0
/global/archives/15937,Taiwan,3,2,1.5,37,12,0,0
/global/archives/15985,South Korea,3,3,1,16.333333333333332,13,0,0
/global/archives/16060,India,3,3,1,30,13,0,0
/global/archives/16060,Taiwan,3,3,1,13.333333333333334,17,0,0
/global/archives/16169,Japan,3,3,1,1,17,0,0
/global/archives/16286,India,3,2,1.5,58,13,0,0
/global/archives/16286,Japan,3,2,1.5,14,12,0,0
/global/archives/16308,Japan,3,1,3,74,12,0,0
/global/archives/16376,Germany,3,2,1.5,23.5,14,0,0
/global/archives/16376,United States,3,3,1,0,14,0,0
/global/archives/16463,Japan,3,3,1,12.666666666666666,14,0,0
/global/archives/16480,Spain,3,1,3,2,13,0,0
/global/archives/16480,United States,3,3,1,13,11,0,0
/global/archives/16493,India,3,4,0.75,6,15,0,0
/global/archives/16493,South Korea,3,2,1.5,7.5,12,0,0
/global/archives/16613,Tanzania,3,2,1.5,0,9,0,0
/global/archives/16719,South Korea,3,3,1,5.333333333333333,12,0,0
/global/archives/16787,Türkiye,3,1,3,70,12,0,0
/global/archives/16834,Indonesia,3,2,1.5,30,12,0,0
/global/archives/16970,South Korea,3,3,1,2,16,0,0
/global/archives/17134,United States,3,3,1,10,10,0,0
/global/archives/17169,India,3,3,1,7,14,0,0
/global/archives/17169,Japan,3,2,1.5,10.5,11,0,0
/global/archives/17216,Malaysia,3,2,1.5,57,13,0,0
/global/archives/17216,Singapore,3,3,1,66.66666666666667,12,0,0
/global/archives/17216,Taiwan,3,3,1,8.666666666666666,10,0,0
/global/archives/17216,United Kingdom,3,3,1,13,13,0,0
/global/archives/17313,Canada,3,2,1.5,59.5,14,0,0
/global/archives/17356,Italy,3,1,3,204,15,0,0
/global/archives/17386,India,3,3,1,1.3333333333333333,12,0,0
/global/archives/17426,Spain,3,1,3,37,13,0,0
/global/archives/17426,United Arab Emirates,3,3,1,82.66666666666667,12,0,0
/global/archives/17499,France,3,3,1,30.333333333333332,14,0,0
/global/archives/17499,United Kingdom,3,3,1,199,14,0,0
/global/archives/17595,India,3,2,1.5,21,11,0,0
/global/archives/17697,South Korea,3,2,1.5,6.5,9,0,0
/global/archives/17893,South Korea,3,3,1,1.3333333333333333,10,0,0
/global/archives/17950,Germany,3,3,1,24.666666666666668,11,0,0
/global/archives/17950,Japan,3,2,1.5,8.5,12,0,0
/global/archives/17978,Thailand,3,1,3,530,13,0,0
/global/archives/17989,China,3,3,1,20.666666666666668,11,0,0
/global/archives/17989,Japan,3,3,1,39.666666666666664,10,0,0
/global/archives/17990,Hong Kong,3,2,1.5,109,14,0,0
/global/archives/18065,New Zealand,3,1,3,38,9,0,0
/global/archives/18065,Philippines,3,3,1,27.666666666666668,10,0,0
/global/archives/18065,Spain,3,2,1.5,57.5,9,0,0
/global/archives/18107,Hong Kong,3,2,1.5,63,17,0,0
/global/archives/18107,Japan,3,3,1,0,14,0,0
/global/archives/18140,Hungary,3,3,1,110.33333333333333,14,0,0
/global/archives/18140,Nepal,3,2,1.5,0,8,0,0
/global/archives/18140,Singapore,3,3,1,341,12,0,0
/global/archives/18208,Spain,3,2,1.5,194.5,11,0,0
/global/archives/18283,Brazil,3,3,1,47.666666666666664,13,0,0
/global/archives/18283,Indonesia,3,3,1,11,12,0,0
/global/archives/18283,Russia,3,3,1,0.3333333333333333,13,0,0
/global/archives/18301,India,3,3,1,17,15,0,0
/global/archives/18332,France,3,2,1.5,3,9,0,0
/global/archives/18332,United Kingdom,3,3,1,14.666666666666666,14,0,0
/global/archives/18332,United States,3,3,1,269.6666666666667,11,0,0
/global/archives/18361,China,3,3,1,15.666666666666666,12,0,0
/global/archives/18361,Finland,3,4,0.75,23.25,15,0,0
/global/archives/18374,France,3,3,1,0.6666666666666666,10,0,0
/global/archives/18374,United Kingdom,3,2,1.5,0,9,0,0
/global/archives/311,India,3,2,1.5,15.5,11,0,0
/global/archives/3393,Australia,3,1,3,195,12,0,0
/global/archives/3709,United States,3,3,1,4.666666666666667,9,0,0
/global/archives/3820,France,3,1,3,188,12,0,0
/global/archives/3820,Hong Kong,3,3,1,44.333333333333336,11,0,0
/global/archives/3820,India,3,3,1,12.333333333333334,12,0,0
/global/archives/3820,Singapore,3,2,1.5,4.5,14,0,0
/global/archives/3962,Pakistan,3,2,1.5,34,15,0,0
/global/archives/4110,Australia,3,3,1,0,9,0,0
/global/archives/4218,India,3,2,1.5,18,9,0,0
/global/archives/4360,Belgium,3,1,3,2,15,0,0
/global/archives/4360,United States,3,2,1.5,20,15,0,0
/global/archives/4482,Ukraine,3,2,1.5,107,13,0,0
/global/archives/4499,South Korea,3,3,1,23.666666666666668,14,0,0
/global/archives/4518,Hong Kong,3,2,1.5,70.5,11,0,0
/global/archives/4518,India,3,2,1.5,3,13,0,0
/global/archives/4705,United States,3,2,1.5,27.5,14,0,0
/global/archives/4728,South Korea,3,2,1.5,34,12,0,0
/global/archives/4751,United States,3,3,1,11.333333333333334,12,0,0
/global/archives/4793,India,3,2,1.5,40.5,12,0,0
/global/archives/5040,South Korea,3,3,1,0,13,0,0
/global/archives/564,Germany,3,3,1,11.666666666666666,12,0,0
/global/archives/5668,Hong Kong,3,2,1.5,395,13,0,0
/global/archives/6072,United States,3,2,1.5,41,14,0,0
/global/archives/6313,Hong Kong,3,2,1.5,45,11,0,0
/global/archives/6377,Philippines,3,3,1,7,16,0,0
/global/archives/648,Singapore,3,1,3,0,12,0,0
/global/archives/6546,Hungary,3,2,1.5,47,15,0,0
/global/archives/6807,China,3,2,1.5,55,11,0,0
/global/archives/6824,Taiwan,3,2,1.5,39.5,15,0,0
/global/archives/7031,Germany,3,1,3,103,9,0,0
/global/archives/7031,Singapore,3,2,1.5,18,12,0,0
/global/archives/7245,India,3,2,1.5,175,12,0,0
/global/archives/7319,South Korea,3,3,1,16,15,0,0
/global/archives/7319,Taiwan,3,2,1.5,20.5,12,0,0
/global/archives/7319,United States,3,3,1,6.333333333333333,12,0,0
/global/archives/733,Hungary,3,3,1,10.666666666666666,15,0,0
/global/archives/7476,Singapore,3,3,1,25.333333333333332,16,0,0
/global/archives/7596,Spain,3,3,1,5.666666666666667,16,0,0
/global/archives/7710,United States,3,2,1.5,16.5,12,0,0
/global/archives/7740,South Korea,3,3,1,5,14,0,0
/global/archives/7761,United States,3,2,1.5,19.5,10,0,0
/global/archives/7906,South Korea,3,3,1,18.333333333333332,12,0,0
/global/archives/8087,Germany,3,1,3,377,15,0,0
/global/archives/822,Hong Kong,3,2,1.5,119.5,14,0,0
/global/archives/822,United States,3,2,1.5,424.5,10,0,0
/global/archives/8327,South Korea,3,3,1,7.333333333333333,15,0,0
/global/archives/8829,Italy,3,2,1.5,512.5,14,0,0
/global/archives/8899,South Korea,3,2,1.5,505,17,0,0
/global/archives/9191,Canada,3,3,1,37.666666666666664,14,0,0
/global/archives/926,South Korea,3,1,3,8,10,0,0
/global/archives/9493,Türkiye,3,2,1.5,80,15,0,0
/global/archives/9548,Japan,3,2,1.5,28.5,12,0,0
/global/archives/9548,United States,3,2,1.5,21.5,14,0,0
/global/archives/9740,Türkiye,3,3,1,52.333333333333336,15,0,0
/global/archives/9908,Vietnam,3,3,1,55.333333333333336,14,0,0
/global/archives/MTM3ODAoMj,Netherlands,3,3,1,3.3333333333333335,14,0,0
/global/archives/category/corporate/sk-energy,South Korea,3,3,1,5,15,0,0
/global/archives/category/corporate/sk-enmove,South Korea,3,3,1,3.6666666666666665,12,0,0
/global/archives/category/corporate/sk-incheon-petrochem,China,3,2,1.5,42.5,12,0,0
/global/archives/category/corporate/sk-incheon-petrochem,United States,3,2,1.5,73.5,11,0,0
/global/archives/category/corporate/sk-innovation,South Korea,3,3,1,3.3333333333333335,13,0,0
/global/archives/category/corporate/sk-on,India,3,2,1.5,111.5,14,0,0
/global/archives/category/corporates,Germany,3,2,1.5,9.5,11,0,0
/global/archives/category/corporates,Hong Kong,3,3,1,5,12,0,0
/global/archives/category/corporates/sk-earthon,Vietnam,3,2,1.5,7.5,10,0,0
/global/archives/category/corporates/sk-energy,Canada,3,3,1,15.333333333333334,10,0,0
/global/archives/category/corporates/sk-enterm,South Korea,3,2,1.5,7,14,0,0
/global/archives/category/corporates/sk-innovation,France,3,3,1,6,12,0,0
/global/archives/category/corporates/sk-innovation,Malaysia,3,2,1.5,11.5,12,0,0
/global/archives/category/corporates/sk-innovation,Ukraine,3,2,1.5,7,10,0,0
/global/archives/category/insight,United Kingdom,3,3,1,3,12,0,0
/global/archives/category/people,China,3,2,1.5,12,9,0,0
/global/archives/category/people,Japan,3,3,1,12.666666666666666,11,0,0
/global/archives/category/press-room,Russia,3,1,3,14,9,0,0
/global/archives/category/press-room/financial-results,Malaysia,3,2,1.5,23.5,13,0,0
/global/archives/category/press-room/issue-fact,Hong Kong,3,3,1,2.6666666666666665,13,0,0
/global/archives/category/press-room/issue-fact,United Kingdom,3,2,1.5,8.5,11,0,0
/global/archives/tag/1-4-butanediol,Japan,3,2,1.5,11.5,16,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,South Korea,3,2,1.5,4.5,13,0,0
/global/archives/tag/battery,Austria,3,1,3,56,11,0,0
/global/archives/tag/block-17-03,India,3,1,3,11,9,0,0
/global/archives/tag/blueovalsk,South Korea,3,1,3,36,11,0,0
/global/archives/tag/ccus,South Korea,3,1,3,7,11,0,0
/global/archives/tag/choi-yun-seok,China,3,2,1.5,27,10,0,0
/global/archives/tag/csr-program,South Korea,3,1,3,10,11,0,0
/global/archives/tag/eaa,China,3,1,3,52,10,0,0
/global/archives/tag/ess,India,3,1,3,35,14,0,0
/global/archives/tag/financial-results,United Kingdom,3,2,1.5,14.5,12,0,0
/global/archives/tag/great-music-festival,Hungary,3,1,3,33,13,0,0
/global/archives/tag/hungary,Ukraine,3,1,3,127,7,0,0
/global/archives/tag/iscc,Japan,3,2,1.5,9,14,0,0
/global/archives/tag/jee-dong-seob,India,3,2,1.5,16.5,10,0,0
/global/archives/tag/lithium-ion-battery,India,3,1,3,88,15,0,0
/global/archives/tag/ncm811,Malaysia,3,2,1.5,8.5,15,0,0
/global/archives/tag/pbat,Mexico,3,1,3,37,13,0,0
/global/archives/tag/pet,Japan,3,1,3,38,12,0,0
/global/archives/tag/sk-energy,United States,3,3,1,0,12,0,0
/global/archives/tag/sk-global-forum,South Korea,3,2,1.5,8,12,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,South Korea,3,3,1,14,14,0,0
/global/archives/tag/sk-on,Japan,3,2,1.5,12,13,0,0
/global/archives/tag/sk-primacor-americas,Singapore,3,1,3,7,11,0,0
/global/archives/tag/skbm,South Korea,3,3,1,7.333333333333333,15,0,0
/global/archives/tag/skbmp,Poland,3,3,1,3,14,0,0
/global/archives/tag/sken,South Korea,3,3,1,9.333333333333334,17,0,0
/global/archives/tag/skipc,South Korea,3,3,1,6.666666666666667,16,0,0
/global/archives/tag/sko,United States,3,3,1,14,17,0,0
/global/archives/tag/skoh,South Korea,3,3,1,1.6666666666666667,13,0,0
/global/archives/tag/sk综合化学,South Korea,3,2,1.5,25,14,0,0
/global/archives/tag/solid-power,Japan,3,2,1.5,10,14,0,0
/global/archives/tag/tesla,Martinique,3,1,3,0,11,0,0
/global/archives/tag/turkey,Taiwan,3,1,3,24,13,0,0
/global/archives/tag/vwbe,United States,3,1,3,20,12,0,0
/global/latestnews,Sweden,3,2,1.5,11,14,0,0
/global/sustainability-report,Japan,3,2,1.5,19,12,0,0
/global/who-we-are,Singapore,3,3,1,10.333333333333334,12,0,0
/global/who-we-are,United Kingdom,3,2,1.5,27.5,14,0,0
/global/,Australia,2,2,1,3,9,0,0
/global/,Austria,2,2,1,29.5,9,0,0
/global/,Belgium,2,2,1,20.5,10,0,0
/global/,Greece,2,1,2,38,10,0,0
/global/,Ireland,2,1,2,11,10,0,0
/global/,Pakistan,2,1,2,13,7,0,0
/global/archives/10133,Poland,2,2,1,7,9,0,0
/global/archives/10133,United States,2,2,1,53,10,0,0
/global/archives/10159,China,2,1,2,9,8,0,0
/global/archives/10310,India,2,2,1,34,11,0,0
/global/archives/10404,United States,2,2,1,33,9,0,0
/global/archives/1043,India,2,2,1,28,11,0,0
/global/archives/10511,Hong Kong,2,1,2,18,9,0,0
/global/archives/10535,Singapore,2,1,2,2,6,0,0
/global/archives/10535,United States,2,2,1,23.5,10,0,0
/global/archives/1058,United Kingdom,2,2,1,58.5,10,0,0
/global/archives/10610,South Korea,2,2,1,13.5,8,0,0
/global/archives/10654,South Korea,2,2,1,5,10,0,0
/global/archives/10713,South Korea,2,2,1,49.5,10,0,0
/global/archives/10767,United Kingdom,2,2,1,34,10,0,0
/global/archives/10767,United States,2,2,1,0.5,9,0,0
/global/archives/10774,Switzerland,2,2,1,7.5,11,0,0
/global/archives/10774,Taiwan,2,1,2,1,7,0,0
/global/archives/10835,Germany,2,2,1,19,8,0,0
/global/archives/10835,Sweden,2,1,2,26,7,0,0
/global/archives/10842,Hong Kong,2,2,1,1.5,8,0,0
/global/archives/10842,Japan,2,1,2,36,7,0,0
/global/archives/10913,Germany,2,2,1,7.5,6,0,0
/global/archives/10913,South Korea,2,2,1,3.5,9,0,0
/global/archives/10913,United Kingdom,2,2,1,0,10,0,0
/global/archives/10939,Indonesia,2,2,1,70.5,9,0,0
/global/archives/10985,India,2,1,2,6,8,0,0
/global/archives/10985,South Korea,2,2,1,7.5,8,0,0
/global/archives/10985,Thailand,2,1,2,116,8,0,0
/global/archives/11004,United States,2,2,1,5.5,10,0,0
/global/archives/11037,China,2,2,1,9.5,10,0,0
/global/archives/11087,Canada,2,2,1,36,10,0,0
/global/archives/11087,China,2,2,1,52.5,9,0,0
/global/archives/11147,India,2,1,2,805,11,0,0
/global/archives/11400,Netherlands,2,1,2,62,10,0,0
/global/archives/11512,India,2,1,2,117,10,0,0
/global/archives/11512,Indonesia,2,2,1,59.5,10,0,0
/global/archives/11527,South Korea,2,1,2,10,7,0,0
/global/archives/11683,United States,2,2,1,27,10,0,0
/global/archives/11683/skk-show_2-2,South Korea,2,1,2,1,7,0,0
/global/archives/11807,France,2,2,1,0,10,0,0
/global/archives/11807,United States,2,2,1,0,9,0,0
/global/archives/11853,Australia,2,2,1,28.5,9,0,0
/global/archives/11853,Germany,2,2,1,15,8,0,0
/global/archives/11853,Sweden,2,1,2,376,7,0,0
/global/archives/11879,India,2,2,1,24,9,0,0
/global/archives/11879,United States,2,2,1,5.5,10,0,0
/global/archives/12008,South Korea,2,2,1,32,9,0,0
/global/archives/12022,Germany,2,2,1,9,11,0,0
/global/archives/12022,United Kingdom,2,2,1,4,9,0,0
/global/archives/12036,Germany,2,1,2,86,9,0,0
/global/archives/12106,China,2,2,1,41,9,0,0
/global/archives/12106,Hong Kong,2,2,1,70.5,11,0,0
/global/archives/12147,Singapore,2,2,1,11.5,8,0,0
/global/archives/12147,Sweden,2,2,1,26.5,11,0,0
/global/archives/12190,Germany,2,2,1,24,9,0,0
/global/archives/12190,India,2,2,1,74.5,12,0,0
/global/archives/12269,Hong Kong,2,2,1,41.5,9,0,0
/global/archives/12274,South Korea,2,1,2,7,7,0,0
/global/archives/12306,China,2,1,2,18,11,0,0
/global/archives/12319,Ukraine,2,1,2,35,8,0,0
/global/archives/12349,South Korea,2,2,1,3,9,0,0
/global/archives/1237,India,2,1,2,20,7,0,0
/global/archives/1237,United States,2,2,1,0,10,0,0
/global/archives/12373,France,2,1,2,41,9,0,0
/global/archives/12373,Japan,2,2,1,197.5,11,0,0
/global/archives/12471,Singapore,2,1,2,12,9,0,0
/global/archives/1257,South Korea,2,1,2,0,9,0,0
/global/archives/12603,Hungary,2,1,2,42,7,0,0
/global/archives/12667,United Kingdom,2,1,2,21,7,0,0
/global/archives/12688,Germany,2,2,1,129,10,0,0
/global/archives/12823,Vietnam,2,1,2,11,7,0,0
/global/archives/12950,Canada,2,1,2,1,9,0,0
/global/archives/12950,France,2,1,2,1,8,0,0
/global/archives/12950,South Korea,2,1,2,38,7,0,0
/global/archives/13130,France,2,2,1,100.5,12,0,0
/global/archives/13130,Germany,2,1,2,72,8,0,0
/global/archives/13130,India,2,2,1,7,6,0,0
/global/archives/13130,Japan,2,2,1,6.5,7,0,0
/global/archives/13130,Russia,2,1,2,63,8,0,0
/global/archives/13130,Singapore,2,1,2,35,7,0,0
/global/archives/13130,Taiwan,2,2,1,20,9,0,0
/global/archives/13184,South Korea,2,2,1,11.5,8,0,0
/global/archives/13313,South Korea,2,2,1,17.5,11,0,0
/global/archives/13327,Singapore,2,2,1,38,12,0,0
/global/archives/13329,Switzerland,2,1,2,132,8,0,0
/global/archives/13329,United States,2,2,1,23.5,11,0,0
/global/archives/13437,Singapore,2,3,0.6666666666666666,30.666666666666668,11,0,0
/global/archives/13443,South Korea,2,2,1,6,9,0,0
/global/archives/13521,Ukraine,2,2,1,55,10,0,0
/global/archives/13540,France,2,1,2,23,9,0,0
/global/archives/13544,India,2,2,1,7.5,7,0,0
/global/archives/13595,India,2,2,1,10.5,10,0,0
/global/archives/13669,United States,2,2,1,60,7,0,0
/global/archives/13748,Germany,2,2,1,3.5,11,0,0
/global/archives/13780,Canada,2,1,2,24,9,0,0
/global/archives/13780,Netherlands,2,2,1,1,6,0,0
/global/archives/13795,United Kingdom,2,2,1,92,12,0,0
/global/archives/13804,United States,2,1,2,0,7,0,0
/global/archives/1399,Singapore,2,2,1,17.5,10,0,0
/global/archives/1399,United States,2,2,1,23,11,0,0
/global/archives/14065,Czechia,2,1,2,54,8,0,0
/global/archives/14065,Sri Lanka,2,2,1,1,10,0,0
/global/archives/14179,India,2,0,0,0,6,0,0
/global/archives/14193,India,2,2,1,28.5,10,0,0
/global/archives/14226,Finland,2,2,1,1.5,8,0,0
/global/archives/14226,Nigeria,2,1,2,22,8,0,0
/global/archives/14226,Singapore,2,2,1,9.5,10,0,0
/global/archives/14243,Netherlands,2,2,1,21.5,10,0,0
/global/archives/14243,Pakistan,2,1,2,0,8,0,0
/global/archives/14243,Singapore,2,2,1,28,8,0,0
/global/archives/14264,India,2,2,1,0,10,0,0
/global/archives/14264,United Kingdom,2,2,1,61,9,0,0
/global/archives/14309,Hong Kong,2,1,2,113,8,0,0
/global/archives/14309,Japan,2,2,1,6.5,9,0,0
/global/archives/14309,Singapore,2,2,1,4.5,10,0,0
/global/archives/14333,Sweden,2,1,2,21,8,0,0
/global/archives/14333,United States,2,2,1,1,8,0,0
/global/archives/14384,Singapore,2,2,1,2.5,7,0,0
/global/archives/14384,United Kingdom,2,2,1,2,8,0,0
/global/archives/14415,United States,2,2,1,3.5,11,0,0
/global/archives/14491,Hong Kong,2,2,1,0,12,0,0
/global/archives/14493,Poland,2,2,1,91,8,0,0
/global/archives/14634,Germany,2,2,1,27,8,0,0
/global/archives/14634,India,2,2,1,0,8,0,0
/global/archives/14740,United States,2,2,1,10.5,9,0,0
/global/archives/14766,United Kingdom,2,2,1,20.5,9,0,0
/global/archives/14770,New Zealand,2,1,2,5,7,0,0
/global/archives/14770,Singapore,2,2,1,8.5,9,0,0
/global/archives/14770,Ukraine,2,1,2,26,9,0,0
/global/archives/14770,United Kingdom,2,2,1,42.5,10,0,0
/global/archives/14803,United States,2,1,2,23,8,0,0
/global/archives/15007,Hong Kong,2,1,2,83,11,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,South Korea,2,2,1,7.5,10,0,0
/global/archives/15103,Japan,2,2,1,6.5,7,0,0
/global/archives/15204,Canada,2,1,2,40,9,0,0
/global/archives/15204,France,2,2,1,18,8,0,0
/global/archives/15204,India,2,2,1,5.5,9,0,0
/global/archives/15259,Japan,2,2,1,3.5,8,0,0
/global/archives/15259,South Korea,2,2,1,0,7,0,0
/global/archives/15317,Malaysia,2,1,2,0,6,0,0
/global/archives/15353,India,2,2,1,6,10,0,0
/global/archives/15353,Singapore,2,2,1,42,9,0,0
/global/archives/15353,South Korea,2,1,2,174,8,0,0
/global/archives/15409,India,2,2,1,2,10,0,0
/global/archives/15409,South Korea,2,2,1,16,10,0,0
/global/archives/15409,Spain,2,1,2,31,8,0,0
/global/archives/15430,India,2,1,2,8,9,0,0
/global/archives/15490,Australia,2,2,1,10.5,8,0,0
/global/archives/15490,Hungary,2,2,1,102.5,11,0,0
/global/archives/15497,South Korea,2,2,1,0,6,0,0
/global/archives/15592,Ukraine,2,1,2,12,9,0,0
/global/archives/15623,China,2,2,1,29.5,9,0,0
/global/archives/15623,Hong Kong,2,2,1,11.5,11,0,0
/global/archives/15638,Japan,2,2,1,4.5,9,0,0
/global/archives/15638,Poland,2,2,1,11,8,0,0
/global/archives/15638,Sri Lanka,2,1,2,9,6,0,0
/global/archives/15638,Sweden,2,1,2,40,8,0,0
/global/archives/15654,South Korea,2,2,1,21,11,0,0
/global/archives/15664,Canada,2,2,1,161,12,0,0
/global/archives/15664,China,2,1,2,179,11,0,0
/global/archives/15664,Indonesia,2,1,2,173,9,0,0
/global/archives/15664,Malaysia,2,2,1,13,7,0,0
/global/archives/15687,Brazil,2,1,2,32,10,0,0
/global/archives/15687,Hong Kong,2,2,1,42,9,0,0
/global/archives/15687,Japan,2,2,1,101,6,0,0
/global/archives/15687,Laos,2,1,2,33,10,0,0
/global/archives/15687,Philippines,2,2,1,0,7,0,0
/global/archives/15687,Russia,2,1,2,183,9,0,0
/global/archives/15687,Spain,2,2,1,2.5,9,0,0
/global/archives/15687,Taiwan,2,1,2,46,8,0,0
/global/archives/15760,Thailand,2,2,1,116.5,8,0,0
/global/archives/15840,Japan,2,1,2,104,7,0,0
/global/archives/15865,Poland,2,1,2,21,9,0,0
/global/archives/15865,Sri Lanka,2,1,2,17,5,0,0
/global/archives/15937,South Korea,2,1,2,0,6,0,0
/global/archives/15937,United States,2,2,1,45.5,10,0,0
/global/archives/15985,United States,2,2,1,3.5,9,0,0
/global/archives/16005,United Kingdom,2,2,1,34,11,0,0
/global/archives/16060,Netherlands,2,2,1,10,10,0,0
/global/archives/16060,Sri Lanka,2,1,2,23,9,0,0
/global/archives/16073,United States,2,2,1,12,10,0,0
/global/archives/16118,India,2,2,1,4.5,9,0,0
/global/archives/16187,South Korea,2,3,0.6666666666666666,12.333333333333334,8,0,0
/global/archives/16187,United States,2,2,1,0,7,0,0
/global/archives/16286,South Korea,2,2,1,5,11,0,0
/global/archives/16286,Taiwan,2,2,1,10.5,7,0,0
/global/archives/16308,Russia,2,1,2,165,9,0,0
/global/archives/16334,South Korea,2,2,1,28.5,7,0,0
/global/archives/16376,Australia,2,2,1,73,11,0,0
/global/archives/16376,Canada,2,2,1,29,10,0,0
/global/archives/16376,United Kingdom,2,2,1,24,10,0,0
/global/archives/16405,South Korea,2,2,1,10.5,6,0,0
/global/archives/16448,Canada,2,1,2,35,8,0,0
/global/archives/16463,China,2,1,2,7,7,0,0
/global/archives/16463,United Kingdom,2,2,1,25,10,0,0
/global/archives/16480,United Kingdom,2,1,2,5,9,0,0
/global/archives/16493,Poland,2,1,2,21,9,0,0
/global/archives/16493,United Kingdom,2,2,1,87.5,9,0,0
/global/archives/16532,Japan,2,2,1,22.5,7,0,0
/global/archives/16532,Thailand,2,2,1,30,8,0,0
/global/archives/16583,South Korea,2,2,1,48.5,6,0,0
/global/archives/16613,South Korea,2,2,1,0,6,0,0
/global/archives/16613,Sri Lanka,2,0,0,0,7,0,0
/global/archives/16719,China,2,1,2,55,4,0,0
/global/archives/16787,Canada,2,2,1,39,9,0,0
/global/archives/16810,South Korea,2,2,1,9,8,0,0
/global/archives/16834,Australia,2,0,0,0,6,0,0
/global/archives/16834,Hong Kong,2,2,1,5,9,0,0
/global/archives/16834,Japan,2,2,1,7,10,0,0
/global/archives/16881,United States,2,2,1,35,8,0,0
/global/archives/16904,India,2,2,1,402,13,0,0
/global/archives/16904,Japan,2,1,2,100,8,0,0
/global/archives/16925,China,2,1,2,36,7,0,0
/global/archives/16939,China,2,2,1,9,7,0,0
/global/archives/16939,Germany,2,2,1,60,11,0,0
/global/archives/16939,India,2,2,1,11,11,0,0
/global/archives/16952,United States,2,2,1,7,11,0,0
/global/archives/16970,Hong Kong,2,2,1,29.5,12,0,0
/global/archives/16970,Indonesia,2,1,2,41,9,0,0
/global/archives/16970,Japan,2,2,1,22,9,0,0
/global/archives/17010,China,2,1,2,29,6,0,0
/global/archives/17022,South Korea,2,2,1,97,8,0,0
/global/archives/17047,Suriname,2,1,2,0,7,0,0
/global/archives/17134,India,2,2,1,30.5,10,0,0
/global/archives/17169,France,2,1,2,50,8,0,0
/global/archives/17169,Germany,2,2,1,14,7,0,0
/global/archives/17169,Hong Kong,2,2,1,12,8,0,0
/global/archives/17169,United Arab Emirates,2,1,2,103,9,0,0
/global/archives/17216,Canada,2,2,1,67.5,10,0,0
/global/archives/17216,Italy,2,2,1,44,10,0,0
/global/archives/17216,Netherlands,2,2,1,8,9,0,0
/global/archives/17216,Sweden,2,2,1,14.5,9,0,0
/global/archives/17216,Switzerland,2,2,1,2,8,0,0
/global/archives/1722,Ghana,2,2,1,20.5,9,0,0
/global/archives/17313,India,2,2,1,2,8,0,0
/global/archives/17313,Russia,2,1,2,106,7,0,0
/global/archives/17386,Singapore,2,2,1,240.5,7,0,0
/global/archives/17386,South Korea,2,2,1,99.5,10,0,0
/global/archives/17426,Mexico,2,2,1,0,10,0,0
/global/archives/17460,Pakistan,2,1,2,10,7,0,0
/global/archives/17476,Hong Kong,2,1,2,0,7,0,0
/global/archives/17476,Singapore,2,2,1,540,9,0,0
/global/archives/17499,Egypt,2,1,2,114,7,0,0
/global/archives/17499,Germany,2,2,1,27.5,11,0,0
/global/archives/17499,Indonesia,2,2,1,0,8,0,0
/global/archives/17499,Philippines,2,2,1,73.5,9,0,0
/global/archives/17499,Singapore,2,2,1,519,9,0,0
/global/archives/17514,Singapore,2,2,1,20,11,0,0
/global/archives/17514,South Korea,2,2,1,16,10,0,0
/global/archives/17569,United States,2,2,1,5.5,8,0,0
/global/archives/17595,(not set),2,2,1,0,8,0,0
/global/archives/17623,Indonesia,2,1,2,122,9,0,0
/global/archives/1768,Singapore,2,1,2,5,6,0,0
/global/archives/1768,South Korea,2,2,1,7,9,0,0
/global/archives/17697,United States,2,2,1,355,8,0,0
/global/archives/17737,France,2,2,1,22,9,0,0
/global/archives/17737,Germany,2,2,1,63,6,0,0
/global/archives/17737,Japan,2,2,1,42,12,0,0
/global/archives/17737,Malaysia,2,1,2,567,7,0,0
/global/archives/17737,United Kingdom,2,2,1,139,10,0,0
/global/archives/17796,Colombia,2,1,2,18,9,0,0
/global/archives/17796,Germany,2,2,1,51,9,0,0
/global/archives/17796,Poland,2,2,1,41.5,10,0,0
