# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,세션 소스,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/archives/112908,naver.com,6,6,1,55.666666666666664,31,0,0
/archives/112995,google,6,5,1.2,22,27,0,0
/archives/113432,google,6,5,1.2,11.4,24,0,0
/archives/113475/3-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_원더글로브_1-4,google,6,3,2,20,26,0,0
/archives/113998,naver,6,6,1,22.5,27,0,0
/archives/114065,(direct),6,6,1,27.166666666666668,31,0,0
/archives/114773,222.236.61.86:34160,6,5,1.2,1,24,0,0
/archives/115057,m.keep.naver.com,6,3,2,0,17,0,0
/archives/115380,(direct),6,4,1.5,13.25,22,0,0
/archives/115416/sk트레이딩인터내셔널-환경정화-봉사활동-7,google,6,6,1,11.666666666666666,28,0,0
/archives/115537,(direct),6,6,1,0.3333333333333333,26,0,0
/archives/115674,sk-on.com,6,5,1.2,107.6,26,0,0
/archives/115817,google,6,6,1,14.166666666666666,21,0,0
/archives/115899,m.search.naver.com,6,5,1.2,56.2,25,0,0
/archives/116018,ozmailer.com,6,0,0,0,17,0,0
/archives/116437,facebook,6,6,1,15.666666666666666,28,0,0
/archives/116437,naver.com,6,6,1,22.666666666666668,31,0,0
/archives/116515,google,6,7,0.8571428571428571,23,23,0,0
/archives/116690,facebook.com,6,6,1,7,30,0,0
/archives/116690,naver.com,6,5,1.2,16.2,19,0,0
/archives/116690,suto.co.kr,6,6,1,3.6666666666666665,27,0,0
/archives/116739,naver,6,5,1.2,8.6,26,0,0
/archives/116861,google,6,7,0.8571428571428571,8.714285714285714,29,0,0
/archives/11955,google,6,4,1.5,202,26,0,0
/archives/16386,google,6,3,2,101.66666666666667,28,0,0
/archives/18036,google,6,2,3,8,21,0,0
/archives/19881,google,6,4,1.5,31.75,26,0,0
/archives/21215,google,6,5,1.2,32.4,27,0,0
/archives/21295,google,6,5,1.2,55.2,27,0,0
/archives/21543,google,6,6,1,9.5,32,0,0
/archives/21973,google,6,6,1,16.166666666666668,27,0,0
/archives/22805,google,6,6,1,14.5,31,0,0
/archives/23728,google,6,5,1.2,22.8,27,0,0
/archives/24192,m.search.naver.com,6,6,1,37.166666666666664,28,0,0
/archives/24660,google,6,6,1,24.5,29,0,0
/archives/26114,google,6,5,1.2,2.6,22,0,0
/archives/26620,google,6,6,1,13,28,0,0
/archives/29155,google,6,6,1,60.166666666666664,29,0,0
/archives/30145,google,6,6,1,24.833333333333332,32,0,0
/archives/31776,bing,6,5,1.2,94.2,29,0,0
/archives/32087,google,6,4,1.5,22.5,25,0,0
/archives/32713,google,6,6,1,21.833333333333332,28,0,0
/archives/32845,google,6,3,2,46.666666666666664,23,0,0
/archives/37348,google,6,5,1.2,15.6,28,0,0
/archives/37863,google,6,5,1.2,19.8,29,0,0
/archives/4521,(direct),6,3,2,41.666666666666664,23,0,0
/archives/45977,google,6,5,1.2,30,30,0,0
/archives/54522,google,6,5,1.2,14.4,26,0,0
/archives/55965,google,6,5,1.2,6.8,23,0,0
/archives/57937,google,6,2,3,25,23,0,0
/archives/59030,(direct),6,5,1.2,48.2,27,0,0
/archives/60629,google,6,4,1.5,38.75,25,0,0
/archives/60876,google,6,4,1.5,24,26,0,0
/archives/61057,google,6,5,1.2,33.6,26,0,0
/archives/61876,google,6,4,1.5,37.5,25,0,0
/archives/61918,google,6,5,1.2,6.8,25,0,0
/archives/62799,naver,6,2,3,81.5,21,0,0
/archives/63622,e-cyber.catholic.ac.kr,6,5,1.2,9.8,24,0,0
/archives/67997,google,6,5,1.2,30.8,25,0,0
/archives/70071,google,6,6,1,10.666666666666666,27,0,0
/archives/70856,google,6,5,1.2,59.4,26,0,0
/archives/71038,google,6,5,1.2,34.8,29,0,0
/archives/71505,google,6,4,1.5,34.5,23,0,0
/archives/72623,google,6,4,1.5,10.5,29,0,0
/archives/74611,google,6,5,1.2,19.4,28,0,0
/archives/76429,google,6,3,2,26.333333333333332,19,0,0
/archives/76541,(direct),6,4,1.5,3,18,0,0
/archives/76643,google,6,6,1,48.833333333333336,32,0,0
/archives/76950,google,6,5,1.2,32.6,31,0,0
/archives/7751,google,6,4,1.5,48.5,28,0,0
/archives/78528,google,6,6,1,27.833333333333332,24,0,0
/archives/78699,google,6,5,1.2,72.4,27,0,0
/archives/8034,google,6,5,1.2,18,25,0,0
/archives/83392,google,6,4,1.5,83.75,29,0,0
/archives/84572,google,6,3,2,77.33333333333333,25,0,0
/archives/8482,(direct),6,2,3,17,19,0,0
/archives/8482,naver,6,4,1.5,28,26,0,0
/archives/86689,google,6,5,1.2,94.6,26,0,0
/archives/86941,google,6,4,1.5,113,23,0,0
/archives/86980,google,6,4,1.5,50,23,0,0
/archives/88954,google,6,5,1.2,16.6,25,0,0
/archives/89361,google,6,5,1.2,26.2,26,0,0
/archives/90219,naver,6,4,1.5,27.75,29,0,0
/archives/90746,google,6,5,1.2,10.6,25,0,0
/archives/92277,google,6,6,1,82.16666666666667,27,0,0
/archives/92800,google,6,5,1.2,9.2,27,0,0
/archives/92917,google,6,5,1.2,29.8,23,0,0
/archives/93353,m.search.naver.com,6,5,1.2,45.2,28,0,0
/archives/93353,naver.com,6,5,1.2,22.8,27,0,0
/archives/94081,google,6,5,1.2,13,29,0,0
/archives/94113,google,6,6,1,35.5,32,0,0
/archives/94397,google,6,4,1.5,33.75,25,0,0
/archives/9525,google,6,6,1,7,28,0,0
/archives/9562,google,6,6,1,37.333333333333336,35,0,0
/archives/96097,google,6,6,1,13.333333333333334,26,0,0
/archives/96145,google,6,5,1.2,9.8,24,0,0
/archives/96454,(direct),6,4,1.5,33,22,0,0
/archives/97151,google,6,6,1,13.666666666666666,25,0,0
/archives/97391,naver,6,6,1,24.833333333333332,29,0,0
/archives/97843,google,6,5,1.2,22.4,28,0,0
/archives/98107,(direct),6,6,1,3.5,28,0,0
/archives/98404,google,6,7,0.8571428571428571,24.857142857142858,29,0,0
/archives/98931,google,6,5,1.2,5.6,26,0,0
/archives/9962,google,6,6,1,19.5,31,0,0
/archives/category/business,bing,6,6,1,7,23,0,0
/archives/category/business,skenmove.com,6,4,1.5,24.75,23,0,0
/archives/category/business/sk-enmove,ozmailer.com,6,1,6,24,25,0,0
/archives/category/business/sk-incheonpetrochem,(direct),6,5,1.2,29.6,20,0,0
/archives/category/business/sk-innovation,ozmailer.com,6,4,1.5,7.25,23,0,0
/archives/category/field-news,skenergy.com,6,5,1.2,8.6,24,0,0
/archives/category/field-news,skincheonpetrochem.com,6,4,1.5,32.5,23,0,0
/archives/category/industry-and-insight/basics,facebook,6,3,2,13.333333333333334,17,0,0
/archives/category/press,naver,6,6,1,15.333333333333334,26,0,0
/archives/category/press/archive,naver,6,5,1.2,17.4,24,0,0
/archives/tag/라면리조또,google,6,5,1.2,3.2,29,0,0
/archives/tag/작업안전가이드,google,6,3,2,14.666666666666666,28,0,0
/archives/tag/행복-survey,google,6,1,6,13,24,0,0
/posts,(not set),6,7,0.8571428571428571,23.857142857142858,30,0,0
/posts,skenmove.com,6,5,1.2,6.2,21,0,0
/sr-report-2-2,google,6,5,1.2,12.2,30,0,0
/,m.naver.com,5,2,2.5,12.5,20,0,0
/archives/100222,(direct),5,4,1.25,10.25,22,0,0
/archives/100244,(direct),5,5,1,1.6,26,0,0
/archives/102329,naver,5,2,2.5,74,22,0,0
/archives/102910,google,5,5,1,17,23,0,0
/archives/103010,google,5,5,1,24.8,22,0,0
/archives/10330,naver,5,5,1,4.8,24,0,0
/archives/103310,google,5,5,1,22,25,0,0
/archives/103424,google,5,4,1.25,97.5,23,0,0
/archives/103988,google,5,5,1,33,25,0,0
/archives/104996,google,5,5,1,120.4,24,0,0
/archives/105362,google,5,5,1,46,25,0,0
/archives/105883,(direct),5,5,1,4.6,21,0,0
/archives/108286,google,5,4,1.25,42.5,17,0,0
/archives/109216,google,5,4,1.25,25.5,21,0,0
/archives/10963,naver.com,5,4,1.25,20.25,22,0,0
/archives/110015,bing,5,5,1,23.2,24,0,0
/archives/110245,google,5,5,1,116.6,26,0,0
/archives/110469,skenmove.com,5,3,1.6666666666666667,38.666666666666664,16,0,0
/archives/110681,google,5,5,1,24.8,25,0,0
/archives/111245,google,5,5,1,20.6,20,0,0
/archives/111387,(direct),5,3,1.6666666666666667,18.666666666666668,20,0,0
/archives/111540,(direct),5,4,1.25,4,18,0,0
/archives/111843,google,5,5,1,22,21,0,0
/archives/112046,(direct),5,3,1.6666666666666667,7.666666666666667,19,0,0
/archives/112250,naver.com,5,2,2.5,42,19,0,0
/archives/112754,(direct),5,4,1.25,21,20,0,0
/archives/113226,skenmove.com,5,2,2.5,23,12,0,0
/archives/113297,google,5,3,1.6666666666666667,10.333333333333334,19,0,0
/archives/113565,google,5,5,1,82.8,23,0,0
/archives/114118,(direct),5,4,1.25,27.25,20,0,0
/archives/114153,(direct),5,5,1,5.2,22,0,0
/archives/114208,sk-on.com,5,4,1.25,16.25,17,0,0
/archives/114407,(direct),5,5,1,2.2,16,0,0
/archives/114474,google,5,5,1,12.2,19,0,0
/archives/114616,google,5,5,1,13.4,25,0,0
/archives/114632,(direct),5,5,1,0,22,0,0
/archives/114973,sk-on.com,5,3,1.6666666666666667,45.333333333333336,19,0,0
/archives/115074,google,5,5,1,25.6,23,0,0
/archives/115214,facebook,5,5,1,57,15,0,0
/archives/115517,(direct),5,4,1.25,44.5,19,0,0
/archives/115611,google,5,5,1,22.2,21,0,0
/archives/115674,m.search.naver.com,5,5,1,45.8,24,0,0
/archives/115779,222.236.61.86:34160,5,2,2.5,0.5,17,0,0
/archives/115808,naver,5,2,2.5,51,20,0,0
/archives/115877,naver.com,5,1,5,304,22,0,0
/archives/115922,sk-on.com,5,4,1.25,24.75,19,0,0
/archives/115933,(direct),5,5,1,62,21,0,0
/archives/115950,(direct),5,3,1.6666666666666667,5.666666666666667,18,0,0
/archives/115954,(direct),5,3,1.6666666666666667,12.333333333333334,18,0,0
/archives/116189,(direct),5,5,1,0.4,26,0,0
/archives/116290,naver,5,5,1,25,22,0,0
/archives/116299,(direct),5,3,1.6666666666666667,53,19,0,0
/archives/116323,(direct),5,5,1,33.6,20,0,0
/archives/116323,naver.com,5,1,5,422,16,0,0
/archives/116483,(direct),5,4,1.25,74.25,20,0,0
/archives/116624,skenmove.com,5,3,1.6666666666666667,50.333333333333336,17,0,0
/archives/116664,(direct),5,5,1,36.8,17,0,0
/archives/116685,google,5,4,1.25,7,19,0,0
/archives/116822,naver,5,5,1,9.2,23,0,0
/archives/116822,skenergy.com,5,4,1.25,42.5,20,0,0
/archives/116822,skietechnology.com,5,6,0.8333333333333334,44.833333333333336,25,0,0
/archives/116861,naver,5,4,1.25,19,19,0,0
/archives/116861,skincheonpetrochem.com,5,5,1,13.6,22,0,0
/archives/116885,skenmove.com,5,5,1,36,20,0,0
/archives/117027,m.naver.com,5,1,5,0,14,0,0
/archives/117027,skgeocentric.com,5,5,1,78.8,22,0,0
/archives/117053,naver,5,3,1.6666666666666667,151.66666666666666,19,0,0
/archives/117093,(direct),5,4,1.25,0,15,0,0
/archives/117105,(not set),5,7,0.7142857142857143,0.5714285714285714,15,0,0
/archives/11761,google,5,5,1,2.6,21,0,0
/archives/12222,google,5,5,1,46.4,24,0,0
/archives/13104,google,5,5,1,19.4,24,0,0
/archives/14117,google,5,5,1,38.6,27,0,0
/archives/14188,naver,5,4,1.25,40.25,24,0,0
/archives/14506,google,5,4,1.25,50.25,19,0,0
/archives/14893,google,5,5,1,15.4,25,0,0
/archives/17730,google,5,4,1.25,16.5,20,0,0
/archives/18648,naver,5,4,1.25,218.25,26,0,0
/archives/19349,(direct),5,5,1,4.2,24,0,0
/archives/20723,google,5,5,1,15.8,25,0,0
/archives/20855,google,5,4,1.25,118.75,22,0,0
/archives/21532,google,5,5,1,20.4,27,0,0
/archives/22185,google,5,5,1,4.6,24,0,0
/archives/22310,naver.com,5,5,1,11.4,22,0,0
/archives/23662,google,5,5,1,159.4,28,0,0
/archives/24003,google,5,5,1,14.8,24,0,0
/archives/2410,google,5,5,1,8.2,25,0,0
/archives/26899,google,5,3,1.6666666666666667,10.333333333333334,15,0,0
/archives/27289,google,5,5,1,17,29,0,0
/archives/27705,google,5,5,1,22.2,24,0,0
/archives/27825,lens.google.com,5,2,2.5,44.5,20,0,0
/archives/28045,google,5,5,1,8.4,24,0,0
/archives/30101,google,5,4,1.25,44.5,18,0,0
/archives/32708,google,5,4,1.25,22,23,0,0
/archives/32828,(not set),5,16,0.3125,39.625,47,0,0
/archives/35072,google,5,5,1,13.8,27,0,0
/archives/35099,google,5,4,1.25,43.5,24,0,0
/archives/37122,google,5,4,1.25,17.25,20,0,0
/archives/37759,google,5,5,1,14.4,26,0,0
/archives/38490,(direct),5,3,1.6666666666666667,0,19,0,0
/archives/45364,google,5,5,1,22.4,23,0,0
/archives/45433,(direct),5,4,1.25,0,20,0,0
/archives/48438,google,5,3,1.6666666666666667,11.666666666666666,19,0,0
/archives/49884,naver,5,5,1,44.6,26,0,0
/archives/53590,google,5,4,1.25,23.75,21,0,0
/archives/56574,google,5,5,1,77.2,20,0,0
/archives/56657,google,5,6,0.8333333333333334,25.333333333333332,28,0,0
/archives/59030,bing,5,2,2.5,6,23,0,0
/archives/60564,google,5,4,1.25,9.25,24,0,0
/archives/6217,google,5,4,1.25,9.5,20,0,0
/archives/63128,google,5,5,1,3.6,21,0,0
/archives/64647,google,5,4,1.25,71.75,25,0,0
/archives/65154,(direct),5,5,1,28.6,25,0,0
/archives/68973,google,5,3,1.6666666666666667,72.33333333333333,22,0,0
/archives/69252,google,5,5,1,18.2,22,0,0
/archives/70071,naver,5,5,1,51,27,0,0
/archives/70071,naver.com,5,4,1.25,42.25,22,0,0
/archives/72552,(direct),5,2,2.5,274,21,0,0
/archives/73180,google,5,5,1,34.2,25,0,0
/archives/7359,google,5,4,1.25,37.75,20,0,0
/archives/73799,google,5,4,1.25,7.25,24,0,0
/archives/75340,google,5,5,1,7.2,18,0,0
/archives/76420,(direct),5,3,1.6666666666666667,2.3333333333333335,19,0,0
/archives/77592,google,5,4,1.25,35.75,21,0,0
/archives/77996,google,5,4,1.25,17.25,24,0,0
/archives/78753,google,5,4,1.25,22.25,25,0,0
/archives/80192,google,5,3,1.6666666666666667,22.333333333333332,21,0,0
/archives/80343,google,5,4,1.25,74.75,24,0,0
/archives/80420,google,5,2,2.5,40.5,17,0,0
/archives/80453,google,5,4,1.25,33,25,0,0
/archives/80526,google,5,5,1,30.6,20,0,0
/archives/82172,google,5,5,1,5.6,22,0,0
/archives/82343,google,5,5,1,7.6,24,0,0
/archives/8247,google,5,5,1,11.8,25,0,0
/archives/82619,google,5,5,1,79.2,22,0,0
/archives/83119,google,5,5,1,15,26,0,0
/archives/8326,google,5,5,1,27.4,29,0,0
/archives/8355,(direct),5,4,1.25,24,22,0,0
/archives/83888,google,5,4,1.25,10,24,0,0
/archives/8432,google,5,5,1,36,24,0,0
/archives/84900,google,5,5,1,11,19,0,0
/archives/85006,naver,5,5,1,34.6,25,0,0
/archives/8502,naver,5,5,1,39.8,24,0,0
/archives/8511,google,5,4,1.25,52.75,22,0,0
/archives/85187,(direct),5,4,1.25,16,17,0,0
/archives/87254,google,5,5,1,15.8,21,0,0
/archives/88287,namu.wiki,5,5,1,27.8,24,0,0
/archives/89158,google,5,5,1,22,23,0,0
/archives/89203,google,5,4,1.25,18.5,20,0,0
/archives/90219,naver.com,5,5,1,6.8,23,0,0
/archives/90754,google,5,5,1,13.4,27,0,0
/archives/91623,google,5,5,1,6,26,0,0
/archives/9192,google,5,5,1,3.6,25,0,0
/archives/92534,google,5,3,1.6666666666666667,180,18,0,0
/archives/9318,google,5,4,1.25,5.5,21,0,0
/archives/93235,google,5,4,1.25,16.5,21,0,0
/archives/93410,google,5,5,1,5.2,22,0,0
/archives/93757,naver,5,3,1.6666666666666667,53.333333333333336,21,0,0
/archives/93770,google,5,4,1.25,3,25,0,0
/archives/93799,naver,5,5,1,30.8,27,0,0
/archives/94104,google,5,4,1.25,33,16,0,0
/archives/94170,google,5,3,1.6666666666666667,145.33333333333334,22,0,0
/archives/94488,google,5,5,1,7.6,22,0,0
/archives/94488,naver,5,4,1.25,14.75,22,0,0
/archives/95007,(direct),5,3,1.6666666666666667,13.333333333333334,21,0,0
/archives/95110,bing,5,5,1,33.2,24,0,0
/archives/95180,google,5,5,1,1.8,25,0,0
/archives/96475,google,5,3,1.6666666666666667,33.666666666666664,22,0,0
/archives/96953,google,5,4,1.25,9,20,0,0
/archives/96958,naver,5,4,1.25,49.5,26,0,0
/archives/97113,google,5,5,1,36,27,0,0
/archives/97264,naver,5,5,1,27.4,24,0,0
/archives/97391,naver.com,5,5,1,26.8,25,0,0
/archives/97463,skglobalchemical.com,5,5,1,39.8,11,0,0
/archives/97593,google,5,3,1.6666666666666667,103.66666666666667,19,0,0
/archives/98112,google,5,5,1,7.8,25,0,0
/archives/98134,google,5,3,1.6666666666666667,27,20,0,0
/archives/98694,google,5,4,1.25,14,23,0,0
/archives/98756,google,5,3,1.6666666666666667,15.666666666666666,23,0,0
/archives/98822,google,5,5,1,25.8,19,0,0
/archives/99911,google,5,2,2.5,255,20,0,0
/archives/category/9,google,5,5,1,9.2,21,0,0
/archives/category/business/sk-innovation,(not set),5,5,1,13,16,0,0
/archives/category/business/sk-innovation,naver.com,5,2,2.5,23.5,15,0,0
/archives/category/business/sk-innovation,skenergy.com,5,5,1,8.2,20,0,0
/archives/category/field-news/inno-field,skgeocentric.com,5,5,1,11.6,18,0,0
/archives/category/industry-and-insight/basics,ozmailer.com,5,2,2.5,14.5,18,0,0
/archives/category/press,naver.com,5,3,1.6666666666666667,13.333333333333334,16,0,0
/archives/category/press/notice,naver,5,4,1.25,15,19,0,0
/archives/category/press/notice,sk-on.com,5,3,1.6666666666666667,10.666666666666666,22,0,0
/archives/category/press/press-release,bing,5,4,1.25,12.5,21,0,0
/archives/category/social-news,skenergy.com,5,4,1.25,13.25,23,0,0
/archives/tag/2019년-신입사원,google,5,1,5,27,22,0,0
/archives/tag/sgr,naver,5,2,2.5,10,23,0,0
/archives/tag/sk서린사옥,google,5,4,1.25,5.75,25,0,0
/archives/tag/sk슈가글라이더즈,google,5,3,1.6666666666666667,20,21,0,0
/archives/tag/sk이노베이션-사회공헌,google,5,3,1.6666666666666667,104,20,0,0
/archives/tag/wti-정제마진-효과,google,5,3,1.6666666666666667,4.333333333333333,20,0,0
/archives/tag/교육훈련생,google,5,2,2.5,12.5,22,0,0
/archives/tag/기술혁신연구원,google,5,5,1,10.6,26,0,0
/archives/tag/김현미-센터장,google,5,2,2.5,14,19,0,0
/archives/tag/베이징-besk-테크놀로지,google,5,4,1.25,4.75,26,0,0
/archives/tag/베이징자동차,google,5,3,1.6666666666666667,8.666666666666666,20,0,0
/archives/tag/부생수소,google,5,3,1.6666666666666667,4.333333333333333,22,0,0
/archives/tag/세대공감-clan,google,5,4,1.25,5.5,19,0,0
/archives/tag/옥탄가,google,5,3,1.6666666666666667,11.333333333333334,23,0,0
/archives/tag/올림픽공원단풍,google,5,4,1.25,1.5,22,0,0
/archives/tag/원유분별증류,google,5,1,5,10,19,0,0
/archives/tag/인도-두마이-공장,google,5,4,1.25,5.75,23,0,0
/archives/tag/증권사리포트,google,5,5,1,20.8,23,0,0
/archives/tag/파라자일렌,google,5,3,1.6666666666666667,3.6666666666666665,22,0,0
/archives/tag/하모니아,google,5,3,1.6666666666666667,9.666666666666666,21,0,0
/archives/tag/해외여행-준비물-체크리스트,google,5,3,1.6666666666666667,5.666666666666667,20,0,0
/posts,ozmailer.com,5,3,1.6666666666666667,9.333333333333334,17,0,0
/,10.10.10.15:7111,4,2,2,0.5,13,0,0
/,m.blog.naver.com,4,1,4,95,21,0,0
/,newsletter,4,1,4,6,16,0,0
/,skglobalchemical.com,4,3,1.3333333333333333,11.666666666666666,28,0,0
/404,(direct),4,3,1.3333333333333333,0,17,0,0
/archives/100739,naver,4,2,2,53,16,0,0
/archives/100892,(direct),4,4,1,28.25,22,0,0
/archives/100999,(direct),4,3,1.3333333333333333,0.3333333333333333,17,0,0
/archives/100999,google,4,4,1,42.5,21,0,0
/archives/101304,naver,4,4,1,72.5,19,0,0
/archives/101465,(direct),4,1,4,174,18,0,0
/archives/101509,google,4,3,1.3333333333333333,6.333333333333333,15,0,0
/archives/10179,naver,4,4,1,56.5,20,0,0
/archives/102043,(direct),4,4,1,134.25,22,0,0
/archives/102896,google,4,4,1,9,21,0,0
/archives/103349,bing,4,3,1.3333333333333333,54.666666666666664,19,0,0
/archives/103367,google,4,3,1.3333333333333333,5,17,0,0
/archives/103594,google,4,3,1.3333333333333333,66.66666666666667,19,0,0
/archives/10375,naver,4,4,1,8.75,20,0,0
/archives/104151,google,4,4,1,19.5,20,0,0
/archives/105331,google,4,4,1,234.25,17,0,0
/archives/105362,naver.com,4,2,2,5.5,10,0,0
/archives/105726,google,4,3,1.3333333333333333,13.666666666666666,18,0,0
/archives/105985,google,4,3,1.3333333333333333,37.333333333333336,18,0,0
/archives/107142,(direct),4,2,2,0,11,0,0
/archives/107717,google,4,3,1.3333333333333333,18.333333333333332,19,0,0
/archives/107738,naver.com,4,2,2,23.5,14,0,0
/archives/10815,naver,4,4,1,37.5,20,0,0
/archives/10815,naver.com,4,4,1,12.25,19,0,0
/archives/108156/230222_sk이노베이션_계열_전국_사업장_소개04-5,google,4,4,1,6.5,25,0,0
/archives/108815,google,4,3,1.3333333333333333,31.666666666666668,18,0,0
/archives/10963,(direct),4,3,1.3333333333333333,10,18,0,0
/archives/109977,skglobalchemical.com,4,4,1,32,11,0,0
/archives/110156,google,4,4,1,26.5,20,0,0
/archives/111312,google,4,4,1,19,14,0,0
/archives/111324,bing,4,1,4,17,22,0,0
/archives/111486,google,4,3,1.3333333333333333,5.666666666666667,15,0,0
/archives/111582,google,4,4,1,11.75,20,0,0
/archives/111831,(direct),4,4,1,12.75,20,0,0
/archives/111978,(direct),4,4,1,0,15,0,0
/archives/112036,(direct),4,3,1.3333333333333333,8.666666666666666,16,0,0
/archives/112053,google,4,4,1,17.5,17,0,0
/archives/112250,(direct),4,4,1,13,13,0,0
/archives/112406,(direct),4,3,1.3333333333333333,23,16,0,0
/archives/112428,google,4,4,1,9.5,19,0,0
/archives/112603,google,4,4,1,11.75,19,0,0
/archives/112908,bing,4,4,1,46.5,18,0,0
/archives/113083,naver,4,3,1.3333333333333333,46,18,0,0
/archives/113159,naver.com,4,2,2,31,15,0,0
/archives/113218,google,4,2,2,14,15,0,0
/archives/113680,naver,4,4,1,40.5,22,0,0
/archives/11371,naver,4,4,1,3.75,19,0,0
/archives/113998,(direct),4,4,1,0,16,0,0
/archives/114138,naver.com,4,3,1.3333333333333333,14.666666666666666,14,0,0
/archives/114221,(direct),4,4,1,42.75,13,0,0
/archives/114309,(direct),4,2,2,60,19,0,0
/archives/114309,naver.com,4,2,2,104,18,0,0
/archives/114327,google,4,4,1,0,14,0,0
/archives/114354,google,4,4,1,12,18,0,0
/archives/114407,sk-on.com,4,3,1.3333333333333333,63.333333333333336,14,0,0
/archives/114483,skenergy.com,4,4,1,57.75,16,0,0
/archives/114522,naver,4,3,1.3333333333333333,54.333333333333336,16,0,0
/archives/114530,(direct),4,3,1.3333333333333333,221,17,0,0
/archives/114530,facebook,4,3,1.3333333333333333,135.66666666666666,12,0,0
/archives/114632,naver,4,3,1.3333333333333333,94,19,0,0
/archives/114688,(direct),4,2,2,134.5,15,0,0
/archives/114973,bing,4,4,1,1,22,0,0
/archives/115113,google,4,4,1,108.75,19,0,0
/archives/115353,(direct),4,4,1,26,21,0,0
/archives/115353,google,4,3,1.3333333333333333,2,13,0,0
/archives/115416,google,4,4,1,9.25,16,0,0
/archives/115416,naver,4,3,1.3333333333333333,21,17,0,0
/archives/115537,naver,4,3,1.3333333333333333,104.33333333333333,16,0,0
/archives/115587,facebook,4,3,1.3333333333333333,2,17,0,0
/archives/115622,google,4,4,1,7.75,23,0,0
/archives/115664,naver,4,3,1.3333333333333333,65.33333333333333,17,0,0
/archives/115674,(not set),4,19,0.21052631578947367,35.89473684210526,41,0,0
/archives/115706,naver,4,4,1,53,17,0,0
/archives/115706,sk-on.com,4,4,1,5.75,14,0,0
/archives/115731,ozmailer.com,4,3,1.3333333333333333,32.333333333333336,14,0,0
/archives/115791,skincheonpetrochem.com,4,2,2,63,16,0,0
/archives/115896,google,4,4,1,0,13,0,0
/archives/115896,naver.com,4,1,4,29,14,0,0
/archives/115922,(direct),4,4,1,20,14,0,0
/archives/115922,m.search.naver.com,4,4,1,9.5,21,0,0
/archives/115971,naver,4,4,1,34.25,22,0,0
/archives/116276,(direct),4,4,1,50.75,15,0,0
/archives/116323,chatgpt.com,4,1,4,149,17,0,0
/archives/116346,naver.com,4,2,2,13.5,12,0,0
/archives/116364,google,4,4,1,15,15,0,0
/archives/116483,naver,4,4,1,21.5,17,0,0
/archives/116493,(direct),4,3,1.3333333333333333,11,15,0,0
/archives/116668,skenmove.com,4,1,4,0,12,0,0
/archives/116690,m.search.naver.com,4,3,1.3333333333333333,13,15,0,0
/archives/116777,ozmailer.com,4,3,1.3333333333333333,1,15,0,0
/archives/116801,naver,4,2,2,42,18,0,0
/archives/116822,sk-on.com,4,3,1.3333333333333333,19.666666666666668,17,0,0
/archives/116844,naver.com,4,4,1,67.75,22,0,0
/archives/116883,(direct),4,4,1,11.75,15,0,0
/archives/116885,naver,4,4,1,106.25,15,0,0
/archives/116942,naver,4,4,1,41.5,17,0,0
/archives/117027,(not set),4,8,0.5,43.5,15,0,0
/archives/11993,(direct),4,2,2,0,13,0,0
/archives/13135,google,4,4,1,9.75,21,0,0
/archives/13718,google,4,4,1,11,18,0,0
/archives/13850,google,4,4,1,9.5,19,0,0
/archives/13864,google,4,4,1,3.75,18,0,0
/archives/15214,(direct),4,4,1,8.75,14,0,0
/archives/15974,google,4,4,1,3,16,0,0
/archives/17781,google,4,4,1,21.5,19,0,0
/archives/20287,google,4,2,2,12.5,15,0,0
/archives/20706,(direct),4,3,1.3333333333333333,14.333333333333334,18,0,0
/archives/21407,google,4,4,1,163.5,17,0,0
/archives/21592,google,4,4,1,10.25,15,0,0
/archives/21775,google,4,4,1,43,22,0,0
/archives/23352,(direct),4,3,1.3333333333333333,4.666666666666667,17,0,0
/archives/23448,google,4,4,1,70.25,21,0,0
/archives/23614,(direct),4,1,4,27,19,0,0
/archives/24523,google,4,3,1.3333333333333333,66,19,0,0
/archives/24591,google,4,3,1.3333333333333333,19,14,0,0
/archives/25214,google,4,4,1,68.5,13,0,0
/archives/25421,google,4,3,1.3333333333333333,63.333333333333336,19,0,0
/archives/25675,google,4,4,1,17.5,19,0,0
/archives/25711,(direct),4,4,1,0,16,0,0
/archives/25734,google,4,4,1,28.5,20,0,0
/archives/25882,google,4,4,1,30.75,19,0,0
/archives/26728,google,4,4,1,14,17,0,0
/archives/27728,google,4,4,1,15.5,18,0,0
/archives/30560,google,4,4,1,15.25,19,0,0
/archives/30647,naver,4,4,1,54.25,23,0,0
/archives/31776,google,4,4,1,51.5,18,0,0
/archives/34021,(direct),4,4,1,4.75,16,0,0
/archives/34162,google,4,4,1,24,20,0,0
/archives/34403,google,4,2,2,100.5,18,0,0
/archives/37693,naver,4,3,1.3333333333333333,48.666666666666664,16,0,0
/archives/37693,naver.com,4,4,1,5.5,18,0,0
/archives/38329,google,4,3,1.3333333333333333,31,20,0,0
/archives/38469,google,4,4,1,34,16,0,0
