# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241021
# 종료일: 20241027
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/6784,google,2,2,1,2,46,8,0,0
/global/archives/6824,kimi.moonshot.cn,2,2,1,2,43,10,0,0
/global/archives/7245,bing,2,2,1,2,16,9,0,0
/global/archives/7245,google,2,3,2,1,6,11,0,0
/global/archives/7379,skincheonpetrochem.com,2,2,2,1,0,8,0,0
/global/archives/7476,(direct),2,2,2,1,48,8,0,0
/global/archives/7670,google,2,3,2,1,78.5,11,0,0
/global/archives/7710,google,2,2,2,1,21,10,0,0
/global/archives/7961,google,2,2,2,1,0,7,0,0
/global/archives/8350,google,2,2,1,2,608,7,0,0
/global/archives/8400,google,2,2,2,1,8.5,9,0,0
/global/archives/9419,google,2,1,1,2,120,10,0,0
/global/archives/9480,google,2,2,1,2,30,9,0,0
/global/archives/9493,google,2,1,1,2,16,9,0,0
/global/archives/9548,bing,2,2,1,2,129,10,0,0
/global/archives/9740,skenergy.com,2,1,1,2,123,9,0,0
/global/archives/9797,google,2,2,2,1,22.5,10,0,0
/global/archives/9893,google,2,2,1,2,28,9,0,0
/global/archives/9910,(direct),2,2,1,2,77,9,0,0
/global/archives/category/corporate/sk-on,eng.sk-on.com,2,2,1,2,8,8,0,0
/global/archives/category/corporates,skenmove.com,2,1,1,2,6,7,0,0
/global/archives/category/corporates/sk-geo-centric,eng.skglobalchemical.com,2,1,1,2,111,8,0,0
/global/archives/category/corporates/sk-incheon-petrochem,google,2,2,2,1,24,9,0,0
/global/archives/category/corporates/sk-innovation,linkedin.com,2,1,1,2,13,8,0,0
/global/archives/category/corporates/sk-on,(direct),2,3,3,0.6666666666666666,5.666666666666667,9,0,0
/global/archives/category/insight,googleadservices.com,2,2,2,1,0,5,0,0
/global/archives/category/insight/trend_report,(direct),2,2,1,2,473,8,0,0
/global/archives/category/press-room/press-release,ecosia.org,2,1,1,2,19,9,0,0
/global/archives/category/press-room/press-release,eng.skgeocentric.com,2,2,2,1,15.5,8,0,0
/global/archives/tag/autosilicon,google,2,1,1,2,6,8,0,0
/global/archives/tag/baas,google,2,1,1,2,90,8,0,0
/global/archives/tag/board-of-directors,google,2,2,2,1,3,8,0,0
/global/archives/tag/choi-yun-seok,google,2,1,1,2,6,9,0,0
/global/archives/tag/daegu-international-future-auto-expo,google,2,2,1,2,5,9,0,0
/global/archives/tag/grc,google,2,1,1,2,11,9,0,0
/global/archives/tag/green-bonds,google,2,1,1,2,9,9,0,0
/global/archives/tag/jee-dong-seob,google,2,2,2,1,4.5,10,0,0
/global/archives/tag/kim-jun,google,2,1,1,2,7,8,0,0
/global/archives/tag/lee-seong-jun,google,2,2,2,1,4.5,7,0,0
/global/archives/tag/pbat,google,2,2,2,1,11.5,10,0,0
/global/archives/tag/peru,google,2,1,1,2,6,9,0,0
/global/archives/tag/poe,google,2,2,2,1,8.5,11,0,0
/global/archives/tag/rhee-jang-weon,google,2,1,1,2,13,8,0,0
/global/archives/tag/separator,(direct),2,2,2,1,0,8,0,0
/global/archives/tag/sk-block-427,google,2,2,1,2,6,7,0,0
/global/archives/tag/sk-earthon,(direct),2,1,1,2,25,8,0,0
/global/archives/tag/sk-gc-americas,google,2,2,2,1,2,8,0,0
/global/archives/tag/sk-global-chemical,google,2,2,2,1,6.5,10,0,0
/global/archives/tag/skbm,google,2,2,2,1,6,9,0,0
/global/archives/tag/sk综合化学,google,2,2,2,1,22.5,9,0,0
/global/archives/tag/ulsan-complex,google,2,2,2,1,4.5,9,0,0
/global/latestnews,eng.sk-on.com,2,2,2,1,39,8,0,0
/global/latestnews,linkedin.com,2,4,2,1,0,10,0,0
/global/latestnews,ozmailer.com,2,1,1,2,0,4,0,0
/global/legal-notices,(direct),2,2,2,1,2,6,0,0
/global/privacy-policy,google,2,1,1,2,33,8,0,0
/global/,eng.skietechnology.com,1,1,1,1,7,10,0,0
/global/,lnkd.in,1,1,1,1,7,8,0,0
/global/,seznam,1,1,1,1,0,4,0,0
/global/,skenmove.com,1,1,1,1,11,4,0,0
/global/archives/10133,bing,1,1,1,1,19,5,0,0
/global/archives/10310,google,1,1,1,1,5,5,0,0
/global/archives/10322,google,1,1,1,1,22,5,0,0
/global/archives/10460,google,1,1,1,1,4,3,0,0
/global/archives/10478,google,1,1,1,1,100,4,0,0
/global/archives/10511,google,1,1,1,1,5,5,0,0
/global/archives/1058,google,1,1,1,1,2,5,0,0
/global/archives/10610,chatgpt.com,1,1,1,1,0,4,0,0
/global/archives/10713,google,1,1,1,1,45,5,0,0
/global/archives/10774,(direct),1,1,1,1,85,5,0,0
/global/archives/10802,google,1,1,1,1,4,5,0,0
/global/archives/10913,(direct),1,1,1,1,0,4,0,0
/global/archives/10977,google,1,1,1,1,12,4,0,0
/global/archives/10985,google,1,1,1,1,20,5,0,0
/global/archives/11010,bing,1,1,1,1,3,5,0,0
/global/archives/11087,(direct),1,1,1,1,0,3,0,0
/global/archives/1114,google,1,1,1,1,3,5,0,0
/global/archives/11147,google,1,1,1,1,23,5,0,0
/global/archives/11161,(direct),1,1,1,1,0,4,0,0
/global/archives/11273,forourclimate.org,1,1,1,1,1,6,0,0
/global/archives/11400,google,1,1,1,1,5,5,0,0
/global/archives/11415,(direct),1,1,1,1,35,5,0,0
/global/archives/11415,google,1,1,1,1,0,4,0,0
/global/archives/114530,(direct),1,1,1,1,0,5,0,0
/global/archives/11512,google,1,1,1,1,6,4,0,0
/global/archives/11527,google,1,1,1,1,66,5,0,0
/global/archives/11573,(direct),1,1,1,1,0,4,0,0
/global/archives/11596,(direct),1,1,1,1,7,5,0,0
/global/archives/11596,skenergy.com,1,1,1,1,1,5,0,0
/global/archives/11683,google,1,1,1,1,4,3,0,0
/global/archives/1175,google,1,1,1,1,2,5,0,0
/global/archives/11807,(direct),1,1,1,1,81,5,0,0
/global/archives/11830,(direct),1,1,1,1,0,4,0,0
/global/archives/12022,skenmove.com,1,1,1,1,0,3,0,0
/global/archives/12036,skenergy.com,1,1,1,1,40,4,0,0
/global/archives/12091,(direct),1,1,1,1,0,3,0,0
/global/archives/12220,bing,1,1,1,1,8,5,0,0
/global/archives/1237,google,1,1,1,1,34,4,0,0
/global/archives/12471,bing,1,1,1,1,25,5,0,0
/global/archives/12471,eng.skearthon.com,1,1,1,1,1,3,0,0
/global/archives/12543,google,1,1,1,1,23,3,0,0
/global/archives/1257,(direct),1,1,1,1,0,3,0,0
/global/archives/12667,google,1,1,1,1,10,5,0,0
/global/archives/12688,google,1,1,1,1,18,5,0,0
/global/archives/12868,google,1,1,1,1,5,4,0,0
/global/archives/12891,(direct),1,1,1,1,12,5,0,0
/global/archives/13103,(direct),1,1,1,1,8,5,0,0
/global/archives/13184,google,1,1,1,1,0,3,0,0
/global/archives/13211,google,1,1,1,1,2,5,0,0
/global/archives/13230,(direct),1,1,1,1,124,6,0,0
/global/archives/13230,google,1,1,1,1,7,5,0,0
/global/archives/13313,google,1,1,1,1,3,5,0,0
/global/archives/13374,(direct),1,1,1,1,0,3,0,0
/global/archives/13374,google,1,1,1,1,9,5,0,0
/global/archives/13437,google,1,1,1,1,0,3,0,0
/global/archives/13521,bing,1,1,1,1,32,6,0,0
/global/archives/13521,yahoo,1,1,1,1,0,4,0,0
/global/archives/13595,edisonawards.com,1,1,1,1,0,4,0,0
/global/archives/13595/5-3_900,lens.google.com,1,1,1,1,3,5,0,0
/global/archives/13780,bing,1,2,1,1,0,4,0,0
/global/archives/13804,cn.bing.com,1,1,1,1,33,4,0,0
/global/archives/13879,google,1,1,1,1,83,5,0,0
/global/archives/14146,(direct),1,1,1,1,34,3,0,0
/global/archives/14179,evkx.net,1,1,1,1,19,5,0,0
/global/archives/14193,google,1,1,1,1,309,6,0,0
/global/archives/14226,(direct),1,1,1,1,0,4,0,0
/global/archives/14226,google,1,1,1,1,44,5,0,0
/global/archives/14264,google,1,1,1,1,0,5,0,0
/global/archives/14302,eng.sk-on.com,1,1,1,1,20,4,0,0
/global/archives/14309,bing,1,1,1,1,1,4,0,0
/global/archives/14309,google,1,2,1,1,0,5,0,0
/global/archives/14333,(direct),1,1,1,1,0,4,0,0
/global/archives/14333,google,1,1,1,1,3,4,0,0
/global/archives/14491,chatgpt.com,1,2,1,1,0,6,0,0
/global/archives/14688,google,1,1,1,1,126,6,0,0
/global/archives/14690,google,1,1,1,1,30,5,0,0
/global/archives/14740,google,1,1,1,1,20,5,0,0
/global/archives/1493,google,1,1,1,1,6,5,0,0
/global/archives/14962,google,1,1,1,1,6,4,0,0
/global/archives/15007,(direct),1,1,1,1,0,3,0,0
/global/archives/15007,skenergy.com,1,1,1,1,4,3,0,0
/global/archives/15067,(direct),1,1,1,1,0,4,0,0
/global/archives/15067,google,1,1,1,1,0,3,0,0
/global/archives/15103,(direct),1,1,1,1,24,5,0,0
/global/archives/15103,chatgpt.com,1,2,1,1,85,7,0,0
/global/archives/1521,google,1,1,1,1,16,5,0,0
/global/archives/15374,bing,1,1,1,1,406,4,0,0
/global/archives/15374,statics.teams.cdn.office.net,1,1,1,1,0,4,0,0
/global/archives/15374,yahoo,1,2,1,1,0,6,0,0
/global/archives/15409,eng.skglobalchemical.com,1,1,1,1,6,4,0,0
/global/archives/15409,naver,1,1,1,1,82,5,0,0
/global/archives/15430,eng.skglobalchemical.com,1,1,1,1,11,4,0,0
/global/archives/15430,google,1,1,1,1,54,5,0,0
"/global/archives/15490""EcoPro plans to invest 2 trillion won (1.52 billion dollars) to expand its battery components complex - including cathodes and precursors in the countrys southeastern industrial city. It aims to start construction in the second half of this year and go into commercial operation in the second half of 2025",google,1,1,1,1,1,4,0,0
/global/archives/15497,google,1,1,1,1,28,3,0,0
/global/archives/15574,linkedin.com,1,1,1,1,8,3,0,0
/global/archives/15592,chatgpt.com,1,1,1,1,0,3,0,0
/global/archives/15623,google,1,1,1,1,0,4,0,0
/global/archives/15664,bing,1,1,1,1,32,6,0,0
/global/archives/15664,linkedin.com,1,1,1,1,42,3,0,0
/global/archives/15687,chatgpt.com,1,1,1,1,0,2,0,0
/global/archives/15687,linkedin.com,1,2,1,1,8,3,0,0
/global/archives/15689,google,1,1,1,1,1,4,0,0
/global/archives/15760,google,1,1,1,1,10,5,0,0
/global/archives/15902,(direct),1,1,1,1,4,5,0,0
/global/archives/15902,google,1,1,1,1,21,5,0,0
/global/archives/16025,google,1,1,1,1,2,4,0,0
/global/archives/16060,(direct),1,1,1,1,0,4,0,0
/global/archives/16060,sktradinginternational.com,1,1,1,1,2,4,0,0
/global/archives/16131,(direct),1,2,1,1,12,4,0,0
/global/archives/16154,(direct),1,1,1,1,0,4,0,0
/global/archives/16154,duckduckgo,1,2,1,1,0,6,0,0
/global/archives/16405,google,1,1,1,1,33,4,0,0
/global/archives/16463,(direct),1,1,1,1,0,4,0,0
/global/archives/16480,(direct),1,1,1,1,74,4,0,0
/global/archives/16493,(direct),1,2,1,1,0,6,0,0
/global/archives/16583,google,1,1,1,1,45,4,0,0
/global/archives/16624,(direct),1,1,1,1,0,3,0,0
/global/archives/16719,(direct),1,1,1,1,1,4,0,0
/global/archives/16719,google,1,1,1,1,2,5,0,0
/global/archives/16834,bing,1,2,1,1,7,4,0,0
/global/archives/16834,skenmove.com,1,1,1,1,34,4,0,0
/global/archives/16925,eng.skearthon.com,1,1,1,1,7,3,0,0
/global/archives/16952,yahoo,1,1,1,1,1,5,0,0
/global/archives/16970,google,1,1,1,1,8,5,0,0
/global/archives/17010,google,1,1,1,1,6,4,0,0
/global/archives/17022,(direct),1,2,1,1,30,7,0,0
/global/archives/17022,google,1,1,1,1,10,5,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,google,1,1,1,1,2,6,0,0
/global/archives/17216,(direct),1,1,1,1,8,4,0,0
/global/archives/17292,google,1,1,1,1,30,3,0,0
/global/archives/17313,(direct),1,1,1,1,0,3,0,0
/global/archives/17313,bing,1,1,1,1,30,6,0,0
/global/archives/17313https:/skinnonews.com/archives/113797,google,1,1,1,1,1,4,0,0
/global/archives/17356,chatgpt.com,1,1,1,1,6,5,0,0
/global/archives/17356,linkedin.com,1,2,1,1,0,5,0,0
/global/archives/17386,(direct),1,1,1,1,0,3,0,0
/global/archives/17426,kimi.moonshot.cn,1,2,1,1,20,5,0,0
/global/archives/17426,statics.teams.cdn.office.net,1,2,1,1,0,5,0,0
/global/archives/17499,statics.teams.cdn.office.net,1,1,1,1,0,3,0,0
/global/archives/17514,skenergy.com,1,1,1,1,4,4,0,0
/global/archives/17569,news.google.com,1,1,1,1,2,5,0,0
/global/archives/17569https:/skinnonews.com/global/archives/17569,(direct),1,1,1,1,1,6,0,0
/global/archives/17595,(direct),1,1,1,1,1,5,0,0
/global/archives/1768,google,1,1,1,1,31,5,0,0
/global/archives/17737,linkedin.com,1,2,1,1,28,5,0,0
/global/archives/17796,google,1,1,1,1,26,5,0,0
/global/archives/17817,(direct),1,1,1,1,25,5,0,0
/global/archives/17817,bing,1,1,1,1,17,3,0,0
/global/archives/17844,google,1,1,1,1,10,5,0,0
/global/archives/17863,google,1,1,1,1,0,3,0,0
/global/archives/17965,(direct),1,1,1,1,0,3,0,0
/global/archives/17978,google,1,1,1,1,21,4,0,0
/global/archives/17989,google,1,1,1,1,4,4,0,0
/global/archives/17990,chatgpt.com,1,1,1,1,11,5,0,0
/global/archives/18022,linkedin.com,1,1,1,1,24,4,0,0
/global/archives/18107,(direct),1,1,1,1,12,5,0,0
/global/archives/18140,skenergy.com,1,1,1,1,56,3,0,0
/global/archives/18208/sk엔무브-김원기-사장_csr-4,google,1,1,1,1,21,4,0,0
/global/archives/18283,(direct),1,1,1,1,15,4,0,0
/global/archives/18283,electrive.com,1,1,1,1,7,5,0,0
/global/archives/18283,m.baidu.com,1,1,1,1,19,5,0,0
/global/archives/18301,(direct),1,2,1,1,0,6,0,0
/global/archives/18332,lens.google.com,1,1,1,1,41,5,0,0
/global/archives/18374,bing,1,1,1,1,9,4,0,0
/global/archives/18388,skinnovation.com,1,1,1,1,0,4,0,0
/global/archives/18436,google,1,1,1,1,17,3,0,0
/global/archives/18445,linkedin.com,1,1,1,1,50,4,0,0
/global/archives/18445,skinnovation.com,1,1,1,1,19,4,0,0
/global/archives/18478,google,1,1,1,1,29,5,0,0
/global/archives/18546,chatgpt.com,1,2,1,1,0,6,0,0
/global/archives/18546,eng.skearthon.com,1,1,1,1,26,3,0,0
/global/archives/18608,skenergy.com,1,1,1,1,2,4,0,0
/global/archives/18623,linkedin.com,1,2,1,1,142,3,0,0
/global/archives/18639,google,1,1,1,1,46,5,0,0
/global/archives/18659,linkedin.com,1,1,1,1,3,5,0,0
/global/archives/18659,skinnovation.com,1,1,1,1,3,4,0,0
/global/archives/18690,cn.bing.com,1,1,1,1,14,3,0,0
/global/archives/18695,linkedin.com,1,2,1,1,87,3,0,0
/global/archives/18708,(direct),1,1,1,1,9,4,0,0
/global/archives/18743,(direct),1,2,1,1,0,5,0,0
/global/archives/18753,google,1,1,1,1,3,5,0,0
/global/archives/18753,linkedin.com,1,1,1,1,1,3,0,0
/global/archives/18770,skinnovation.com,1,1,1,1,24,3,0,0
/global/archives/18783,naver.com,1,1,1,1,18,5,0,0
/global/archives/18989,(direct),1,1,1,1,250,4,0,0
/global/archives/19014,(direct),1,1,1,1,168,4,0,0
/global/archives/19045,edin.ci.ihsenergy.com,1,1,1,1,13,5,0,0
/global/archives/19045,yahoo,1,1,1,1,88,5,0,0
/global/archives/19078,ozmailer.com,1,1,1,1,0,2,0,0
/global/archives/19078,statics.teams.cdn.office.net,1,1,1,1,0,4,0,0
/global/archives/19095,skinnovation.com,1,1,1,1,771,4,0,0
/global/archives/19108,(direct),1,1,1,1,823,4,0,0
/global/archives/19108,google,1,1,1,1,5,4,0,0
/global/archives/19149,(not set),1,1,1,1,5,2,0,0
/global/archives/19149,ecosia.org,1,1,1,1,10,4,0,0
/global/archives/19149,skinnovation.com,1,1,1,1,0,4,0,0
/global/archives/19154,eng.skgeocentric.com,1,1,1,1,27,4,0,0
/global/archives/19179,linkedin.com,1,1,1,1,15,5,0,0
/global/archives/19202,skinnovation.com,1,1,1,1,43,3,0,0
/global/archives/19230,skinnovation.com,1,1,1,1,4,4,0,0
/global/archives/19251,(direct),1,1,1,1,0,3,0,0
/global/archives/19268,eng.sk-on.com,1,1,1,1,2,3,0,0
/global/archives/19268,lnkd.in,1,1,1,1,1,5,0,0
/global/archives/19328,google,1,1,1,1,46,4,0,0
/global/archives/19349,google,1,1,1,1,64,4,0,0
/global/archives/19349,googleadservices.com,1,1,1,1,0,2,0,0
/global/archives/19393,eng.skgeocentric.com,1,1,1,1,431,4,0,0
/global/archives/19393,statics.teams.cdn.office.net,1,1,1,1,30,5,0,0
/global/archives/19393,translate.google.com,1,1,1,1,24,5,0,0
/global/archives/2293,google,1,1,1,1,0,4,0,0
/global/archives/2329,google,1,1,1,1,0,5,0,0
/global/archives/2490,google,1,2,1,1,12,6,0,0
/global/archives/253,google,1,1,1,1,27,4,0,0
/global/archives/2576,google,1,1,1,1,99,5,0,0
/global/archives/2614,google,1,1,1,1,28,5,0,0
/global/archives/2675,cn.bing.com,1,1,1,1,81,4,0,0
/global/archives/2761,(direct),1,1,1,1,0,3,0,0
/global/archives/283,google,1,1,1,1,5,5,0,0
/global/archives/2837,google,1,1,1,1,26,5,0,0
/global/archives/3005,lens.google.com,1,1,1,1,19,6,0,0
/global/archives/303,google,1,1,1,1,0,4,0,0
/global/archives/311,(direct),1,1,1,1,15,6,0,0
/global/archives/3123,google,1,1,1,1,24,4,0,0
/global/archives/3220,(direct),1,1,1,1,0,3,0,0
/global/archives/3304,google,1,1,1,1,132,5,0,0
/global/archives/3393,google,1,1,1,1,7,5,0,0
/global/archives/3674,google,1,1,1,1,0,4,0,0
/global/archives/3689,(direct),1,1,1,1,4,4,0,0
/global/archives/3689,google,1,1,1,1,10,5,0,0
/global/archives/3820,kereso.startlap.hu,1,1,1,1,1,5,0,0
/global/archives/4002,(direct),1,1,1,1,0,4,0,0
/global/archives/4086,google,1,1,1,1,156,5,0,0
/global/archives/4110,google,1,1,1,1,14,5,0,0
/global/archives/4193,google,1,1,1,1,0,4,0,0
/global/archives/4218,google,1,2,1,1,8,6,0,0
/global/archives/4275,(direct),1,1,1,1,0,3,0,0
/global/archives/4308,google,1,1,1,1,82,5,0,0
/global/archives/4415,bing,1,1,1,1,0,4,0,0
/global/archives/4482,google,1,1,1,1,63,6,0,0
/global/archives/4499,skenergy.com,1,1,1,1,47,4,0,0
/global/archives/4518,google,1,1,1,1,51,6,0,0
/global/archives/4612,google,1,1,1,1,142,4,0,0
/global/archives/4751,(direct),1,1,1,1,0,4,0,0
/global/archives/4751,bing,1,1,1,1,0,4,0,0
/global/archives/4751,google,1,1,1,1,177,5,0,0
/global/archives/4776,google,1,1,1,1,0,4,0,0
/global/archives/4829,(direct),1,1,1,1,0,4,0,0
/global/archives/4897,google,1,1,1,1,30,5,0,0
/global/archives/5119,google,1,1,1,1,3,3,0,0
/global/archives/5205,google,1,1,1,1,18,4,0,0
/global/archives/5892,duckduckgo,1,1,1,1,0,4,0,0
/global/archives/5981,google,1,1,1,1,46,4,0,0
/global/archives/6014,(direct),1,1,1,1,0,4,0,0
/global/archives/6119,google,1,1,1,1,11,4,0,0
/global/archives/6216,duckduckgo,1,2,1,1,134,7,0,0
/global/archives/6313,google,1,1,1,1,0,4,0,0
/global/archives/6377,(direct),1,1,0,0,0,3,0,0
/global/archives/6462,google,1,1,1,1,6,5,0,0
/global/archives/6517,google,1,1,1,1,4,5,0,0
/global/archives/653,google,1,1,1,1,258,6,0,0
/global/archives/6606,google,1,1,1,1,17,3,0,0
/global/archives/6658,google,1,1,1,1,0,4,0,0
/global/archives/6710,login.microsoftonline.com,1,2,1,1,0,6,0,0
/global/archives/6734,google,1,1,1,1,3,3,0,0
/global/archives/6807,chatgpt.com,1,1,1,1,19,4,0,0
/global/archives/6807,news.google.com,1,1,1,1,0,4,0,0
/global/archives/6824,cn.bing.com,1,1,1,1,0,3,0,0
/global/archives/6834,google,1,1,1,1,24,5,0,0
/global/archives/6857,google,1,1,1,1,57,5,0,0
/global/archives/7031,m.search.naver.com,1,1,1,1,5,5,0,0
/global/archives/7112,google,1,1,1,1,4,4,0,0
/global/archives/7215,google,1,1,1,1,13,4,0,0
/global/archives/7245,(direct),1,1,1,1,0,4,0,0
/global/archives/7292,(direct),1,1,1,1,44,4,0,0
/global/archives/7302,(direct),1,1,1,1,0,4,0,0
/global/archives/7445,bing,1,3,1,1,0,8,0,0
/global/archives/7555,duckduckgo,1,1,1,1,0,2,0,0
/global/archives/7633,(direct),1,2,1,1,0,6,0,0
/global/archives/7633,google,1,1,1,1,1,5,0,0
/global/archives/7740,bing,1,2,1,1,0,4,0,0
/global/archives/7761,google,1,2,1,1,68,3,0,0
/global/archives/7906,(direct),1,1,1,1,40,6,0,0
/global/archives/7906,bing,1,1,1,1,32,5,0,0
/global/archives/7919,(direct),1,1,1,1,0,3,0,0
/global/archives/7979,google,1,1,1,1,58,5,0,0
/global/archives/8010,google,1,1,1,1,23,5,0,0
/global/archives/8087,bing,1,1,1,1,21,5,0,0
/global/archives/8105,google,1,2,1,1,0,6,0,0
/global/archives/822,(direct),1,1,1,1,0,3,0,0
/global/archives/8230,google,1,1,1,1,23,5,0,0
/global/archives/8310,cn.bing.com,1,1,1,1,25,5,0,0
/global/archives/8327,bing,1,2,1,1,4,6,0,0
/global/archives/8327,eng.skglobalchemical.com,1,1,1,1,0,3,0,0
/global/archives/835,(direct),1,1,1,1,14,6,0,0
/global/archives/8350,(direct),1,1,1,1,0,3,0,0
/global/archives/8360,google,1,1,1,1,3,5,0,0
/global/archives/8428,chatgpt.com,1,2,1,1,17,7,0,0
/global/archives/8437,duckduckgo,1,1,1,1,18,5,0,0
/global/archives/8479,(direct),1,1,1,1,0,4,0,0
/global/archives/8708,google,1,2,1,1,26,6,0,0
/global/archives/8914,(direct),1,1,1,1,21,5,0,0
/global/archives/8914,google,1,1,1,1,40,5,0,0
/global/archives/9096,google,1,2,1,1,0,5,0,0
/global/archives/9129,google,1,1,1,1,60,5,0,0
/global/archives/926,(direct),1,1,1,1,7,4,0,0
/global/archives/9310,google,1,1,1,1,0,3,0,0
/global/archives/9415,(direct),1,1,1,1,0,3,0,0
/global/archives/9493,(direct),1,1,1,1,0,3,0,0
/global/archives/9509,google,1,1,1,1,5,6,0,0
/global/archives/9548,(direct),1,1,1,1,1,4,0,0
/global/archives/9548,google,1,1,1,1,4,5,0,0
/global/archives/9709,(direct),1,1,1,1,0,3,0,0
/global/archives/9709,bing,1,1,1,1,0,4,0,0
/global/archives/9740,chat.zalo.me,1,3,1,1,0,8,0,0
/global/archives/9837,bing,1,1,1,1,1,5,0,0
/global/archives/9968,google,1,1,1,1,90,4,0,0
/global/archives/9978,eng.skgeocentric.com,1,1,1,1,17,4,0,0
/global/archives/9978,google,1,1,1,1,0,3,0,0
/global/archives/category/ces,google,1,1,1,1,9,4,0,0
/global/archives/category/corporate/sk-energy,(direct),1,1,1,1,3,5,0,0
/global/archives/category/corporate/sk-energy,google,1,1,1,1,2,4,0,0
/global/archives/category/corporate/sk-enmove,google,1,1,1,1,0,2,0,0
/global/archives/category/corporates,(not set),1,1,1,1,9,2,0,0
/global/archives/category/corporates,bing,1,1,1,1,0,1,0,0
/global/archives/category/corporates,eng.sk-on.com,1,1,1,1,27,4,0,0
/global/archives/category/corporates,eng.skearthon.com,1,1,1,1,8,4,0,0
/global/archives/category/corporates,googleadservices.com,1,1,1,1,0,1,0,0
/global/archives/category/corporates,kimi.moonshot.cn,1,1,1,1,4,3,0,0
/global/archives/category/corporates,skenergy.com,1,1,1,1,26,4,0,0
/global/archives/category/corporates/sk-earthon,bing,1,1,1,1,29,4,0,0
/global/archives/category/corporates/sk-energy,(direct),1,1,1,1,9,4,0,0
/global/archives/category/corporates/sk-enmove,bing,1,1,1,1,14,4,0,0
/global/archives/category/corporates/sk-enmove,eng.skgeocentric.com,1,1,1,1,0,3,0,0
/global/archives/category/corporates/sk-enmove,skenmove.com,1,2,2,0.5,12.5,6,0,0
/global/archives/category/corporates/sk-enterm,bing,1,1,1,1,6,3,0,0
/global/archives/category/corporates/sk-geo-centric,kimi.moonshot.cn,1,1,1,1,11,2,0,0
/global/archives/category/corporates/sk-ie-technology,ecosia.org,1,1,1,1,9,4,0,0
/global/archives/category/corporates/sk-incheon-petrochem,eng.skgeocentric.com,1,1,1,1,7,4,0,0
/global/archives/category/corporates/sk-innovation,eng.skgeocentric.com,1,1,1,1,6,4,0,0
/global/archives/category/corporates/sk-innovation,eng.skglobalchemical.com,1,1,1,1,20,4,0,0
/global/archives/category/corporates/sk-on,bing,1,1,1,1,17,2,0,0
/global/archives/category/corporates/sk-on,eng.sk-on.com,1,1,1,1,11,4,0,0
/global/archives/category/corporates/sk-on,eng.skgeocentric.com,1,1,1,1,1,5,0,0
/global/archives/category/corporates/sk-on,linkedin.com,1,1,1,1,14,3,0,0
/global/archives/category/corporates/sk-on,skenergy.com,1,1,1,1,11,4,0,0
/global/archives/category/corporates/sk-rading-international,(direct),1,1,1,1,9,4,0,0
/global/archives/category/corporates/sk-rading-international,skenergy.com,1,1,1,1,13,4,0,0
/global/archives/category/insight,(not set),1,1,1,1,7,2,0,0
/global/archives/category/insight,bing,1,1,1,1,117,4,0,0
/global/archives/category/insight,skenmove.com,1,1,1,1,5,4,0,0
/global/archives/category/insight,skinnovation.com,1,1,1,1,65,4,0,0
/global/archives/category/insight/expert-voice,google,1,1,1,1,30,4,0,0
/global/archives/category/insight/trend_report,ecosia.org,1,1,1,1,7,4,0,0
/global/archives/category/insight/trend_report,linkedin.com,1,1,1,1,30,4,0,0
/global/archives/category/insight/trend_report,skinnovation.com,1,1,1,1,0,2,0,0
/global/archives/category/people/ceo-leaders,google,1,1,1,1,35,5,0,0
/global/archives/category/people/inno-people,bing,1,1,1,1,21,4,0,0
/global/archives/category/people/inno-people,skenmove.com,1,1,1,1,7,4,0,0
/global/archives/category/people/onsite-report,google,1,1,1,1,2,4,0,0
/global/archives/category/people/onsite-report,skenergy.com,1,1,1,1,24,4,0,0
/global/archives/category/people/sustainability,google,1,1,1,1,27,4,0,0
/global/archives/category/press-room,(not set),1,2,2,0.5,48.5,4,0,0
/global/archives/category/press-room,kimi.moonshot.cn,1,1,1,1,7,4,0,0
/global/archives/category/press-room,skenmove.com,1,1,1,1,0,3,0,0
/global/archives/category/press-room/financial-results,duckduckgo,1,1,1,1,4,5,0,0
/global/archives/category/press-room/financial-results,eng.sk-on.com,1,1,1,1,16,3,0,0
/global/archives/category/press-room/financial-results,kimi.moonshot.cn,1,1,1,1,36,4,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,1,1,1,1,0,1,0,0
/global/archives/category/press-room/issue-fact,(direct),1,1,1,1,2,3,0,0
/global/archives/category/press-room/issue-fact,skenergy.com,1,2,1,1,0,5,0,0
/global/archives/category/press-room/press-release,bing,1,2,1,1,3,5,0,0
/global/archives/category/press-room/press-release,skinnovation.com,1,1,1,1,5,4,0,0
/global/archives/tag/1-4-butanediol,google,1,1,1,1,2,5,0,0
/global/archives/tag/2023-q4,(direct),1,1,1,1,0,5,0,0
/global/archives/tag/2023-q4,eng.sk-on.com,1,1,1,1,5,4,0,0
/global/archives/tag/apg,google,1,2,1,1,0,6,0,0
/global/archives/tag/australia,google,1,1,1,1,47,6,0,0
