# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241007
# 종료일: 20241013
페이지 경로 및 화면 클래스,국가,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/changzhou,Germany,2,1,2,30,10,0,0
/global/archives/tag/cho-kyung-mok,India,2,1,2,1,7,0,0
/global/archives/tag/csr,United Kingdom,2,1,2,14,8,0,0
/global/archives/tag/doe,Taiwan,2,1,2,16,9,0,0
/global/archives/tag/drive-thru-job-fair,United States,2,1,2,32,7,0,0
/global/archives/tag/europe,Netherlands,2,1,2,55,10,0,0
/global/archives/tag/financial-results,Spain,2,1,2,16,8,0,0
/global/archives/tag/global-boiling,South Korea,2,1,2,8,9,0,0
/global/archives/tag/green-bonds,United Kingdom,2,2,1,9.5,7,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,South Korea,2,2,1,9.5,9,0,0
/global/archives/tag/sk-energy-americas,United States,2,3,0.6666666666666666,12,13,0,0
/global/archives/tag/sk-gc-americas,United States,2,2,1,13,8,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,South Korea,2,1,2,33,9,0,0
/global/archives/tag/sk-primacor-europe,South Korea,2,2,1,7.5,8,0,0
/global/archives/tag/skeo-hcm,Vietnam,2,1,2,13,7,0,0
/global/archives/tag/蓝谷智慧能源,South Korea,2,1,2,4,8,0,0
/global/sustainability-report,Kenya,2,1,2,26,8,0,0
/global/,Australia,1,1,1,29,5,0,0
/global/,Belgium,1,1,1,33,5,0,0
/global/,Brazil,1,1,1,5,3,0,0
/global/,South Africa,1,1,1,0,2,0,0
/global/,Taiwan,1,1,1,23,3,0,0
/global/,Thailand,1,1,1,9,4,0,0
/global/archives/10073,Croatia,1,1,1,103,5,0,0
/global/archives/10133,Hong Kong,1,1,1,47,5,0,0
/global/archives/10310,South Korea,1,1,1,73,4,0,0
/global/archives/1043,Singapore,1,1,1,0,6,0,0
/global/archives/10460,Germany,1,1,1,0,6,0,0
/global/archives/10610,Singapore,1,1,1,8,5,0,0
/global/archives/10654,Canada,1,1,1,7,4,0,0
/global/archives/10654,South Korea,1,1,1,13,6,0,0
/global/archives/10654,United States,1,1,1,15,5,0,0
/global/archives/10713,South Korea,1,1,1,23,5,0,0
/global/archives/10767,South Korea,1,1,1,46,3,0,0
/global/archives/10835,Indonesia,1,1,1,61,4,0,0
/global/archives/10835,United States,1,1,1,0,4,0,0
/global/archives/10913,Saudi Arabia,1,1,1,0,4,0,0
/global/archives/10913,United Kingdom,1,1,1,35,5,0,0
/global/archives/10939,India,1,1,1,5,5,0,0
/global/archives/10939,Malaysia,1,1,1,4,4,0,0
/global/archives/10939,Philippines,1,1,1,58,5,0,0
/global/archives/10939,Singapore,1,1,1,0,4,0,0
/global/archives/10977,Vietnam,1,1,1,0,4,0,0
/global/archives/11004,South Korea,1,1,1,72,5,0,0
/global/archives/11037,Austria,1,1,1,124,4,0,0
/global/archives/11037,Bahrain,1,1,1,0,4,0,0
/global/archives/11037,China,1,1,1,0,3,0,0
/global/archives/11087,Austria,1,1,1,46,4,0,0
/global/archives/11087,Hong Kong,1,1,1,0,4,0,0
/global/archives/11087,South Korea,1,1,1,61,5,0,0
/global/archives/1114,Vietnam,1,1,1,10,5,0,0
/global/archives/11214,South Korea,1,1,1,5,5,0,0
/global/archives/1131,France,1,1,1,6,3,0,0
/global/archives/11486,Hungary,1,1,1,0,4,0,0
/global/archives/11486,United Kingdom,1,1,1,34,4,0,0
/global/archives/11527,United States,1,1,1,0,6,0,0
/global/archives/11596,Australia,1,1,1,0,5,0,0
/global/archives/11596,India,1,1,1,0,3,0,0
/global/archives/11596,United States,1,1,1,0,4,0,0
/global/archives/11683,United States,1,1,1,41,5,0,0
/global/archives/1175,China,1,1,1,0,2,0,0
/global/archives/1175,South Korea,1,1,1,5,5,0,0
/global/archives/11756,South Korea,1,1,1,1,3,0,0
/global/archives/11807,Singapore,1,1,1,129,6,0,0
/global/archives/11807,South Korea,1,1,1,7,5,0,0
/global/archives/11853,United States,1,1,1,1,4,0,0
/global/archives/11879,India,1,1,1,31,5,0,0
/global/archives/11889,France,1,1,1,7,5,0,0
/global/archives/11916,India,1,1,1,3,4,0,0
/global/archives/11937,South Korea,1,1,1,1,3,0,0
/global/archives/11980,India,1,1,1,2,4,0,0
/global/archives/11992,India,1,1,1,0,3,0,0
/global/archives/12008,Australia,1,1,1,17,5,0,0
/global/archives/12008,United States,1,1,1,68,5,0,0
/global/archives/12022,Bolivia,1,1,1,84,6,0,0
/global/archives/12022,France,1,1,1,0,4,0,0
/global/archives/12022,Greece,1,1,1,41,5,0,0
/global/archives/12022,Indonesia,1,1,1,6,3,0,0
/global/archives/12022,Spain,1,1,1,4,5,0,0
/global/archives/12036,India,1,1,1,0,4,0,0
/global/archives/12072,Finland,1,1,1,0,4,0,0
/global/archives/12091,South Korea,1,1,1,0,4,0,0
/global/archives/12106,Austria,1,1,1,48,5,0,0
/global/archives/12106,Singapore,1,1,1,4,5,0,0
/global/archives/12106,South Korea,1,1,1,37,3,0,0
/global/archives/12147,Portugal,1,1,1,6,4,0,0
/global/archives/12147,United States,1,1,1,39,6,0,0
/global/archives/12220,China,1,1,1,76,4,0,0
/global/archives/12220,India,1,1,1,19,5,0,0
/global/archives/12220,Japan,1,1,1,6,5,0,0
/global/archives/12237,South Korea,1,1,1,4,5,0,0
/global/archives/12269,Poland,1,1,1,17,5,0,0
/global/archives/12269,South Korea,1,1,1,3,5,0,0
/global/archives/12306,China,1,1,1,0,4,0,0
/global/archives/12306,Singapore,1,1,1,178,3,0,0
/global/archives/12306,United States,1,1,1,26,6,0,0
/global/archives/1237,United States,1,1,1,10,5,0,0
/global/archives/12373,Indonesia,1,1,1,36,4,0,0
/global/archives/12413,Taiwan,1,1,1,43,4,0,0
/global/archives/12460,Singapore,1,0,0,0,3,0,0
/global/archives/12460,United Kingdom,1,1,1,4,4,0,0
/global/archives/12471,Indonesia,1,1,1,8,3,0,0
/global/archives/12471,Malaysia,1,1,1,53,4,0,0
/global/archives/1257,Vietnam,1,1,1,7,3,0,0
/global/archives/12610,Japan,1,1,1,14,4,0,0
/global/archives/12667,Pakistan,1,1,1,199,6,0,0
/global/archives/12667,South Korea,1,1,1,0,4,0,0
/global/archives/12688,Saudi Arabia,1,1,1,15,5,0,0
/global/archives/12688,Singapore,1,1,1,37,5,0,0
/global/archives/12692,South Korea,1,1,1,9,5,0,0
/global/archives/12692,United Kingdom,1,1,1,31,7,0,0
/global/archives/12891,Indonesia,1,1,1,0,4,0,0
/global/archives/12891,Pakistan,1,1,1,0,4,0,0
/global/archives/12950,Ireland,1,1,1,0,4,0,0
/global/archives/12968,Japan,1,1,1,5,3,0,0
/global/archives/13103,United States,1,1,1,1,5,0,0
/global/archives/13329,Japan,1,1,1,0,2,0,0
/global/archives/13437,South Korea,1,1,1,19,5,0,0
/global/archives/13521,India,1,1,1,0,6,0,0
/global/archives/13521,Malaysia,1,1,1,0,6,0,0
/global/archives/13521,Norway,1,1,1,5,5,0,0
/global/archives/13521,Portugal,1,1,1,20,5,0,0
/global/archives/13521,United Kingdom,1,1,1,6,5,0,0
/global/archives/13544,India,1,1,1,36,5,0,0
/global/archives/13595,Malaysia,1,1,1,7,5,0,0
/global/archives/13595,United States,1,1,1,0,4,0,0
/global/archives/13669,Germany,1,1,1,0,3,0,0
/global/archives/13748,India,1,1,1,9,5,0,0
/global/archives/13780,Germany,1,1,1,84,5,0,0
/global/archives/13780,Italy,1,1,1,21,5,0,0
/global/archives/1398,South Korea,1,1,1,62,5,0,0
/global/archives/1399,Malaysia,1,1,1,28,5,0,0
/global/archives/1399,Singapore,1,1,1,20,3,0,0
/global/archives/1399,United States,1,1,1,1,3,0,0
/global/archives/14065,Japan,1,1,1,33,4,0,0
/global/archives/14065,Poland,1,0,0,0,4,0,0
/global/archives/14078,Germany,1,1,1,0,4,0,0
/global/archives/14083,China,1,1,1,497,5,0,0
/global/archives/14083,Japan,1,1,1,38,5,0,0
/global/archives/14179,United States,1,1,1,0,6,0,0
/global/archives/14193,France,1,1,1,12,5,0,0
/global/archives/14193,United States,1,1,1,8,5,0,0
/global/archives/14226,Hong Kong,1,1,1,35,5,0,0
/global/archives/14226,Hungary,1,1,1,22,5,0,0
/global/archives/14226,Türkiye,1,1,1,13,5,0,0
/global/archives/14243,India,1,1,1,36,3,0,0
/global/archives/14243,Japan,1,1,1,20,5,0,0
/global/archives/14243,United States,1,1,1,9,3,0,0
/global/archives/14264,South Korea,1,1,1,18,5,0,0
/global/archives/14309,Germany,1,1,1,11,4,0,0
/global/archives/14333,South Korea,1,1,1,49,4,0,0
/global/archives/14354,Mexico,1,1,1,0,6,0,0
/global/archives/14384,Singapore,1,1,1,6,5,0,0
/global/archives/14384,United States,1,1,1,5,6,0,0
/global/archives/14442,United Kingdom,1,1,1,21,4,0,0
/global/archives/14491,India,1,1,1,3,6,0,0
/global/archives/14491,Philippines,1,1,1,0,6,0,0
/global/archives/14491,Saudi Arabia,1,1,1,48,5,0,0
/global/archives/14493,Hong Kong,1,1,1,15,5,0,0
/global/archives/14493,Poland,1,1,1,121,6,0,0
/global/archives/14493,United Kingdom,1,1,1,0,3,0,0
/global/archives/14493,United States,1,1,1,7,5,0,0
/global/archives/14565,South Korea,1,1,1,0,2,0,0
/global/archives/14628,Singapore,1,1,1,106,4,0,0
/global/archives/14634,South Korea,1,1,1,27,7,0,0
/global/archives/14634,United Kingdom,1,1,1,275,5,0,0
/global/archives/14688,India,1,1,1,151,3,0,0
/global/archives/14688,Japan,1,1,1,18,4,0,0
/global/archives/14690,India,1,1,1,21,5,0,0
/global/archives/14766,Ireland,1,1,1,1,2,0,0
/global/archives/14770,France,1,1,1,4,5,0,0
/global/archives/14770,Germany,1,1,1,0,4,0,0
/global/archives/14770,India,1,1,1,0,3,0,0
/global/archives/14770,United Kingdom,1,1,1,23,4,0,0
/global/archives/14788,India,1,1,1,13,5,0,0
/global/archives/14858,Vietnam,1,1,1,7,3,0,0
/global/archives/15007,Brazil,1,1,1,1,5,0,0
/global/archives/15007,Japan,1,1,1,8,4,0,0
/global/archives/15007,United States,1,1,1,0,4,0,0
/global/archives/15204,India,1,1,1,1,5,0,0
/global/archives/15204,Japan,1,1,1,20,4,0,0
/global/archives/15204,United Kingdom,1,1,1,1,5,0,0
/global/archives/15204,Uzbekistan,1,1,1,9,5,0,0
/global/archives/15208,United Kingdom,1,1,1,33,4,0,0
/global/archives/15259,Germany,1,1,1,12,4,0,0
/global/archives/15259,United Kingdom,1,1,1,0,4,0,0
/global/archives/15353,India,1,1,1,3,5,0,0
/global/archives/15353,United States,1,1,1,1,5,0,0
/global/archives/15374,Japan,1,1,1,0,6,0,0
/global/archives/15374,Ukraine,1,1,1,0,4,0,0
/global/archives/15374,United Kingdom,1,1,1,15,4,0,0
/global/archives/15409,South Korea,1,1,1,0,5,0,0
/global/archives/15409,United States,1,1,1,256,4,0,0
/global/archives/15462,India,1,1,1,12,5,0,0
/global/archives/15462,Singapore,1,0,0,0,3,0,0
/global/archives/15490,Austria,1,1,1,6,5,0,0
/global/archives/15490,Chile,1,1,1,0,6,0,0
/global/archives/15490,Hungary,1,1,1,0,4,0,0
/global/archives/15490,India,1,0,0,0,3,0,0
/global/archives/15490,Ireland,1,1,1,72,5,0,0
/global/archives/15490,South Korea,1,1,1,78,6,0,0
/global/archives/15490,United States,1,1,1,40,5,0,0
/global/archives/15574,Singapore,1,1,1,13,4,0,0
/global/archives/15574,United States,1,1,1,26,4,0,0
/global/archives/15592,United States,1,1,1,4,5,0,0
/global/archives/15610,Hong Kong,1,1,1,1,5,0,0
/global/archives/15610,Japan,1,1,1,5,5,0,0
/global/archives/15664,China,1,1,1,11,5,0,0
/global/archives/15687,India,1,1,1,4,5,0,0
/global/archives/15687,United Arab Emirates,1,1,1,17,5,0,0
/global/archives/15760,India,1,1,1,31,5,0,0
/global/archives/15760,United Kingdom,1,1,1,85,4,0,0
/global/archives/15840,United Kingdom,1,1,1,64,4,0,0
/global/archives/15865,South Korea,1,1,1,11,5,0,0
/global/archives/15937,India,1,0,0,0,3,0,0
/global/archives/15937,South Korea,1,1,1,0,4,0,0
/global/archives/15937,United States,1,1,1,20,5,0,0
/global/archives/15985,India,1,1,1,45,5,0,0
/global/archives/15985,Japan,1,1,1,9,5,0,0
/global/archives/15985,Pakistan,1,1,1,0,4,0,0
/global/archives/16025,Singapore,1,1,1,0,2,0,0
/global/archives/16060,Austria,1,1,1,0,3,0,0
/global/archives/16060,United Kingdom,1,1,1,4,7,0,0
/global/archives/16060,United States,1,1,1,0,4,0,0
/global/archives/16118,United Kingdom,1,1,1,13,4,0,0
/global/archives/16154,Finland,1,1,1,23,6,0,0
/global/archives/16154,Italy,1,1,1,0,6,0,0
/global/archives/16154,United States,1,1,1,8,4,0,0
/global/archives/16169,India,1,1,1,0,2,0,0
/global/archives/16169,United Kingdom,1,1,1,1,8,0,0
/global/archives/16286,Germany,1,1,1,13,4,0,0
/global/archives/16286,India,1,1,1,11,4,0,0
/global/archives/16308,Taiwan,1,1,1,40,5,0,0
/global/archives/16334,India,1,1,1,0,4,0,0
/global/archives/16376,South Korea,1,1,1,3,6,0,0
/global/archives/16376,United States,1,1,1,0,6,0,0
/global/archives/16405,United Kingdom,1,1,1,81,4,0,0
/global/archives/16448,Indonesia,1,1,1,62,5,0,0
/global/archives/16463,South Korea,1,1,1,25,4,0,0
/global/archives/16463,Taiwan,1,0,0,0,3,0,0
/global/archives/16480,Hong Kong,1,1,1,2,6,0,0
/global/archives/16480,India,1,1,1,11,5,0,0
/global/archives/16480,Malaysia,1,1,1,0,6,0,0
/global/archives/16480,South Korea,1,1,1,0,3,0,0
/global/archives/16493,South Korea,1,1,1,109,5,0,0
/global/archives/16532,Latvia,1,1,1,0,4,0,0
/global/archives/16563,South Korea,1,1,1,17,5,0,0
/global/archives/16613,Jordan,1,1,1,0,4,0,0
/global/archives/16613,Spain,1,1,1,32,4,0,0
/global/archives/16787,Brazil,1,1,1,26,4,0,0
/global/archives/16787,United States,1,1,1,5,5,0,0
/global/archives/16834,Germany,1,1,1,15,4,0,0
/global/archives/16834,Hong Kong,1,1,1,0,4,0,0
/global/archives/16834,India,1,1,1,107,5,0,0
/global/archives/16834,Indonesia,1,1,1,12,5,0,0
/global/archives/16939,Japan,1,1,1,6,5,0,0
/global/archives/17010,United States,1,1,1,30,4,0,0
/global/archives/17022,France,1,1,1,1,6,0,0
/global/archives/17022,South Korea,1,1,1,11,5,0,0
/global/archives/17022,United States,1,1,1,36,5,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포,South Korea,1,1,1,8,6,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포-2,South Korea,1,1,1,16,6,0,0
/global/archives/17169,Czechia,1,1,1,15,5,0,0
/global/archives/17169,Japan,1,1,1,29,5,0,0
/global/archives/17169,United States,1,1,1,73,5,0,0
/global/archives/17216,Belgium,1,1,1,0,4,0,0
/global/archives/17216,China,1,1,1,0,4,0,0
/global/archives/17216,France,1,1,1,13,5,0,0
/global/archives/17216,Japan,1,1,1,2,5,0,0
/global/archives/17216,Portugal,1,2,0.5,9,4,0,0
/global/archives/1722,Portugal,1,1,1,35,6,0,0
/global/archives/1722,South Korea,1,1,1,67,6,0,0
/global/archives/17313,Singapore,1,1,1,32,3,0,0
/global/archives/17313,Sweden,1,1,1,93,3,0,0
/global/archives/17313,United States,1,1,1,8,5,0,0
/global/archives/17356,Sweden,1,1,1,12,6,0,0
/global/archives/17386,Australia,1,1,1,77,5,0,0
/global/archives/17386,South Korea,1,1,1,0,6,0,0
/global/archives/17426,France,1,1,1,65,5,0,0
/global/archives/17426,Japan,1,1,1,57,4,0,0
/global/archives/17426,Malaysia,1,1,1,0,5,0,0
/global/archives/17426,South Africa,1,1,1,0,2,0,0
/global/archives/17426,Spain,1,1,1,9,5,0,0
/global/archives/17446,India,1,1,1,6,3,0,0
/global/archives/17446,Ireland,1,2,0.5,0,4,0,0
/global/archives/17446,Switzerland,1,0,0,0,3,0,0
/global/archives/17446,United Kingdom,1,1,1,24,5,0,0
/global/archives/17460,Barbados,1,1,1,4,4,0,0
/global/archives/17460,Japan,1,1,1,0,4,0,0
/global/archives/17460,Poland,1,1,1,27,6,0,0
/global/archives/17460,Saudi Arabia,1,1,1,43,6,0,0
/global/archives/17460,Slovenia,1,1,1,13,5,0,0
/global/archives/17476,Canada,1,1,1,0,3,0,0
/global/archives/17476,Netherlands,1,1,1,8,5,0,0
/global/archives/17476,Russia,1,1,1,20,5,0,0
/global/archives/17476,South Korea,1,2,0.5,129,6,0,0
/global/archives/17476,Taiwan,1,1,1,31,6,0,0
/global/archives/17476,Vietnam,1,1,1,0,6,0,0
/global/archives/17499,Egypt,1,1,1,0,4,0,0
/global/archives/17499,India,1,1,1,815,6,0,0
/global/archives/17499,Indonesia,1,1,1,62,4,0,0
/global/archives/17499,Japan,1,1,1,0,3,0,0
/global/archives/17499,Saudi Arabia,1,1,1,0,6,0,0
/global/archives/17514,Malaysia,1,1,1,0,4,0,0
/global/archives/17514,United States,1,1,1,66,5,0,0
/global/archives/17569,Chile,1,1,1,4,4,0,0
/global/archives/17569,Hong Kong,1,1,1,61,5,0,0
/global/archives/17569,India,1,1,1,63,5,0,0
/global/archives/17569,Indonesia,1,1,1,19,4,0,0
/global/archives/17569,Japan,1,1,1,58,6,0,0
/global/archives/17569,Malaysia,1,1,1,0,4,0,0
/global/archives/17569,United States,1,1,1,0,4,0,0
/global/archives/17595,Bangladesh,1,1,1,0,3,0,0
/global/archives/17595,Japan,1,1,1,16,4,0,0
/global/archives/17595,Mexico,1,1,1,11,6,0,0
/global/archives/17595,Singapore,1,1,1,0,2,0,0
/global/archives/17595,South Korea,1,1,1,2,5,0,0
/global/archives/17595,United Kingdom,1,1,1,81,6,0,0
/global/archives/17595,Vietnam,1,1,1,82,5,0,0
/global/archives/17623,China,1,1,1,0,3,0,0
/global/archives/17623,India,1,1,1,0,4,0,0
/global/archives/17623,Netherlands,1,1,1,59,5,0,0
/global/archives/17623,Philippines,1,1,1,0,4,0,0
/global/archives/17623,Spain,1,1,1,10,5,0,0
/global/archives/17697,Malaysia,1,1,1,119,6,0,0
/global/archives/17737,India,1,1,1,0,6,0,0
/global/archives/17796,India,1,1,1,25,5,0,0
/global/archives/17817,China,1,1,1,0,3,0,0
/global/archives/17817,Hong Kong,1,1,1,19,6,0,0
/global/archives/17817,Singapore,1,1,1,63,4,0,0
/global/archives/17817,Switzerland,1,1,1,21,6,0,0
/global/archives/17844,South Korea,1,1,1,0,6,0,0
/global/archives/17863,South Korea,1,1,1,10,4,0,0
/global/archives/17893,Hong Kong,1,1,1,10,4,0,0
/global/archives/17893,Indonesia,1,1,1,7,5,0,0
/global/archives/17950,India,1,1,1,11,4,0,0
/global/archives/17950,Taiwan,1,1,1,12,5,0,0
/global/archives/17965,India,1,1,1,12,3,0,0
/global/archives/17965,United States,1,1,1,79,6,0,0
/global/archives/17978,Hong Kong,1,1,1,93,5,0,0
/global/archives/17978,India,1,1,1,4,3,0,0
/global/archives/17989,Singapore,1,1,1,137,3,0,0
/global/archives/17989,South Korea,1,1,1,10,3,0,0
/global/archives/17990,Brazil,1,1,1,22,5,0,0
/global/archives/17990,Egypt,1,1,1,0,4,0,0
/global/archives/18022,China,1,1,1,0,3,0,0
/global/archives/18022,Hong Kong,1,1,1,19,5,0,0
/global/archives/18022,Indonesia,1,1,1,11,5,0,0
/global/archives/18022,United States,1,1,1,0,4,0,0
/global/archives/18065,Singapore,1,1,1,6,4,0,0
/global/archives/18107,Cuba,1,1,1,28,6,0,0
/global/archives/18107,Italy,1,1,1,143,5,0,0
/global/archives/18107,Netherlands,1,1,1,68,5,0,0
/global/archives/18107,Pakistan,1,1,1,0,4,0,0
/global/archives/18107,Paraguay,1,1,1,0,4,0,0
/global/archives/18107,Serbia,1,1,1,119,5,0,0
/global/archives/18107,Spain,1,1,1,1,5,0,0
/global/archives/18140,Austria,1,1,1,358,4,0,0
/global/archives/18140,Japan,1,1,1,24,3,0,0
/global/archives/18140,Mongolia,1,1,1,88,5,0,0
/global/archives/18140,Singapore,1,1,1,11,4,0,0
/global/archives/18140,South Korea,1,1,1,8,3,0,0
/global/archives/18208,United Kingdom,1,1,1,3,4,0,0
/global/archives/18283,Belgium,1,1,1,54,5,0,0
/global/archives/18283,Germany,1,1,1,3,5,0,0
/global/archives/18283,India,1,1,1,23,3,0,0
/global/archives/18283,Taiwan,1,1,1,0,5,0,0
/global/archives/18301,Germany,1,1,1,67,5,0,0
/global/archives/18301,Mexico,1,1,1,96,6,0,0
/global/archives/18301,Qatar,1,1,1,20,6,0,0
/global/archives/18332,Canada,1,1,1,5,5,0,0
/global/archives/18332,South Korea,1,1,1,0,5,0,0
/global/archives/18361,Singapore,1,1,1,0,3,0,0
/global/archives/18361,South Korea,1,1,1,3,5,0,0
/global/archives/18361,United States,1,1,1,8,5,0,0
/global/archives/18374,Italy,1,1,1,11,5,0,0
/global/archives/18374,Singapore,1,1,1,8,4,0,0
/global/archives/18374,United Kingdom,1,1,1,4,4,0,0
/global/archives/18374,United States,1,1,1,0,4,0,0
/global/archives/18388,(not set),1,1,1,0,4,0,0
/global/archives/18421,Australia,1,1,1,0,5,0,0
/global/archives/18421,India,1,1,1,20,4,0,0
/global/archives/18436,Australia,1,1,1,18,5,0,0
/global/archives/18436,United States,1,1,1,96,5,0,0
/global/archives/18445,China,1,1,1,0,3,0,0
/global/archives/18445,Hungary,1,1,1,85,4,0,0
/global/archives/18445,India,1,0,0,0,3,0,0
/global/archives/18445,Indonesia,1,1,1,46,5,0,0
/global/archives/18445,Japan,1,1,1,0,4,0,0
/global/archives/18445,Pakistan,1,1,1,1700,6,0,0
/global/archives/18445,United States,1,1,1,106,4,0,0
/global/archives/18500,South Korea,1,1,1,6,5,0,0
/global/archives/18546,Canada,1,1,1,1,5,0,0
/global/archives/18546,China,1,1,1,8,5,0,0
/global/archives/18546,Hungary,1,1,1,42,6,0,0
/global/archives/18546,Spain,1,1,1,15,5,0,0
/global/archives/18546,Taiwan,1,1,1,18,5,0,0
/global/archives/18571,Armenia,1,1,1,0,4,0,0
/global/archives/18571,Taiwan,1,1,1,154,5,0,0
/global/archives/18571,United States,1,1,1,11,8,0,0
/global/archives/18608,France,1,2,0.5,6,5,0,0
/global/archives/18608,Hong Kong,1,1,1,15,4,0,0
/global/archives/18608,Italy,1,1,1,14,4,0,0
/global/archives/18608,Taiwan,1,0,0,0,3,0,0
/global/archives/18639,Indonesia,1,1,1,116,6,0,0
/global/archives/18708,Finland,1,1,1,154,5,0,0
/global/archives/18743,Hong Kong,1,1,1,7,3,0,0
/global/archives/18743,South Korea,1,1,1,3,3,0,0
/global/archives/18753,Australia,1,1,1,7,5,0,0
/global/archives/18753,Germany,1,1,1,0,3,0,0
/global/archives/18753,Hong Kong,1,1,1,0,6,0,0
/global/archives/18753,South Korea,1,1,1,885,4,0,0
/global/archives/18753,United States,1,1,1,12,3,0,0
/global/archives/18770,China,1,1,1,81,4,0,0
/global/archives/18770,Germany,1,1,1,11,5,0,0
/global/archives/18770,United Kingdom,1,1,1,43,5,0,0
/global/archives/18783,Norway,1,1,1,0,4,0,0
/global/archives/18989,Norway,1,1,1,31,5,0,0
/global/archives/18989,Türkiye,1,1,1,146,5,0,0
/global/archives/19014,Japan,1,1,1,5,5,0,0
/global/archives/19014,South Korea,1,1,1,1,4,0,0
/global/archives/19045,Austria,1,1,1,0,3,0,0
/global/archives/19045,Norway,1,1,1,35,5,0,0
/global/archives/19045,Taiwan,1,1,1,32,4,0,0
/global/archives/19045,United Kingdom,1,1,1,60,5,0,0
/global/archives/19078,Australia,1,1,1,49,4,0,0
/global/archives/19078,Austria,1,1,1,97,5,0,0
/global/archives/19078,Canada,1,1,1,0,3,0,0
/global/archives/19078,France,1,1,1,90,5,0,0
/global/archives/19078,Germany,1,0,0,0,2,0,0
/global/archives/19078,Hong Kong,1,1,1,0,5,0,0
/global/archives/19078,Hungary,1,1,1,23,3,0,0
/global/archives/19078,Indonesia,1,1,1,0,4,0,0
/global/archives/19078,Norway,1,1,1,30,5,0,0
/global/archives/19078,Spain,1,1,1,41,5,0,0
/global/archives/19078,Sweden,1,0,0,0,3,0,0
/global/archives/19078,Thailand,1,1,1,1,5,0,0
/global/archives/19095,Malaysia,1,1,1,0,2,0,0
/global/archives/19095,Norway,1,1,1,34,5,0,0
/global/archives/19095,United States,1,1,1,3,4,0,0
/global/archives/19108,France,1,1,1,56,4,0,0
/global/archives/19108,Norway,1,1,1,33,5,0,0
/global/archives/19108,South Korea,1,1,1,0,3,0,0
/global/archives/19108,United States,1,1,1,0,2,0,0
/global/archives/19128,South Korea,1,1,1,0,3,0,0
/global/archives/19149,France,1,1,1,0,3,0,0
/global/archives/19149,Ireland,1,1,1,13,5,0,0
/global/archives/19149,Malaysia,1,1,1,117,4,0,0
/global/archives/19149,Philippines,1,1,1,18,3,0,0
/global/archives/19154,Philippines,1,1,1,35,6,0,0
/global/archives/19179,Australia,1,1,1,0,4,0,0
/global/archives/19179,Belgium,1,1,1,0,4,0,0
/global/archives/19179,Brazil,1,1,1,0,4,0,0
/global/archives/19179,China,1,1,1,15,5,0,0
/global/archives/19179,Hong Kong,1,1,1,0,3,0,0
/global/archives/19179,Iran,1,1,1,0,4,0,0
/global/archives/19179,Norway,1,1,1,35,5,0,0
/global/archives/19179,Philippines,1,1,1,12,4,0,0
/global/archives/19202,China,1,1,1,180,3,0,0
/global/archives/19202,Egypt,1,0,0,0,5,0,0
/global/archives/19202,France,1,1,1,3,4,0,0
/global/archives/19202,Japan,1,1,1,21,4,0,0
/global/archives/19202,Netherlands,1,1,1,0,5,0,0
/global/archives/19202,Spain,1,1,1,162,4,0,0
/global/archives/19202,Taiwan,1,1,1,63,4,0,0
/global/archives/19202,Vietnam,1,1,1,0,4,0,0
/global/archives/1935,South Korea,1,1,1,10,5,0,0
/global/archives/2026,United States,1,1,1,6,6,0,0
/global/archives/2329,United States,1,1,1,53,6,0,0
/global/archives/2448,China,1,1,1,6,3,0,0
/global/archives/2490,Japan,1,1,1,2,3,0,0
/global/archives/253,South Korea,1,1,1,29,5,0,0
/global/archives/253,Thailand,1,1,1,68,5,0,0
/global/archives/253,Vietnam,1,1,1,19,5,0,0
/global/archives/2576,United States,1,1,1,1,4,0,0
/global/archives/2675,Morocco,1,1,1,6,4,0,0
/global/archives/2675,United States,1,1,1,8,5,0,0
/global/archives/2761,China,1,1,1,414,7,0,0
/global/archives/303,South Korea,1,1,1,12,5,0,0
/global/archives/3220,United Kingdom,1,1,1,7,4,0,0
/global/archives/3304,United Kingdom,1,1,1,69,4,0,0
/global/archives/3473,South Korea,1,1,1,13,5,0,0
/global/archives/3689,South Korea,1,1,1,5,3,0,0
/global/archives/3709,Japan,1,1,1,32,5,0,0
/global/archives/3741,Taiwan,1,1,1,0,4,0,0
/global/archives/3786,India,1,1,1,49,4,0,0
/global/archives/3820,Belgium,1,1,1,0,5,0,0
/global/archives/3820,Hungary,1,1,1,139,6,0,0
/global/archives/3820,Norway,1,1,1,149,4,0,0
/global/archives/3820,United Kingdom,1,1,1,1,6,0,0
/global/archives/3820,Vietnam,1,1,1,48,5,0,0
/global/archives/3859,South Korea,1,1,1,13,4,0,0
/global/archives/3962,Argentina,1,1,1,1,6,0,0
/global/archives/3962,India,1,1,1,0,6,0,0
