# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240201
# 종료일: 20240229
페이지 경로 및 화면 클래스,기기 카테고리,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/archives/18073,desktop,6,6,1,117,26,0,0
/archives/21314,mobile,6,6,1,9.166666666666666,30,0,0
/archives/21407,desktop,6,5,1.2,115.4,25,0,0
/archives/21592,desktop,6,6,1,40,22,0,0
/archives/23283,desktop,6,5,1.2,54.6,27,0,0
/archives/23448,desktop,6,6,1,54.5,32,0,0
/archives/23900,desktop,6,5,1.2,17,30,0,0
/archives/24192,mobile,6,4,1.5,14,25,0,0
/archives/25258,desktop,6,6,1,35.666666666666664,32,0,0
/archives/25623,desktop,6,5,1.2,42.6,28,0,0
/archives/2624,desktop,6,4,1.5,23.5,30,0,0
/archives/26620,desktop,6,4,1.5,23.25,30,0,0
/archives/31776,desktop,6,6,1,53.833333333333336,29,0,0
/archives/32685,mobile,6,5,1.2,28,28,0,0
/archives/33685,desktop,6,6,1,29.5,30,0,0
/archives/34669,desktop,6,5,1.2,22,27,0,0
/archives/37795,desktop,6,5,1.2,59.2,28,0,0
/archives/38706,desktop,6,6,1,24.666666666666668,33,0,0
/archives/38936,desktop,6,5,1.2,20.6,25,0,0
/archives/4521,mobile,6,5,1.2,19,25,0,0
/archives/48690,desktop,6,6,1,174.83333333333334,31,0,0
/archives/48739,desktop,6,5,1.2,33.2,30,0,0
/archives/51746,mobile,6,4,1.5,23.25,22,0,0
/archives/54675,desktop,6,6,1,60.833333333333336,26,0,0
/archives/55965,desktop,6,4,1.5,56.25,35,0,0
/archives/56046,desktop,6,5,1.2,19.6,27,0,0
/archives/59030,tablet,6,1,6,8,18,0,0
/archives/59095,desktop,6,4,1.5,13.25,27,0,0
/archives/60291,mobile,6,5,1.2,4.8,28,0,0
/archives/61110,desktop,6,6,1,16.5,28,0,0
/archives/61117,desktop,6,5,1.2,92.4,24,0,0
/archives/61753,desktop,6,6,1,32.333333333333336,32,0,0
/archives/61829,desktop,6,5,1.2,72.2,32,0,0
/archives/63816,desktop,6,6,1,28.166666666666668,28,0,0
/archives/63816,mobile,6,4,1.5,22.25,21,0,0
/archives/65154,mobile,6,6,1,25.166666666666668,28,0,0
/archives/69864,desktop,6,6,1,85.83333333333333,29,0,0
/archives/72162,desktop,6,6,1,67.66666666666667,23,0,0
/archives/72390,mobile,6,6,1,93.5,31,0,0
/archives/72623,desktop,6,2,3,101,27,0,0
/archives/73127,desktop,6,6,1,80.16666666666667,34,0,0
/archives/75901,desktop,6,2,3,5.5,24,0,0
/archives/7660,mobile,6,6,1,17.833333333333332,29,0,0
/archives/7725,desktop,6,5,1.2,53.8,24,0,0
/archives/78120,desktop,6,6,1,29.5,27,0,0
/archives/8217,desktop,6,4,1.5,115.25,23,0,0
/archives/8217,mobile,6,5,1.2,92,22,0,0
/archives/83099,mobile,6,5,1.2,62.6,28,0,0
/archives/87254,desktop,6,5,1.2,20.4,31,0,0
/archives/89099,desktop,6,5,1.2,12.8,28,0,0
/archives/89362,mobile,6,1,6,84,25,0,0
/archives/90112,mobile,6,3,2,68.33333333333333,25,0,0
/archives/90219,desktop,6,6,1,6,28,0,0
/archives/90355,desktop,6,5,1.2,32.2,32,0,0
/archives/90963,mobile,6,5,1.2,166.6,28,0,0
/archives/91087,desktop,6,5,1.2,29,31,0,0
/archives/91287,desktop,6,5,1.2,21.6,31,0,0
/archives/91844,desktop,6,6,1,9.833333333333334,24,0,0
/archives/92808,desktop,6,6,1,58.666666666666664,31,0,0
/archives/92808,mobile,6,6,1,44.833333333333336,27,0,0
/archives/93491,desktop,6,5,1.2,24,26,0,0
/archives/93954,desktop,6,6,1,56.666666666666664,29,0,0
/archives/95467,mobile,6,5,1.2,46,27,0,0
/archives/95988,desktop,6,6,1,56.333333333333336,29,0,0
/archives/96309,mobile,6,6,1,57.166666666666664,30,0,0
/archives/96443,desktop,6,5,1.2,33.8,33,0,0
/archives/96818,mobile,6,5,1.2,21.4,25,0,0
/archives/9705,mobile,6,5,1.2,11.2,28,0,0
/archives/97325,desktop,6,6,1,35.833333333333336,25,0,0
/archives/98610,mobile,6,5,1.2,61.6,24,0,0
/archives/98905,desktop,6,6,1,50.833333333333336,32,0,0
/archives/category/field-news/inno-field,mobile,6,6,1,17.166666666666668,21,0,0
/archives/tag/sk-울산complex,desktop,6,2,3,35,23,0,0
/archives/tag/solux-plus,mobile,6,4,1.5,16.75,28,0,0
/archives/tag/머플러예쁘게,mobile,6,5,1.2,4.6,22,0,0
/archives/tag/목도리두르는법,mobile,6,5,1.2,5.6,22,0,0
/archives/tag/솔룩스-플러스,mobile,6,3,2,11.333333333333334,21,0,0
/archives/tag/신입사원-교육과정,desktop,6,6,1,6.833333333333333,31,0,0
/archives/tag/오픈-이노베이션,desktop,6,6,1,4.166666666666667,29,0,0
/archives/tag/조지아주,desktop,6,5,1.2,10.4,27,0,0
/sr-report-2-2,desktop,6,6,1,12.833333333333334,34,0,0
/404,desktop,5,3,1.6666666666666667,1.3333333333333333,23,0,0
/archives/100113,desktop,5,5,1,23.8,23,0,0
/archives/100222,mobile,5,5,1,2.8,22,0,0
/archives/100303,mobile,5,5,1,33.6,25,0,0
/archives/100309,desktop,5,4,1.25,15.25,20,0,0
/archives/100641,mobile,5,4,1.25,50.25,26,0,0
/archives/100723,desktop,5,5,1,26.4,26,0,0
/archives/100759,mobile,5,3,1.6666666666666667,120,21,0,0
/archives/100851,desktop,5,5,1,34.8,24,0,0
/archives/101026,desktop,5,4,1.25,10.75,17,0,0
/archives/101315,desktop,5,5,1,30.8,19,0,0
/archives/101476,desktop,5,4,1.25,23.5,20,0,0
/archives/101509,mobile,5,5,1,17.4,27,0,0
/archives/101604,desktop,5,5,1,70,28,0,0
/archives/102910,desktop,5,5,1,17.8,25,0,0
/archives/103092,desktop,5,4,1.25,24.5,22,0,0
/archives/10330,desktop,5,5,1,31.6,28,0,0
/archives/103310,desktop,5,5,1,13.2,20,0,0
/archives/103372,mobile,5,5,1,28.2,25,0,0
/archives/103657,mobile,5,1,5,7,14,0,0
/archives/104049,mobile,5,5,1,49.2,26,0,0
/archives/104601,desktop,5,5,1,10.2,22,0,0
/archives/104978,mobile,5,5,1,18.6,18,0,0
/archives/105091,desktop,5,5,1,16,26,0,0
/archives/105172,desktop,5,4,1.25,16.5,26,0,0
/archives/106172,desktop,5,5,1,90.2,28,0,0
/archives/106307,desktop,5,5,1,31,23,0,0
/archives/107036,desktop,5,5,1,62.8,25,0,0
/archives/107506,desktop,5,5,1,38.2,18,0,0
/archives/107845,mobile,5,4,1.25,72.5,23,0,0
/archives/108416,desktop,5,3,1.6666666666666667,6.333333333333333,22,0,0
/archives/108755,mobile,5,2,2.5,24.5,17,0,0
/archives/109386,desktop,5,4,1.25,10,27,0,0
/archives/110206,mobile,5,3,1.6666666666666667,12.333333333333334,20,0,0
/archives/110328,desktop,5,5,1,13.2,21,0,0
/archives/111283,desktop,5,5,1,15.4,20,0,0
/archives/111866,desktop,5,4,1.25,100.5,22,0,0
/archives/111875,desktop,5,5,1,26.2,27,0,0
/archives/111914,desktop,5,4,1.25,18,24,0,0
/archives/112011,mobile,5,3,1.6666666666666667,32,22,0,0
/archives/112024,desktop,5,4,1.25,24.5,18,0,0
/archives/112513,mobile,5,3,1.6666666666666667,4.666666666666667,18,0,0
/archives/112655,desktop,5,4,1.25,265.75,21,0,0
/archives/112724,desktop,5,5,1,43.4,20,0,0
/archives/112754,desktop,5,4,1.25,87,22,0,0
/archives/113419,mobile,5,4,1.25,28,17,0,0
/archives/113462,mobile,5,4,1.25,27,20,0,0
/archives/113891,desktop,5,5,1,29.2,20,0,0
/archives/113998,tablet,5,5,1,60,18,0,0
/archives/114010,desktop,5,5,1,4.2,21,0,0
/archives/11993,mobile,5,5,1,26,24,0,0
/archives/13135,mobile,5,5,1,3.2,23,0,0
/archives/15744,desktop,5,5,1,15.6,28,0,0
/archives/17256,desktop,5,4,1.25,13,24,0,0
/archives/17796,mobile,5,3,1.6666666666666667,0,17,0,0
/archives/20287,desktop,5,4,1.25,40,26,0,0
/archives/21558,mobile,5,4,1.25,100.25,24,0,0
/archives/21573,desktop,5,4,1.25,26.25,21,0,0
/archives/22421,mobile,5,5,1,16.6,23,0,0
/archives/22498,desktop,5,3,1.6666666666666667,123,27,0,0
/archives/23448,mobile,5,5,1,86.6,22,0,0
/archives/24588,mobile,5,5,1,17.2,23,0,0
/archives/24660,desktop,5,4,1.25,39,26,0,0
/archives/25466,desktop,5,3,1.6666666666666667,23,17,0,0
/archives/3095,desktop,5,4,1.25,76.25,25,0,0
/archives/31846,mobile,5,5,1,37.6,27,0,0
/archives/32681,mobile,5,5,1,6.2,21,0,0
/archives/34162,desktop,5,5,1,53.6,27,0,0
/archives/37759,desktop,5,5,1,25,25,0,0
/archives/45977,mobile,5,5,1,19.8,26,0,0
/archives/47741,desktop,5,5,1,25.8,25,0,0
/archives/50688,mobile,5,5,1,36.2,25,0,0
/archives/50898,desktop,5,4,1.25,4.25,25,0,0
/archives/51746,desktop,5,5,1,58,25,0,0
/archives/57650,desktop,5,5,1,66.2,29,0,0
/archives/58321,desktop,5,4,1.25,21.25,18,0,0
/archives/59917,mobile,5,5,1,17.8,26,0,0
/archives/60629,desktop,5,5,1,2.4,24,0,0
/archives/63456,desktop,5,5,1,15.2,24,0,0
/archives/63622,tablet,5,4,1.25,62.25,22,0,0
/archives/64499,mobile,5,2,2.5,59,20,0,0
/archives/68240,desktop,5,5,1,18.4,24,0,0
/archives/69107,mobile,5,4,1.25,58.25,23,0,0
/archives/70139,desktop,5,5,1,258.6,21,0,0
/archives/70300,desktop,5,5,1,15.2,25,0,0
/archives/70929,desktop,5,2,2.5,231.5,21,0,0
/archives/72250,desktop,5,3,1.6666666666666667,132,19,0,0
/archives/7533,desktop,5,3,1.6666666666666667,35.666666666666664,21,0,0
/archives/75835,desktop,5,4,1.25,65.25,24,0,0
/archives/75835,mobile,5,3,1.6666666666666667,27.666666666666668,23,0,0
/archives/7696,mobile,5,4,1.25,111.75,25,0,0
/archives/78457,desktop,5,5,1,28,27,0,0
/archives/80343,desktop,5,5,1,31.6,24,0,0
/archives/80912,desktop,5,5,1,68.8,23,0,0
/archives/82045,desktop,5,4,1.25,19,22,0,0
/archives/82172,desktop,5,5,1,48,25,0,0
/archives/82496,desktop,5,5,1,21.4,24,0,0
/archives/83181,mobile,5,4,1.25,33.75,22,0,0
/archives/84588,tablet,5,3,1.6666666666666667,59,25,0,0
/archives/8511,mobile,5,3,1.6666666666666667,75.33333333333333,20,0,0
/archives/86439,desktop,5,5,1,32.6,26,0,0
/archives/87345,desktop,5,4,1.25,63.75,24,0,0
/archives/88269,mobile,5,3,1.6666666666666667,41.333333333333336,21,0,0
/archives/88430,desktop,5,4,1.25,16.5,24,0,0
/archives/8935,tablet,5,5,1,23.6,25,0,0
/archives/89908,desktop,5,5,1,21.8,20,0,0
/archives/90112,desktop,5,5,1,25.4,25,0,0
/archives/90131,desktop,5,2,2.5,14.5,20,0,0
/archives/90293,desktop,5,5,1,56.2,31,0,0
/archives/91072,desktop,5,5,1,36.6,21,0,0
/archives/9299,desktop,5,5,1,14.4,25,0,0
/archives/93034,mobile,5,3,1.6666666666666667,48.333333333333336,21,0,0
/archives/93235,desktop,5,5,1,37,27,0,0
/archives/93353,mobile,5,5,1,64.2,27,0,0
/archives/94170,desktop,5,4,1.25,59,18,0,0
/archives/94375,desktop,5,2,2.5,97,19,0,0
/archives/9525,desktop,5,4,1.25,27,22,0,0
/archives/95463,desktop,5,3,1.6666666666666667,32.333333333333336,25,0,0
/archives/96252,desktop,5,4,1.25,36.5,20,0,0
/archives/96309,desktop,5,5,1,68.6,21,0,0
/archives/96759,mobile,5,4,1.25,35,21,0,0
/archives/96864,tablet,5,5,1,77.4,25,0,0
/archives/96958,desktop,5,3,1.6666666666666667,55.666666666666664,23,0,0
/archives/97391,desktop,5,5,1,30,28,0,0
/archives/97461,desktop,5,5,1,56.4,25,0,0
/archives/97763,desktop,5,4,1.25,87.25,22,0,0
/archives/98605,mobile,5,5,1,60.4,23,0,0
/archives/98805,desktop,5,5,1,22,25,0,0
/archives/tag/lsfo,mobile,5,1,5,17,19,0,0
/archives/tag/ocean-h,desktop,5,4,1.25,6.25,21,0,0
/archives/tag/sk-battery-america,mobile,5,3,1.6666666666666667,29.333333333333332,22,0,0
/archives/tag/소통,desktop,5,1,5,32,17,0,0
/archives/tag/에너지-트랜지션,desktop,5,3,1.6666666666666667,17.666666666666668,24,0,0
/archives/tag/유믈리에,desktop,5,3,1.6666666666666667,4.333333333333333,19,0,0
/archives/tag/윤활기유,desktop,5,3,1.6666666666666667,12.333333333333334,20,0,0
/archives/tag/일을-통한-육성,desktop,5,1,5,17,20,0,0
/archives/tag/전기차-배터리,desktop,5,3,1.6666666666666667,81,21,0,0
/archives/100061,desktop,4,2,2,14.5,14,0,0
/archives/10019,mobile,4,4,1,14,18,0,0
/archives/100327,desktop,4,4,1,25,21,0,0
/archives/10070,desktop,4,3,1.3333333333333333,10.666666666666666,14,0,0
/archives/100999,desktop,4,4,1,31.25,20,0,0
/archives/102095,desktop,4,4,1,50,17,0,0
/archives/102193,desktop,4,3,1.3333333333333333,9.666666666666666,20,0,0
/archives/102328,desktop,4,4,1,21,20,0,0
/archives/102398,desktop,4,3,1.3333333333333333,25.666666666666668,19,0,0
/archives/102664,mobile,4,3,1.3333333333333333,15,18,0,0
/archives/103145,desktop,4,4,1,38.25,18,0,0
/archives/103233,mobile,4,3,1.3333333333333333,14.666666666666666,15,0,0
/archives/103336,mobile,4,4,1,10.25,19,0,0
/archives/103336,tablet,4,2,2,122.5,15,0,0
/archives/103367,desktop,4,2,2,61,18,0,0
/archives/103400,mobile,4,3,1.3333333333333333,18.666666666666668,15,0,0
/archives/103424,desktop,4,4,1,48.5,18,0,0
/archives/104331,desktop,4,4,1,13.5,19,0,0
/archives/105313,desktop,4,4,1,25.25,19,0,0
/archives/105331,mobile,4,3,1.3333333333333333,64,19,0,0
/archives/105362,desktop,4,4,1,26.5,17,0,0
/archives/105458,desktop,4,2,2,41.5,14,0,0
/archives/105532,mobile,4,3,1.3333333333333333,50,16,0,0
/archives/10557,tablet,4,1,4,0,11,0,0
/archives/105639,desktop,4,4,1,6.75,16,0,0
/archives/105641,desktop,4,4,1,0.75,13,0,0
/archives/105707,mobile,4,2,2,2,13,0,0
/archives/105985,desktop,4,4,1,19.25,18,0,0
/archives/106411,desktop,4,4,1,21,22,0,0
/archives/107857,desktop,4,3,1.3333333333333333,4,19,0,0
/archives/107875,desktop,4,4,1,16.75,23,0,0
/archives/108327,mobile,4,2,2,13.5,15,0,0
/archives/108704,desktop,4,3,1.3333333333333333,18.333333333333332,16,0,0
/archives/109090,desktop,4,4,1,32,17,0,0
/archives/109111,desktop,4,2,2,26,14,0,0
/archives/109118,mobile,4,4,1,28,20,0,0
/archives/109155,mobile,4,3,1.3333333333333333,49,18,0,0
/archives/109571,desktop,4,4,1,59.75,21,0,0
/archives/109663,desktop,4,4,1,16.25,18,0,0
/archives/109674,desktop,4,4,1,30,23,0,0
/archives/110446,desktop,4,2,2,9.5,16,0,0
/archives/110591,desktop,4,4,1,16.75,19,0,0
/archives/111054,desktop,4,3,1.3333333333333333,18.333333333333332,19,0,0
/archives/111095,mobile,4,2,2,34,16,0,0
/archives/111421,desktop,4,4,1,16.75,21,0,0
/archives/111480,desktop,4,4,1,21,17,0,0
/archives/111486,mobile,4,3,1.3333333333333333,17,18,0,0
/archives/111631,desktop,4,2,2,0.5,13,0,0
/archives/111652,mobile,4,4,1,19.75,18,0,0
/archives/111667,desktop,4,4,1,65.75,16,0,0
/archives/111843,desktop,4,4,1,29.5,16,0,0
/archives/111978,mobile,4,4,1,11.75,19,0,0
/archives/112318,desktop,4,4,1,7.75,19,0,0
/archives/112345,desktop,4,3,1.3333333333333333,86,16,0,0
/archives/112345,mobile,4,4,1,14,15,0,0
/archives/113105,desktop,4,4,1,13.75,15,0,0
/archives/113186,mobile,4,4,1,9,19,0,0
/archives/113432,mobile,4,3,1.3333333333333333,81.66666666666667,14,0,0
/archives/113475/5-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_댄싱카_매직카페트_1,desktop,4,4,1,4.75,18,0,0
/archives/113889,desktop,4,3,1.3333333333333333,18.333333333333332,16,0,0
/archives/114008,desktop,4,4,1,6.75,14,0,0
/archives/12513,desktop,4,1,4,13,19,0,0
/archives/13104,mobile,4,4,1,4,18,0,0
/archives/14136,mobile,4,4,1,46.75,21,0,0
/archives/14636,desktop,4,4,1,0,21,0,0
/archives/14651,desktop,4,4,1,35,19,0,0
/archives/14770,desktop,4,4,1,13.75,18,0,0
/archives/16114,desktop,4,3,1.3333333333333333,73,21,0,0
/archives/16114,mobile,4,4,1,30,19,0,0
/archives/18606,desktop,4,4,1,55.5,22,0,0
/archives/19039,desktop,4,4,1,136.25,21,0,0
/archives/19039,mobile,4,2,2,15.5,14,0,0
/archives/19746,desktop,4,3,1.3333333333333333,17.333333333333332,21,0,0
/archives/19825,mobile,4,4,1,39.75,20,0,0
/archives/19881,tablet,4,2,2,90.5,16,0,0
/archives/19961,mobile,4,4,1,20.5,20,0,0
/archives/20723,desktop,4,4,1,12.75,19,0,0
/archives/21295,desktop,4,4,1,8,21,0,0
/archives/21366,desktop,4,3,1.3333333333333333,56.333333333333336,19,0,0
/archives/21532,desktop,4,4,1,24,21,0,0
/archives/22103,desktop,4,3,1.3333333333333333,15.666666666666666,17,0,0
/archives/23134,desktop,4,2,2,26.5,17,0,0
/archives/23134,mobile,4,4,1,11.25,18,0,0
/archives/26728,desktop,4,3,1.3333333333333333,11,17,0,0
/archives/27705,desktop,4,4,1,23,19,0,0
/archives/28011,mobile,4,1,4,76,15,0,0
/archives/29271,mobile,4,4,1,48.25,20,0,0
/archives/31789,desktop,4,4,1,0,20,0,0
/archives/33074,desktop,4,4,1,67.25,21,0,0
/archives/33074,mobile,4,3,1.3333333333333333,19,10,0,0
/archives/33833,desktop,4,4,1,30.75,19,0,0
/archives/34355,desktop,4,3,1.3333333333333333,25,18,0,0
/archives/34403,desktop,4,4,1,53.5,21,0,0
/archives/34578,desktop,4,3,1.3333333333333333,5,16,0,0
/archives/35200,desktop,4,1,4,22,16,0,0
/archives/35674,desktop,4,3,1.3333333333333333,15,17,0,0
/archives/36237,tablet,4,4,1,7,20,0,0
/archives/36754,mobile,4,3,1.3333333333333333,51,17,0,0
/archives/37214,desktop,4,1,4,41,18,0,0
/archives/38098,tablet,4,3,1.3333333333333333,63.666666666666664,18,0,0
/archives/38114,mobile,4,4,1,7.5,17,0,0
/archives/38490,desktop,4,4,1,62.5,18,0,0
/archives/45061,desktop,4,3,1.3333333333333333,6.666666666666667,20,0,0
/archives/4735,desktop,4,4,1,156.75,21,0,0
/archives/47699,mobile,4,3,1.3333333333333333,26.333333333333332,19,0,0
/archives/47994,mobile,4,3,1.3333333333333333,8.333333333333334,17,0,0
/archives/48168,desktop,4,3,1.3333333333333333,12,16,0,0
/archives/48881,desktop,4,3,1.3333333333333333,9.333333333333334,18,0,0
/archives/49884,tablet,4,4,1,32.5,20,0,0
/archives/50967,desktop,4,4,1,0,15,0,0
/archives/54173,desktop,4,3,1.3333333333333333,107.33333333333333,23,0,0
/archives/57359,desktop,4,4,1,49.25,19,0,0
/archives/59768,desktop,4,4,1,7.75,18,0,0
/archives/60522,mobile,4,3,1.3333333333333333,52.666666666666664,15,0,0
/archives/60564,desktop,4,4,1,21.25,17,0,0
/archives/61250,mobile,4,4,1,26.25,18,0,0
/archives/61753,mobile,4,4,1,51.75,18,0,0
/archives/62607,desktop,4,3,1.3333333333333333,101.66666666666667,19,0,0
/archives/62659,desktop,4,3,1.3333333333333333,24.333333333333332,17,0,0
/archives/62799,desktop,4,2,2,45.5,16,0,0
/archives/63280,desktop,4,2,2,18.5,17,0,0
/archives/64250,desktop,4,4,1,21.25,20,0,0
/archives/6654,desktop,4,2,2,36.5,18,0,0
/archives/67606,desktop,4,4,1,10.25,22,0,0
/archives/67841,mobile,4,4,1,19,18,0,0
/archives/6811,mobile,4,4,1,19.75,17,0,0
/archives/68608,mobile,4,4,1,36.5,21,0,0
/archives/69357,mobile,4,4,1,34.25,22,0,0
/archives/69750,mobile,4,2,2,13.5,15,0,0
/archives/70728,desktop,4,3,1.3333333333333333,47,18,0,0
/archives/70737,desktop,4,4,1,22.5,21,0,0
/archives/70749,desktop,4,4,1,46.5,18,0,0
/archives/7103,desktop,4,3,1.3333333333333333,16,14,0,0
/archives/72036,desktop,4,3,1.3333333333333333,18.666666666666668,18,0,0
/archives/7288,desktop,4,4,1,10.5,18,0,0
/archives/73541,desktop,4,3,1.3333333333333333,41.666666666666664,19,0,0
/archives/75079,desktop,4,4,1,226.75,18,0,0
/archives/76343,mobile,4,4,1,2.25,15,0,0
/archives/76494,mobile,4,3,1.3333333333333333,0,14,0,0
/archives/76496,desktop,4,4,1,25,22,0,0
/archives/78311,desktop,4,4,1,14,19,0,0
/archives/78699,mobile,4,2,2,87,15,0,0
/archives/80355,desktop,4,4,1,27.25,15,0,0
/archives/8051,mobile,4,3,1.3333333333333333,1.6666666666666667,14,0,0
/archives/80837,desktop,4,3,1.3333333333333333,18,18,0,0
/archives/81303,desktop,4,4,1,28.75,15,0,0
/archives/81526,desktop,4,4,1,29,16,0,0
/archives/82120,desktop,4,3,1.3333333333333333,17.333333333333332,18,0,0
/archives/82326,desktop,4,4,1,16.25,18,0,0
/archives/83166,mobile,4,3,1.3333333333333333,19,18,0,0
/archives/83326,desktop,4,4,1,20.75,18,0,0
/archives/84111,desktop,4,4,1,5,15,0,0
/archives/84713,desktop,4,4,1,7.75,20,0,0
/archives/85165,desktop,4,3,1.3333333333333333,25.666666666666668,20,0,0
/archives/85574,desktop,4,1,4,109,13,0,0
/archives/85853,mobile,4,3,1.3333333333333333,49.333333333333336,16,0,0
/archives/86439,mobile,4,3,1.3333333333333333,7.333333333333333,15,0,0
/archives/86834,mobile,4,4,1,39.5,20,0,0
/archives/86934,desktop,4,3,1.3333333333333333,2.6666666666666665,12,0,0
/archives/86941,desktop,4,4,1,9.75,15,0,0
/archives/87110,desktop,4,4,1,12,17,0,0
/archives/87414,desktop,4,4,1,26.75,18,0,0
/archives/87503,desktop,4,4,1,71.75,23,0,0
/archives/87743,desktop,4,3,1.3333333333333333,29.666666666666668,14,0,0
/archives/87921,mobile,4,3,1.3333333333333333,121,17,0,0
/archives/88291,desktop,4,3,1.3333333333333333,62.666666666666664,17,0,0
/archives/88584,desktop,4,2,2,20,11,0,0
/archives/89828,desktop,4,2,2,35,16,0,0
/archives/89841,mobile,4,2,2,20,16,0,0
/archives/90087,desktop,4,4,1,45.25,20,0,0
/archives/90451,desktop,4,3,1.3333333333333333,52.666666666666664,20,0,0
/archives/90978,desktop,4,4,1,21.75,20,0,0
/archives/92800,desktop,4,4,1,10,19,0,0
/archives/9299,mobile,4,3,1.3333333333333333,11,15,0,0
/archives/93340,desktop,4,2,2,33,20,0,0
/archives/93353,desktop,4,4,1,33.25,22,0,0
/archives/93410,mobile,4,4,1,6,17,0,0
/archives/9351,mobile,4,4,1,17.5,21,0,0
/archives/93799,mobile,4,4,1,51.5,12,0,0
/archives/93867,desktop,4,4,1,49,13,0,0
/archives/94311,mobile,4,1,4,337,14,0,0
/archives/94778,mobile,4,2,2,0,12,0,0
/archives/9501,desktop,4,4,1,11.5,20,0,0
/archives/95609,mobile,4,4,1,33.75,16,0,0
/archives/95661,desktop,4,4,1,23.5,20,0,0
/archives/95863,desktop,4,4,1,14.5,15,0,0
/archives/95988,mobile,4,4,1,21.5,19,0,0
/archives/96132,desktop,4,3,1.3333333333333333,99.33333333333333,19,0,0
/archives/96274,desktop,4,3,1.3333333333333333,15,17,0,0
/archives/96535,mobile,4,4,1,28.25,21,0,0
/archives/96535,tablet,4,3,1.3333333333333333,22.666666666666668,16,0,0
/archives/9660,mobile,4,2,2,32.5,14,0,0
/archives/96768,mobile,4,4,1,23.75,16,0,0
/archives/96997,desktop,4,3,1.3333333333333333,52.333333333333336,15,0,0
/archives/97391,tablet,4,4,1,24,19,0,0
/archives/97544,mobile,4,4,1,26,19,0,0
/archives/97593,desktop,4,4,1,70.5,19,0,0
/archives/9807,mobile,4,4,1,30,17,0,0
/archives/98182,desktop,4,4,1,53.25,19,0,0
/archives/98931,desktop,4,3,1.3333333333333333,45,22,0,0
/archives/99281,desktop,4,2,2,66,15,0,0
/archives/category/business/sk-earthon,mobile,4,3,1.3333333333333333,55.666666666666664,15,0,0
/archives/category/business/sk-energy,tablet,4,1,4,5,10,0,0
/archives/category/business/sk-enterm,tablet,4,3,1.3333333333333333,7,14,0,0
/archives/category/press/archive,mobile,4,3,1.3333333333333333,8.333333333333334,15,0,0
/archives/tag/carbon-to-green,desktop,4,3,1.3333333333333333,10,18,0,0
/archives/tag/green-for-better-life,desktop,4,2,2,8,17,0,0
/archives/tag/green-transformation,desktop,4,4,1,7.5,23,0,0
/archives/tag/sk슈가글라이더즈,desktop,4,3,1.3333333333333333,6.666666666666667,15,0,0
/archives/tag/sk에너지,mobile,4,1,4,24,17,0,0
/archives/tag/sk엔무브,mobile,4,3,1.3333333333333333,13.666666666666666,16,0,0
/archives/tag/sk인천석유화학,desktop,4,4,1,11,14,0,0
/archives/tag/sk지크,desktop,4,3,1.3333333333333333,31.666666666666668,17,0,0
/archives/tag/기술혁신연구원,mobile,4,1,4,66,18,0,0
/archives/tag/기업pr-캠페인,desktop,4,2,2,10,16,0,0
/archives/tag/기업문화,mobile,4,2,2,24.5,13,0,0
/archives/tag/데이터센터,desktop,4,3,1.3333333333333333,6.666666666666667,22,0,0
/archives/tag/부모초청행사,desktop,4,3,1.3333333333333333,4.333333333333333,21,0,0
/archives/tag/사내-어린이집,mobile,4,2,2,7,17,0,0
/archives/tag/사내-유치원,mobile,4,3,1.3333333333333333,3.3333333333333335,20,0,0
/archives/tag/솔룩스-플러스,desktop,4,2,2,4.5,17,0,0
/archives/tag/스마트폰-어플,mobile,4,2,2,4,18,0,0
/archives/tag/스키노맨,desktop,4,4,1,2.5,19,0,0
/archives/tag/액침냉각,mobile,4,2,2,4,14,0,0
/archives/tag/어린이날,mobile,4,1,4,7,17,0,0
/archives/tag/예쁜머플러,mobile,4,3,1.3333333333333333,9.333333333333334,15,0,0
/archives/tag/일렉트로닉,desktop,4,1,4,43,15,0,0
/archives/tag/장애인표준사업장,desktop,4,2,2,18.5,18,0,0
/archives/tag/증권사-리포트,desktop,4,4,1,7,18,0,0
/archives/tag/채용설명회,desktop,4,2,2,15,15,0,0
/archives/tag/행복날개수련원,mobile,4,3,1.3333333333333333,12.333333333333334,20,0,0
/archives/tag/행복모음,desktop,4,2,2,7.5,18,0,0
/archives/tag/행복산책,desktop,4,1,4,15,12,0,0
/archives/tag/휴대폰케이스,mobile,4,1,4,2,9,0,0
/archives/10005,mobile,3,1,3,18,10,0,0
/archives/10019,desktop,3,3,1,14.333333333333334,14,0,0
/archives/100303,desktop,3,2,1.5,75,16,0,0
/archives/100554,desktop,3,3,1,28.666666666666668,11,0,0
/archives/100731,desktop,3,2,1.5,4.5,17,0,0
/archives/100970,desktop,3,3,1,54,16,0,0
/archives/100999,mobile,3,1,3,0,10,0,0
/archives/101213,desktop,3,3,1,31.333333333333332,14,0,0
/archives/101258,mobile,3,3,1,69.33333333333333,10,0,0
/archives/101443,desktop,3,3,1,9.666666666666666,13,0,0
/archives/101488,desktop,3,3,1,4.333333333333333,11,0,0
