# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240901
# 종료일: 20240930
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/19045,Philippines,4,4,3,1.3333333333333333,29.333333333333332,16,0,0
/global/archives/19078,Spain,4,6,3,1.3333333333333333,131.66666666666666,20,0,0
/global/archives/19154,India,4,5,3,1.3333333333333333,2,14,0,0
/global/archives/253,Singapore,4,4,3,1.3333333333333333,2.3333333333333335,17,0,0
/global/archives/2701,United States,4,5,4,1,12.5,18,0,0
/global/archives/3123,South Korea,4,5,4,1,16.25,21,0,0
/global/archives/3709,United States,4,5,3,1.3333333333333333,15,19,0,0
/global/archives/4499,Philippines,4,4,4,1,76.5,18,0,0
/global/archives/4612,Kuwait,4,3,2,2,146,18,0,0
/global/archives/6253,United States,4,5,4,1,88,21,0,0
/global/archives/6807,India,4,2,2,2,14.5,17,0,0
/global/archives/7292,South Korea,4,3,3,1.3333333333333333,21.666666666666668,16,0,0
/global/archives/7445,China,4,5,4,1,69.75,19,0,0
/global/archives/822,Hungary,4,4,4,1,33,19,0,0
/global/archives/9509,South Korea,4,3,3,1.3333333333333333,10,17,0,0
/global/archives/9668,United States,4,4,4,1,15.25,21,0,0
/global/archives/9709,India,4,3,3,1.3333333333333333,11,16,0,0
/global/archives/9740,Austria,4,2,1,4,162,16,0,0
/global/archives/9740,South Korea,4,4,3,1.3333333333333333,59.666666666666664,16,0,0
/global/archives/9837,Thailand,4,3,2,2,25.5,19,0,0
/global/archives/9910,Australia,4,5,3,1.3333333333333333,118.66666666666667,21,0,0
/global/archives/category/corporate/sk-energy,United States,4,3,3,1.3333333333333333,11,19,0,0
/global/archives/category/corporate/sk-on,China,4,3,3,1.3333333333333333,18,15,0,0
/global/archives/category/corporate/sk-on,Taiwan,4,4,1,4,17,16,0,0
/global/archives/category/corporates,Hong Kong,4,5,3,1.3333333333333333,2.6666666666666665,15,0,0
/global/archives/category/corporates,Vietnam,4,4,4,1,17.25,13,0,0
/global/archives/category/corporates/sk-enmove,Japan,4,1,1,4,40,16,0,0
/global/archives/category/corporates/sk-enterm,Austria,4,1,1,4,16,16,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,4,3,3,1.3333333333333333,16.666666666666668,15,0,0
/global/archives/category/corporates/sk-geo-centric,Türkiye,4,1,1,4,65,15,0,0
/global/archives/category/corporates/sk-ie-technology,Poland,4,5,2,2,1,18,0,0
/global/archives/category/corporates/sk-innovation,Germany,4,2,2,2,39,12,0,0
/global/archives/category/corporates/sk-innovation,Thailand,4,4,2,2,15,18,0,0
/global/archives/category/corporates/sk-on,France,4,4,4,1,23.5,16,0,0
/global/archives/category/corporates/sk-rading-international,Hong Kong,4,1,1,4,27,16,0,0
/global/archives/category/corporates/sk-rading-international,Singapore,4,4,3,1.3333333333333333,3.6666666666666665,17,0,0
/global/archives/category/corporates/sk-rading-international,Spain,4,2,1,4,69,16,0,0
/global/archives/category/insight,Vietnam,4,3,3,1.3333333333333333,2,15,0,0
/global/archives/category/insight/trend_report,United States,4,5,4,1,14.5,13,0,0
/global/archives/category/people/inno-people,Singapore,4,3,3,1.3333333333333333,5.333333333333333,12,0,0
/global/archives/category/press-room,Hong Kong,4,3,2,2,21,18,0,0
/global/archives/category/press-room,Japan,4,3,3,1.3333333333333333,25.333333333333332,15,0,0
/global/archives/category/press-room,United Kingdom,4,4,4,1,19.25,16,0,0
/global/archives/category/social-value/csr-program,United States,4,4,4,1,11,15,0,0
/global/archives/tag/australia,Singapore,4,1,1,4,38,16,0,0
/global/archives/tag/g-15-ap-block,Japan,4,1,1,4,150,15,0,0
/global/archives/tag/germany,Germany,4,4,4,1,39,20,0,0
/global/archives/tag/green-bonds,United Kingdom,4,2,2,2,25,16,0,0
/global/archives/tag/ncm811,United States,4,2,2,2,11,16,0,0
/global/archives/tag/ncm9,United States,4,2,2,2,47,15,0,0
/global/archives/tag/pouch-type-battery,United States,4,3,3,1.3333333333333333,13.333333333333334,18,0,0
/global/archives/tag/separator,India,4,3,2,2,14.5,18,0,0
/global/archives/tag/separator,United States,4,3,3,1.3333333333333333,64.66666666666667,17,0,0
/global/archives/tag/shanghai,South Korea,4,1,1,4,17,16,0,0
/global/archives/tag/sk-gc-americas,United States,4,3,3,1.3333333333333333,10.666666666666666,21,0,0
/global/archives/tag/skbmp,South Korea,4,5,4,1,0.5,16,0,0
/global/archives/tag/skoh,South Korea,4,3,3,1.3333333333333333,6.666666666666667,19,0,0
/global/archives/tag/sustainable-aviation-fuel,Japan,4,2,2,2,36.5,16,0,0
/global/archives/tag/vwbe,Poland,4,3,3,1.3333333333333333,56.333333333333336,18,0,0
/global/sustainability-report,United Kingdom,4,4,3,1.3333333333333333,8.333333333333334,18,0,0
/global/terms-and-conditions,South Korea,4,3,3,1.3333333333333333,23,18,0,0
/global/,Pakistan,3,2,2,1.5,38.5,15,0,0
/global/,Romania,3,2,1,3,49,15,0,0
/global/,Switzerland,3,3,3,1,0,11,0,0
/global/archives/10133,Spain,3,2,1,3,590,13,0,0
/global/archives/10654,United States,3,4,3,1,60,16,0,0
/global/archives/10774,India,3,3,3,1,41,15,0,0
/global/archives/10939,Singapore,3,3,3,1,22.333333333333332,14,0,0
/global/archives/10939,United Kingdom,3,3,3,1,24.666666666666668,12,0,0
/global/archives/11004,China,3,4,3,1,11.666666666666666,14,0,0
/global/archives/11037,India,3,3,3,1,12,15,0,0
/global/archives/11037,United Arab Emirates,3,3,3,1,28.666666666666668,16,0,0
/global/archives/11087,China,3,1,1,3,448,14,0,0
/global/archives/11087,India,3,3,3,1,12.666666666666666,12,0,0
/global/archives/11147,Singapore,3,3,3,1,12.333333333333334,14,0,0
/global/archives/11161,South Korea,3,3,3,1,413,16,0,0
/global/archives/11161,United Kingdom,3,1,1,3,15,10,0,0
/global/archives/11512,South Korea,3,4,3,1,51.666666666666664,10,0,0
/global/archives/11537,United Kingdom,3,4,3,1,48,16,0,0
/global/archives/11596,India,3,3,2,1.5,36,13,0,0
/global/archives/11807,Brazil,3,3,3,1,85.66666666666667,15,0,0
/global/archives/11807,Singapore,3,5,2,1.5,85.5,12,0,0
/global/archives/11807,United States,3,4,3,1,7,15,0,0
/global/archives/11853,Australia,3,4,1,3,0,12,0,0
/global/archives/12022,Germany,3,2,2,1.5,23,13,0,0
/global/archives/12022,Russia,3,3,3,1,102.66666666666667,18,0,0
/global/archives/12022,South Korea,3,3,3,1,2.6666666666666665,15,0,0
/global/archives/12022,United Kingdom,3,2,2,1.5,55.5,12,0,0
/global/archives/12306,Germany,3,4,3,1,13.666666666666666,11,0,0
/global/archives/12389,India,3,2,2,1.5,12,11,0,0
/global/archives/12471,Indonesia,3,3,1,3,7,7,0,0
/global/archives/12692,South Korea,3,4,2,1.5,45.5,13,0,0
/global/archives/12950,Canada,3,4,3,1,36.666666666666664,16,0,0
/global/archives/13103,United States,3,2,2,1.5,25,11,0,0
/global/archives/13329,South Korea,3,5,3,1,4.666666666666667,15,0,0
/global/archives/13521,Singapore,3,4,3,1,0,12,0,0
/global/archives/13544,Japan,3,1,1,3,41,12,0,0
/global/archives/13595,China,3,3,3,1,83.66666666666667,14,0,0
/global/archives/13595,Hong Kong,3,1,1,3,207,12,0,0
/global/archives/13780,Belgium,3,3,3,1,52.666666666666664,14,0,0
/global/archives/13780,United Kingdom,3,3,2,1.5,36.5,12,0,0
/global/archives/1399,United States,3,3,3,1,78,11,0,0
/global/archives/1399,Vietnam,3,3,2,1.5,37.5,12,0,0
/global/archives/14065,United States,3,1,1,3,0,6,0,0
/global/archives/14078,Japan,3,2,2,1.5,25,11,0,0
/global/archives/14193,United States,3,3,3,1,8.333333333333334,14,0,0
/global/archives/14243,Japan,3,4,3,1,45.666666666666664,14,0,0
/global/archives/14264,South Korea,3,4,3,1,21,13,0,0
/global/archives/14415,India,3,4,3,1,16.333333333333332,15,0,0
/global/archives/14491,Netherlands,3,3,3,1,32,14,0,0
/global/archives/14766,Japan,3,5,3,1,108.66666666666667,15,0,0
/global/archives/15259,India,3,3,2,1.5,22.5,14,0,0
/global/archives/15353,United States,3,3,3,1,10,13,0,0
/global/archives/15374,Norway,3,3,3,1,5.333333333333333,13,0,0
/global/archives/15409,Ghana,3,3,1,3,449,11,0,0
/global/archives/15462,Italy,3,4,3,1,20.333333333333332,15,0,0
/global/archives/15490,Australia,3,3,3,1,47.666666666666664,14,0,0
/global/archives/15490,Germany,3,5,2,1.5,0,15,0,0
/global/archives/15574,India,3,3,3,1,42.666666666666664,13,0,0
/global/archives/15592,South Korea,3,5,2,1.5,184.5,12,0,0
/global/archives/15592,United States,3,3,3,1,2.3333333333333335,13,0,0
/global/archives/15687,Singapore,3,3,2,1.5,14.5,14,0,0
/global/archives/15687,Taiwan,3,4,1,3,611,11,0,0
/global/archives/15689,Japan,3,2,1,3,21,12,0,0
/global/archives/15840,South Korea,3,2,2,1.5,92,11,0,0
/global/archives/15865,South Korea,3,4,2,1.5,6,11,0,0
/global/archives/15865,United States,3,4,3,1,37.333333333333336,14,0,0
/global/archives/15937,Australia,3,2,1,3,6,10,0,0
/global/archives/15937,Singapore,3,4,2,1.5,39,15,0,0
/global/archives/15937,South Korea,3,2,2,1.5,170.5,13,0,0
/global/archives/15985,South Korea,3,3,3,1,6.666666666666667,13,0,0
/global/archives/16060,Taiwan,3,5,2,1.5,135.5,13,0,0
/global/archives/16154,United States,3,3,3,1,45,14,0,0
/global/archives/16286,South Korea,3,5,3,1,9,16,0,0
/global/archives/16448,Hong Kong,3,3,1,3,99,10,0,0
/global/archives/16448,Netherlands,3,1,1,3,32,14,0,0
/global/archives/16448,South Korea,3,3,2,1.5,2.5,12,0,0
/global/archives/16448,Switzerland,3,3,2,1.5,14.5,11,0,0
/global/archives/16480,United States,3,3,3,1,7,15,0,0
/global/archives/16532,India,3,4,3,1,1.6666666666666667,14,0,0
/global/archives/16532,South Korea,3,2,2,1.5,37,12,0,0
/global/archives/16532,Sweden,3,4,3,1,2.6666666666666665,16,0,0
/global/archives/16583,India,3,4,3,1,0.6666666666666666,13,0,0
/global/archives/16583,Indonesia,3,2,1,3,0,8,0,0
/global/archives/16624,South Korea,3,2,2,1.5,59.5,13,0,0
/global/archives/16719,South Korea,3,5,2,1.5,21.5,14,0,0
/global/archives/16787,South Korea,3,3,3,1,66.33333333333333,14,0,0
/global/archives/16834,Saudi Arabia,3,2,2,1.5,21,11,0,0
/global/archives/16881,Hong Kong,3,2,2,1.5,75.5,14,0,0
/global/archives/16881,South Korea,3,2,2,1.5,9.5,14,0,0
/global/archives/16925,Indonesia,3,2,1,3,15,7,0,0
/global/archives/16925,Singapore,3,3,1,3,0,10,0,0
/global/archives/16939,France,3,4,1,3,68,12,0,0
/global/archives/16939,India,3,2,2,1.5,43,10,0,0
/global/archives/16970,Singapore,3,1,1,3,19,11,0,0
/global/archives/17010,Singapore,3,3,2,1.5,0,10,0,0
/global/archives/17047,South Korea,3,3,3,1,14.333333333333334,15,0,0
/global/archives/17169,Singapore,3,2,2,1.5,109.5,12,0,0
/global/archives/17216,Germany,3,3,3,1,13,15,0,0
/global/archives/17216,Japan,3,2,2,1.5,60,10,0,0
/global/archives/17313,China,3,2,2,1.5,38,8,0,0
/global/archives/17313,South Korea,3,4,2,1.5,2,15,0,0
/global/archives/17356,France,3,3,3,1,43.666666666666664,14,0,0
/global/archives/17356,Singapore,3,2,2,1.5,120.5,13,0,0
/global/archives/17426,Taiwan,3,3,3,1,18,14,0,0
/global/archives/17499,United Kingdom,3,3,3,1,61,13,0,0
/global/archives/17569,Japan,3,2,2,1.5,78,12,0,0
/global/archives/17569,Singapore,3,3,2,1.5,73.5,12,0,0
/global/archives/17595,Belgium,3,1,1,3,53,13,0,0
/global/archives/17595,Germany,3,4,2,1.5,0,12,0,0
/global/archives/17737,India,3,3,3,1,0,12,0,0
/global/archives/17796,Singapore,3,3,1,3,1,9,0,0
/global/archives/17817,France,3,2,2,1.5,38,13,0,0
/global/archives/17893,India,3,3,3,1,6.333333333333333,14,0,0
/global/archives/17950,Hong Kong,3,5,3,1,0,16,0,0
/global/archives/17990,South Korea,3,4,3,1,23.333333333333332,16,0,0
/global/archives/18022,Ukraine,3,2,2,1.5,6.5,12,0,0
/global/archives/18022,United States,3,3,3,1,57.333333333333336,12,0,0
/global/archives/18065,Japan,3,2,2,1.5,6.5,14,0,0
/global/archives/18107,Belgium,3,3,3,1,44.666666666666664,16,0,0
/global/archives/18107,Ireland,3,4,3,1,25,17,0,0
/global/archives/18140,Japan,3,3,2,1.5,210.5,11,0,0
/global/archives/18140,United Kingdom,3,4,3,1,8.666666666666666,12,0,0
/global/archives/18208,South Korea,3,4,1,3,0,13,0,0
/global/archives/18283,Italy,3,2,2,1.5,2.5,10,0,0
/global/archives/18332,South Africa,3,2,2,1.5,224,11,0,0
/global/archives/18332,United States,3,3,3,1,61,12,0,0
/global/archives/18361,Hong Kong,3,3,3,1,9.333333333333334,13,0,0
/global/archives/18388,Canada,3,3,2,1.5,0.5,9,0,0
/global/archives/18421,South Korea,3,3,3,1,11.666666666666666,12,0,0
/global/archives/18436,South Korea,3,2,2,1.5,24,13,0,0
/global/archives/18436,United States,3,4,4,0.75,10.25,15,0,0
/global/archives/18445,France,3,2,2,1.5,594.5,14,0,0
/global/archives/18445,Japan,3,3,3,1,72,14,0,0
/global/archives/18478,India,3,3,2,1.5,31,11,0,0
/global/archives/18546,Netherlands,3,4,3,1,69.33333333333333,16,0,0
/global/archives/18608,Hungary,3,3,2,1.5,30.5,10,0,0
/global/archives/18608,Japan,3,4,3,1,8.333333333333334,15,0,0
/global/archives/18608,Netherlands,3,2,2,1.5,35,11,0,0
/global/archives/18623,South Korea,3,3,2,1.5,65,11,0,0
/global/archives/18639,India,3,1,1,3,26,10,0,0
/global/archives/18659,France,3,3,3,1,2,13,0,0
/global/archives/18659,Germany,3,3,3,1,0,12,0,0
/global/archives/18659,United Kingdom,3,3,2,1.5,18,11,0,0
/global/archives/18690,India,3,3,3,1,28.666666666666668,14,0,0
/global/archives/18743,Singapore,3,3,3,1,18.333333333333332,12,0,0
/global/archives/18753,China,3,1,1,3,113,12,0,0
/global/archives/18753,Hong Kong,3,4,2,1.5,6,8,0,0
/global/archives/18753,Vietnam,3,3,2,1.5,9.5,10,0,0
/global/archives/18770,Indonesia,3,3,2,1.5,19.5,8,0,0
/global/archives/18770,Taiwan,3,1,1,3,78,12,0,0
/global/archives/18989,Australia,3,3,3,1,60.333333333333336,14,0,0
/global/archives/18989,Germany,3,3,3,1,366.3333333333333,10,0,0
/global/archives/18989,Spain,3,3,3,1,186,12,0,0
/global/archives/19014,Germany,3,3,3,1,14,12,0,0
/global/archives/19045,Bosnia & Herzegovina,3,3,1,3,2,9,0,0
/global/archives/19045,Brazil,3,3,1,3,0,10,0,0
/global/archives/19045,China,3,4,3,1,16.666666666666668,14,0,0
/global/archives/19045,Kuwait,3,3,2,1.5,31.5,15,0,0
/global/archives/19045,Taiwan,3,3,3,1,3.6666666666666665,11,0,0
/global/archives/19078,Belgium,3,2,2,1.5,54.5,12,0,0
/global/archives/19078,Egypt,3,3,2,1.5,77.5,12,0,0
/global/archives/19078,Latvia,3,3,3,1,2.3333333333333335,13,0,0
/global/archives/19108,Singapore,3,4,3,1,59.333333333333336,15,0,0
/global/archives/19154,United Kingdom,3,5,5,0.6,10,13,0,0
/global/archives/2329,United States,3,4,3,1,95.33333333333333,17,0,0
/global/archives/2576,United States,3,3,3,1,49.666666666666664,17,0,0
/global/archives/3005,United States,3,3,2,1.5,25.5,10,0,0
/global/archives/3158,Myanmar (Burma),3,1,1,3,11,11,0,0
/global/archives/3464,United States,3,3,2,1.5,122,14,0,0
/global/archives/3473,South Korea,3,5,3,1,3,17,0,0
/global/archives/3709,Brazil,3,3,1,3,0,10,0,0
/global/archives/3709,India,3,2,2,1.5,33,11,0,0
/global/archives/3820,Belgium,3,2,2,1.5,39.5,15,0,0
/global/archives/3820,Poland,3,2,1,3,37,12,0,0
/global/archives/3820,United Kingdom,3,3,2,1.5,30.5,15,0,0
/global/archives/3962,United Kingdom,3,2,2,1.5,72.5,14,0,0
/global/archives/3962,United States,3,3,3,1,4,14,0,0
/global/archives/4146,India,3,3,2,1.5,1.5,12,0,0
/global/archives/4308,India,3,4,3,1,1.3333333333333333,14,0,0
/global/archives/4360,Malaysia,3,4,3,1,27.333333333333332,16,0,0
/global/archives/4499,Malaysia,3,3,3,1,15,14,0,0
/global/archives/4751,Japan,3,4,3,1,26.333333333333332,16,0,0
/global/archives/4793,Japan,3,2,2,1.5,41.5,13,0,0
/global/archives/4844,India,3,4,3,1,36,17,0,0
/global/archives/489,India,3,3,3,1,8.666666666666666,15,0,0
/global/archives/489,Singapore,3,3,3,1,32.333333333333336,15,0,0
/global/archives/564,Japan,3,3,2,1.5,16.5,11,0,0
/global/archives/5853,Taiwan,3,1,1,3,42,11,0,0
/global/archives/5892,Ukraine,3,3,3,1,26.333333333333332,17,0,0
/global/archives/5893,Sweden,3,1,1,3,34,9,0,0
/global/archives/6090,Malaysia,3,2,1,3,303,10,0,0
/global/archives/6216,Spain,3,4,2,1.5,24.5,15,0,0
/global/archives/6377,Canada,3,3,3,1,4.666666666666667,13,0,0
/global/archives/6377,India,3,3,3,1,2.6666666666666665,13,0,0
/global/archives/653,Hungary,3,3,3,1,178.33333333333334,15,0,0
/global/archives/6710,Japan,3,2,2,1.5,25,13,0,0
/global/archives/6734,Japan,3,2,2,1.5,52.5,12,0,0
/global/archives/6807,South Korea,3,3,3,1,7.333333333333333,14,0,0
/global/archives/6807,United Kingdom,3,2,2,1.5,29,10,0,0
/global/archives/7177,United States,3,3,3,1,43,11,0,0
/global/archives/7221,Japan,3,3,3,1,0,9,0,0
/global/archives/7445,United States,3,3,3,1,7.333333333333333,13,0,0
/global/archives/7476,United Kingdom,3,3,3,1,0,9,0,0
/global/archives/7906,India,3,5,2,1.5,101,16,0,0
/global/archives/7919,Singapore,3,3,3,1,17,14,0,0
/global/archives/822,Germany,3,3,2,1.5,44,14,0,0
/global/archives/8400,India,3,3,3,1,20,16,0,0
/global/archives/8400,South Korea,3,4,2,1.5,9,16,0,0
/global/archives/8899,South Korea,3,4,3,1,20.666666666666668,16,0,0
/global/archives/9493,Hungary,3,2,1,3,84,11,0,0
/global/archives/9493,Japan,3,3,3,1,11.333333333333334,13,0,0
/global/archives/9509,Sweden,3,1,1,3,115,11,0,0
/global/archives/9668,India,3,3,3,1,24.333333333333332,15,0,0
/global/archives/9668,South Korea,3,3,3,1,25,15,0,0
/global/archives/9709,Philippines,3,3,1,3,16,10,0,0
/global/archives/9740,Japan,3,2,2,1.5,64.5,14,0,0
/global/archives/9877,South Korea,3,3,3,1,6,11,0,0
/global/archives/9893,Portugal,3,3,2,1.5,16.5,15,0,0
/global/archives/9910,Norway,3,5,2,1.5,31.5,17,0,0
/global/archives/9910,Thailand,3,4,1,3,264,12,0,0
/global/archives/9998,South Korea,3,2,2,1.5,27,15,0,0
/global/archives/category/corporate/sk-energy,France,3,2,2,1.5,7,12,0,0
/global/archives/category/corporate/sk-enmove,China,3,3,3,1,16,14,0,0
/global/archives/category/corporate/sk-enmove,Spain,3,2,2,1.5,41,12,0,0
/global/archives/category/corporate/sk-enmove,Taiwan,3,3,2,1.5,8,11,0,0
/global/archives/category/corporate/sk-enmove,United States,3,3,3,1,17.333333333333332,14,0,0
/global/archives/category/corporate/sk-geo-centric,United States,3,3,2,1.5,2.5,12,0,0
/global/archives/category/corporate/sk-ie-technology,South Korea,3,3,1,3,4,12,0,0
/global/archives/category/corporates,Malaysia,3,3,3,1,4,11,0,0
/global/archives/category/corporates/sk-energy,Japan,3,3,3,1,12,12,0,0
/global/archives/category/corporates/sk-energy,Spain,3,3,2,1.5,23.5,10,0,0
/global/archives/category/corporates/sk-energy,Taiwan,3,1,1,3,19,12,0,0
/global/archives/category/corporates/sk-energy,Thailand,3,2,2,1.5,12.5,12,0,0
/global/archives/category/corporates/sk-energy,Vietnam,3,2,2,1.5,14,12,0,0
/global/archives/category/corporates/sk-energy,Yemen,3,3,2,1.5,5,10,0,0
/global/archives/category/corporates/sk-enmove,Chile,3,1,1,3,48,9,0,0
/global/archives/category/corporates/sk-enmove,Indonesia,3,3,2,1.5,12.5,10,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,3,3,3,1,28.333333333333332,9,0,0
/global/archives/category/corporates/sk-innovation,Hong Kong,3,3,3,1,6.666666666666667,12,0,0
/global/archives/category/corporates/sk-innovation,Ireland,3,1,1,3,61,8,0,0
/global/archives/category/corporates/sk-innovation,Spain,3,1,1,3,28,12,0,0
/global/archives/category/corporates/sk-on,Canada,3,3,3,1,31.666666666666668,12,0,0
/global/archives/category/corporates/sk-on,Indonesia,3,3,2,1.5,15.5,9,0,0
/global/archives/category/corporates/sk-rading-international,Denmark,3,1,1,3,36,12,0,0
/global/archives/category/insight,Japan,3,3,3,1,4,11,0,0
/global/archives/category/insight/expert-voice,United States,3,3,3,1,12.666666666666666,9,0,0
/global/archives/category/insight/trend_report,Taiwan,3,1,1,3,29,12,0,0
/global/archives/category/insight/trend_report,United Kingdom,3,2,2,1.5,27.5,10,0,0
/global/archives/category/people/ceo-leaders,India,3,3,3,1,10.333333333333334,14,0,0
/global/archives/category/people/inno-people,India,3,3,3,1,1.6666666666666667,9,0,0
/global/archives/category/people/sustainability,United States,3,3,3,1,7,9,0,0
/global/archives/category/press-room,Malaysia,3,3,3,1,10,12,0,0
/global/archives/category/press-room/financial-results,Austria,3,2,2,1.5,17.5,12,0,0
/global/archives/category/press-room/financial-results,Taiwan,3,2,2,1.5,11,12,0,0
/global/archives/category/press-room/press-release,Germany,3,4,4,0.75,22.5,13,0,0
/global/archives/category/press-room/press-release,Hungary,3,3,2,1.5,21,11,0,0
/global/archives/category/social-value/opinions,United States,3,3,3,1,3.3333333333333335,12,0,0
/global/archives/category/social-value/social-enterprise,United States,3,3,3,1,3.3333333333333335,12,0,0
/global/archives/tag/2024-q2,France,3,2,2,1.5,9.5,13,0,0
/global/archives/tag/arc,South Korea,3,2,1,3,15,13,0,0
/global/archives/tag/blueovalsk,Netherlands,3,2,1,3,7,14,0,0
/global/archives/tag/blueovalsk,United States,3,3,3,1,8.666666666666666,12,0,0
/global/archives/tag/board-of-directors,United States,3,2,1,3,6,9,0,0
/global/archives/tag/earnings,France,3,1,1,3,36,12,0,0
/global/archives/tag/earnings,United States,3,2,2,1.5,6,11,0,0
/global/archives/tag/ess,Singapore,3,1,1,3,16,10,0,0
/global/archives/tag/europe,Ukraine,3,1,1,3,23,10,0,0
/global/archives/tag/extraordinary-general-meeting,Singapore,3,3,3,1,2.3333333333333335,12,0,0
/global/archives/tag/g-15-ap-block,South Korea,3,2,2,1.5,14.5,14,0,0
/global/archives/tag/germany,Hungary,3,2,2,1.5,0,10,0,0
/global/archives/tag/ketapu-cluster,Malaysia,3,2,2,1.5,9.5,11,0,0
/global/archives/tag/malaysia,India,3,2,2,1.5,9.5,13,0,0
/global/archives/tag/malaysia,Malaysia,3,2,2,1.5,14,11,0,0
/global/archives/tag/mbwa,South Korea,3,4,3,1,6,17,0,0
/global/archives/tag/ncm811,Germany,3,2,2,1.5,6,12,0,0
/global/archives/tag/ncm811,South Korea,3,1,1,3,17,12,0,0
/global/archives/tag/shepherd-ccs-project,Austria,3,1,1,3,20,12,0,0
/global/archives/tag/singapore,Singapore,3,1,1,3,18,12,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,Ghana,3,1,1,3,59,12,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,Hong Kong,3,2,2,1.5,32,14,0,0
/global/archives/tag/sk-battery-america,South Korea,3,2,1,3,12,13,0,0
/global/archives/tag/sk-functional-polymer,South Korea,3,1,1,3,238,12,0,0
/global/archives/tag/sk-innovation,United States,3,2,2,1.5,21,12,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,South Korea,3,4,3,1,1.6666666666666667,14,0,0
/global/archives/tag/sk-primacor-europe,Spain,3,2,2,1.5,22,13,0,0
/global/archives/tag/skfs,South Korea,3,2,2,1.5,499.5,14,0,0
/global/archives/tag/skti,South Korea,3,3,2,1.5,3,13,0,0
/global/archives/tag/sk综合化学上海,South Korea,3,1,1,3,12,13,0,0
/global/archives/tag/snb-capital,India,3,1,1,3,10,12,0,0
/global/archives/tag/solid-power,Netherlands,3,2,2,1.5,13.5,13,0,0
/global/archives/tag/ulsan-complex,Thailand,3,3,2,1.5,2,14,0,0
/global/archives/tag/yoo-jae-young,Philippines,3,3,1,3,28,15,0,0
/global/archives/tag/中韩石化,Belgium,3,1,1,3,12,13,0,0
/global/latestnews,Italy,3,2,1,3,70,12,0,0
/global/latestnews,Japan,3,4,3,1,9.333333333333334,12,0,0
/global/latestnews,Peru,3,3,3,1,58.333333333333336,13,0,0
/global/latestnews,Philippines,3,3,2,1.5,17,13,0,0
/global/latestnews,Taiwan,3,4,1,3,56,13,0,0
/global/legal-notices,United States,3,3,3,1,6,14,0,0
/global/legal-notices,Vietnam,3,2,2,1.5,17.5,11,0,0
/global/sustainability-report,India,3,3,3,1,9.666666666666666,15,0,0
/global/sustainability-report,Singapore,3,3,3,1,6.333333333333333,13,0,0
/global/who-we-are,India,3,2,2,1.5,26,13,0,0
/global/,Bangladesh,2,1,1,2,3,9,0,0
/global/,Czechia,2,1,1,2,18,7,0,0
/global/,Mexico,2,2,2,1,6.5,7,0,0
/global/,Netherlands,2,2,2,1,1,7,0,0
/global/archives/10133,France,2,2,2,1,6.5,10,0,0
/global/archives/10133,Hungary,2,2,2,1,10.5,10,0,0
/global/archives/10133,Kyrgyzstan,2,1,1,2,0,6,0,0
/global/archives/10133,Norway,2,1,1,2,27,9,0,0
/global/archives/10159,India,2,2,2,1,47.5,11,0,0
/global/archives/10310,Australia,2,1,1,2,47,9,0,0
/global/archives/10326,Vietnam,2,1,1,2,19,8,0,0
/global/archives/10460,South Korea,2,2,2,1,54.5,9,0,0
/global/archives/10535,Bangladesh,2,2,1,2,0,7,0,0
/global/archives/1058,Türkiye,2,1,1,2,7,7,0,0
/global/archives/1058,United States,2,2,2,1,22.5,10,0,0
/global/archives/10610,India,2,2,1,2,7,8,0,0
/global/archives/10610,United States,2,2,2,1,3.5,8,0,0
/global/archives/10713,South Korea,2,2,2,1,14,10,0,0
/global/archives/10767,United States,2,2,2,1,9.5,10,0,0
/global/archives/10774,Canada,2,2,2,1,37.5,9,0,0
/global/archives/10774,France,2,2,2,1,46,10,0,0
/global/archives/10774,Germany,2,3,2,1,29.5,11,0,0
/global/archives/10774,Ireland,2,2,2,1,10,9,0,0
/global/archives/10802,Peru,2,1,1,2,444,9,0,0
/global/archives/10835,Canada,2,1,1,2,81,8,0,0
/global/archives/10835,India,2,2,1,2,234,7,0,0
/global/archives/10872,Belgium,2,2,2,1,131.5,11,0,0
/global/archives/10872,United States,2,2,2,1,31.5,8,0,0
/global/archives/10913,China,2,1,1,2,0,5,0,0
/global/archives/10913,Greece,2,1,1,2,33,8,0,0
/global/archives/10913,Hong Kong,2,4,2,1,112,10,0,0
/global/archives/10913,Japan,2,1,1,2,32,9,0,0
/global/archives/10913,Thailand,2,2,2,1,5.5,9,0,0
/global/archives/10939,Indonesia,2,2,1,2,26,6,0,0
/global/archives/11004,Hong Kong,2,3,2,1,20,11,0,0
/global/archives/11058,India,2,3,2,1,26,8,0,0
/global/archives/11087,Canada,2,2,2,1,35.5,10,0,0
