# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240708
# 종료일: 20240714
페이지 경로 및 화면 클래스,국가,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17499,South Korea,2,2,1,27.5,10,0,0
/global/archives/17499,United States,2,2,1,278,10,0,0
/global/archives/17569,United States,2,1,2,24,9,0,0
/global/archives/17595,China,2,2,1,18.5,8,0,0
/global/archives/17595,Italy,2,1,2,29,8,0,0
/global/archives/17595,Taiwan,2,2,1,5,8,0,0
/global/archives/17595,United States,2,2,1,42.5,10,0,0
/global/archives/17623,Germany,2,2,1,0,8,0,0
/global/archives/17623,India,2,2,1,38.5,10,0,0
/global/archives/17796,Poland,2,2,1,72.5,7,0,0
/global/archives/17796,Singapore,2,1,2,64,8,0,0
/global/archives/17817,Poland,2,1,2,222,8,0,0
/global/archives/17817,United States,2,2,1,2.5,9,0,0
/global/archives/17844,Singapore,2,1,2,0,7,0,0
/global/archives/17950,India,2,2,1,172.5,10,0,0
/global/archives/17965,Japan,2,2,1,48,11,0,0
/global/archives/17965,Singapore,2,2,1,93.5,9,0,0
/global/archives/17989,China,2,1,2,148,6,0,0
/global/archives/17990,(not set),2,2,1,0,8,0,0
/global/archives/17990,New Zealand,2,1,2,236,10,0,0
/global/archives/17990,South Korea,2,2,1,20,9,0,0
/global/archives/18022,China,2,2,1,43.5,12,0,0
/global/archives/18022,United States,2,2,1,2,9,0,0
/global/archives/18065,Canada,2,2,1,19.5,7,0,0
/global/archives/18065,Sweden,2,2,1,8.5,9,0,0
/global/archives/18065,United Kingdom,2,2,1,24.5,8,0,0
/global/archives/18107,Iraq,2,1,2,74,9,0,0
/global/archives/18140,Poland,2,2,1,78.5,10,0,0
/global/archives/18140,Singapore,2,2,1,0,10,0,0
/global/archives/18140,United States,2,2,1,18.5,10,0,0
/global/archives/18283,(not set),2,2,1,0,8,0,0
/global/archives/18332,China,2,2,1,28.5,6,0,0
/global/archives/18332,Nigeria,2,2,1,124.5,9,0,0
/global/archives/18332,United States,2,1,2,127,7,0,0
/global/archives/18361,Bolivia,2,1,2,10,9,0,0
/global/archives/18361,Germany,2,2,1,6.5,9,0,0
/global/archives/18361,Japan,2,1,2,21,8,0,0
/global/archives/18374,Germany,2,2,1,6.5,8,0,0
/global/archives/18374,India,2,1,2,72,7,0,0
/global/archives/18374,United States,2,2,1,0,7,0,0
/global/archives/18388,Hungary,2,2,1,0,9,0,0
/global/archives/18388,Japan,2,2,1,69.5,8,0,0
/global/archives/18421,Japan,2,2,1,1,9,0,0
/global/archives/18436,Hungary,2,2,1,0,9,0,0
/global/archives/18436,Spain,2,2,1,23.5,8,0,0
/global/archives/18445,Austria,2,2,1,50,9,0,0
/global/archives/18445,China,2,2,1,35,10,0,0
/global/archives/18445,Lithuania,2,2,1,0,13,0,0
/global/archives/18445,Netherlands,2,2,1,0,7,0,0
/global/archives/18445,Peru,2,1,2,0,7,0,0
/global/archives/18445,Singapore,2,2,1,0,8,0,0
/global/archives/18478,Canada,2,1,2,72,9,0,0
/global/archives/18478,China,2,2,1,27,4,0,0
/global/archives/18478,Poland,2,2,1,39,10,0,0
/global/archives/253,Hong Kong,2,1,2,0,7,0,0
/global/archives/2576,United States,2,1,2,170,9,0,0
/global/archives/311,India,2,1,2,44,10,0,0
/global/archives/311,Singapore,2,1,2,5,11,0,0
/global/archives/311,United States,2,1,2,75,8,0,0
/global/archives/3393,South Korea,2,2,1,6.5,10,0,0
/global/archives/3820,Chile,2,1,2,90,9,0,0
/global/archives/3820,Italy,2,2,1,52,10,0,0
/global/archives/3820,South Korea,2,2,1,56.5,12,0,0
/global/archives/3962,Pakistan,2,1,2,5,9,0,0
/global/archives/4482,Germany,2,1,2,41,10,0,0
/global/archives/4482,United States,2,1,2,48,9,0,0
/global/archives/4921,United States,2,2,1,50,10,0,0
/global/archives/507,South Korea,2,1,2,8,10,0,0
/global/archives/5892,Ukraine,2,2,1,13.5,11,0,0
/global/archives/6216,Germany,2,2,1,16,9,0,0
/global/archives/6216,Taiwan,2,1,2,52,9,0,0
/global/archives/6313,Germany,2,2,1,6,8,0,0
/global/archives/6658,South Korea,2,1,2,0,8,0,0
/global/archives/6870,India,2,1,2,23,8,0,0
/global/archives/7043,United Kingdom,2,2,1,78,11,0,0
/global/archives/7292,Taiwan,2,2,1,5.5,8,0,0
/global/archives/7319,South Korea,2,2,1,0,7,0,0
/global/archives/7445,Poland,2,2,1,2.5,9,0,0
/global/archives/7476,Singapore,2,1,2,33,8,0,0
/global/archives/7740,United States,2,1,2,153,8,0,0
/global/archives/7761,Taiwan,2,1,2,97,8,0,0
/global/archives/7761,United States,2,1,2,16,6,0,0
/global/archives/7794,India,2,1,2,601,8,0,0
/global/archives/7991,Taiwan,2,1,2,198,8,0,0
/global/archives/8310,South Korea,2,2,1,12.5,8,0,0
/global/archives/8899,South Korea,2,2,1,47.5,11,0,0
/global/archives/9509,South Korea,2,2,1,30,10,0,0
/global/archives/9548,United States,2,1,2,2,8,0,0
/global/archives/9695,Japan,2,1,2,278,9,0,0
/global/archives/9709,India,2,1,2,59,8,0,0
/global/archives/9709,South Korea,2,1,2,43,8,0,0
/global/archives/9910,United States,2,1,2,0,7,0,0
/global/archives/9951,Taiwan,2,1,2,78,8,0,0
/global/archives/9978,India,2,1,2,51,7,0,0
/global/archives/category/ces/ces-2023,South Korea,2,2,1,2,8,0,0
/global/archives/category/corporate/sk-energy,Japan,2,2,1,13,8,0,0
/global/archives/category/corporate/sk-energy,South Korea,2,2,1,20,10,0,0
/global/archives/category/corporate/sk-enmove,China,2,1,2,57,9,0,0
/global/archives/category/corporate/sk-enmove,India,2,2,1,9,11,0,0
/global/archives/category/corporate/sk-incheon-petrochem,India,2,2,1,30,11,0,0
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,2,1,2,15,8,0,0
/global/archives/category/corporates,Japan,2,1,2,15,8,0,0
/global/archives/category/corporates,Switzerland,2,1,2,6,8,0,0
/global/archives/category/corporates/sk-earthon,United States,2,1,2,15,9,0,0
/global/archives/category/corporates/sk-energy,Uzbekistan,2,1,2,34,8,0,0
/global/archives/category/corporates/sk-geo-centric,Canada,2,1,2,7,5,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,2,2,1,11,9,0,0
/global/archives/category/corporates/sk-ie-technology,Singapore,2,1,2,50,8,0,0
/global/archives/category/corporates/sk-ie-technology,South Korea,2,2,1,2,9,0,0
/global/archives/category/corporates/sk-innovation,Italy,2,1,2,24,8,0,0
/global/archives/category/corporates/sk-on,Norway,2,1,2,25,6,0,0
/global/archives/category/corporates/sk-on,United Kingdom,2,2,1,6,9,0,0
/global/archives/category/insight,India,2,2,1,15.5,7,0,0
/global/archives/category/insight/trend_report,China,2,2,1,23,8,0,0
/global/archives/category/people,China,2,2,1,31.5,11,0,0
/global/archives/category/people/inno-people,India,2,2,1,114,6,0,0
/global/archives/category/people/inno-people,United Kingdom,2,1,2,9,8,0,0
/global/archives/category/people/inno-people,United States,2,2,1,4,8,0,0
/global/archives/category/people/sustainability,Singapore,2,1,2,19,7,0,0
/global/archives/category/press-room,Australia,2,1,2,39,8,0,0
/global/archives/category/press-room,Canada,2,2,1,17.5,8,0,0
/global/archives/category/press-room/financial-results,Australia,2,1,2,20,7,0,0
/global/archives/category/press-room/financial-results,France,2,2,1,8.5,9,0,0
/global/archives/category/press-room/financial-results,Netherlands,2,2,1,9.5,10,0,0
/global/archives/category/press-room/financial-results,Portugal,2,1,2,37,9,0,0
/global/archives/category/press-room/press-release,Germany,2,2,1,20.5,8,0,0
/global/archives/tag/battery-monitoring-integrated-circuit,South Korea,2,1,2,47,8,0,0
/global/archives/tag/biofuel,Japan,2,1,2,320,6,0,0
/global/archives/tag/board-of-directors,India,2,1,2,9,9,0,0
/global/archives/tag/ecopro-bm,Hong Kong,2,1,2,13,10,0,0
/global/archives/tag/energy-super-station,South Korea,2,2,1,9.5,10,0,0
/global/archives/tag/ev-battery,Canada,2,1,2,28,9,0,0
/global/archives/tag/financial-results,United States,2,1,2,2,9,0,0
/global/archives/tag/georgia,Canada,2,1,2,17,9,0,0
/global/archives/tag/georgia,United States,2,1,2,7,7,0,0
/global/archives/tag/global-forum,United States,2,2,1,10,8,0,0
/global/archives/tag/green-bonds,India,2,1,2,21,9,0,0
/global/archives/tag/lithium-ion-battery,Greece,2,1,2,139,10,0,0
/global/archives/tag/mdi,South Korea,2,1,2,6,8,0,0
/global/archives/tag/northvolt,Sweden,2,1,2,14,9,0,0
/global/archives/tag/orevac,Thailand,2,1,2,121,9,0,0
/global/archives/tag/pouch-type-battery,United States,2,2,1,7,11,0,0
/global/archives/tag/rhee-jang-weon,Japan,2,1,2,19,8,0,0
/global/archives/tag/shanghai,Singapore,2,2,1,3.5,10,0,0
/global/archives/tag/singapore,Hong Kong,2,1,2,18,9,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,Poland,2,1,2,7,7,0,0
/global/archives/tag/skea,South Korea,2,2,1,14.5,11,0,0
/global/archives/tag/skei-singapore,Hong Kong,2,2,1,3.5,8,0,0
/global/archives/tag/sk综合化学,China,2,1,2,28,10,0,0
/global/archives/tag/solid-power,United States,2,2,1,37.5,11,0,0
/global/archives/tag/tesla,Hungary,2,1,2,11,8,0,0
/global/archives/tag/vwbe,Hungary,2,2,1,5.5,9,0,0
/global/archives/tag/vwbe,United States,2,2,1,10.5,11,0,0
/global/latestnews,Philippines,2,2,1,28,8,0,0
/global/latestnews,Singapore,2,2,1,2.5,8,0,0
/global/sustainability-report,Singapore,2,2,1,10.5,14,0,0
/global/sustainability-report,United States,2,2,1,0,8,0,0
/global/,Australia,1,1,1,119,6,0,0
/global/,Austria,1,1,1,23,6,0,0
/global/,Canada,1,1,1,9,5,0,0
/global/,Czechia,1,2,0.5,14.5,7,0,0
/global/,Egypt,1,1,1,20,4,0,0
/global/,France,1,1,1,22,5,0,0
/global/,Maldives,1,1,1,42,6,0,0
/global/,Pakistan,1,1,1,6,3,0,0
/global/,Switzerland,1,1,1,21,6,0,0
/global/,Thailand,1,1,1,2,3,0,0
/global/archives/,South Korea,1,1,1,4,6,0,0
/global/archives/10133,United Kingdom,1,1,1,0,4,0,0
/global/archives/10159,Indonesia,1,1,1,21,5,0,0
/global/archives/10264,Taiwan,1,1,1,49,6,0,0
/global/archives/10310,United States,1,1,1,42,4,0,0
/global/archives/1043,Singapore,1,1,1,15,5,0,0
/global/archives/10460,Netherlands,1,1,1,33,5,0,0
/global/archives/10535,India,1,1,1,8,5,0,0
/global/archives/10535,Indonesia,1,1,1,33,5,0,0
/global/archives/10610,South Korea,1,1,1,8,5,0,0
/global/archives/10697,Taiwan,1,1,1,5,5,0,0
/global/archives/10767,South Korea,1,1,1,10,5,0,0
/global/archives/10767,United States,1,1,1,104,5,0,0
/global/archives/10774,Canada,1,1,1,50,5,0,0
/global/archives/10774,Japan,1,1,1,76,5,0,0
/global/archives/10802,Sri Lanka,1,1,1,56,5,0,0
/global/archives/10835,India,1,1,1,19,3,0,0
/global/archives/10835,Japan,1,1,1,0,4,0,0
/global/archives/10872,Belgium,1,1,1,39,3,0,0
/global/archives/10872,Philippines,1,1,1,183,6,0,0
/global/archives/10897,India,1,1,1,72,4,0,0
/global/archives/10897,United States,1,1,1,0,4,0,0
/global/archives/10913,South Korea,1,1,1,37,5,0,0
/global/archives/10939,India,1,1,1,0,6,0,0
/global/archives/10939,Malaysia,1,1,1,6,2,0,0
/global/archives/10939,Romania,1,1,1,48,2,0,0
/global/archives/10939,Taiwan,1,1,1,219,4,0,0
/global/archives/10977,Canada,1,1,1,0,5,0,0
/global/archives/10985,China,1,1,1,0,4,0,0
/global/archives/10985,Vietnam,1,1,1,67,3,0,0
/global/archives/11004,Belgium,1,1,1,41,4,0,0
/global/archives/11004,Singapore,1,1,1,52,6,0,0
/global/archives/11010,China,1,1,1,13,6,0,0
/global/archives/11037,Indonesia,1,1,1,40,5,0,0
/global/archives/11037,South Korea,1,1,1,48,4,0,0
/global/archives/11058,Japan,1,1,1,3,5,0,0
/global/archives/11087,Italy,1,2,0.5,6,6,0,0
/global/archives/11087,Mexico,1,0,0,0,3,0,0
/global/archives/11087,South Korea,1,1,1,20,4,0,0
/global/archives/11087,Taiwan,1,1,1,46,3,0,0
/global/archives/11161,India,1,1,1,99,6,0,0
/global/archives/11180,Germany,1,1,1,158,5,0,0
/global/archives/11189,Taiwan,1,1,1,39,4,0,0
/global/archives/11400,France,1,1,1,0,4,0,0
/global/archives/11400,Ukraine,1,1,1,308,5,0,0
/global/archives/11415,Australia,1,1,1,23,5,0,0
/global/archives/11415,South Korea,1,1,1,0,7,0,0
/global/archives/11475,South Korea,1,1,1,10,6,0,0
/global/archives/11512,Taiwan,1,1,1,3,4,0,0
/global/archives/11527,Australia,1,1,1,18,5,0,0
/global/archives/11527,Canada,1,1,1,3,4,0,0
/global/archives/11537,India,1,1,1,135,4,0,0
/global/archives/11596,Indonesia,1,1,1,50,4,0,0
/global/archives/11596,Uzbekistan,1,1,1,57,4,0,0
/global/archives/1175,Canada,1,1,1,0,2,0,0
/global/archives/11807,Finland,1,1,1,0,4,0,0
/global/archives/11807,Hong Kong,1,1,1,8,5,0,0
/global/archives/11807,United Kingdom,1,1,1,192,5,0,0
/global/archives/11830,India,1,1,1,37,4,0,0
/global/archives/11853,Australia,1,1,1,0,2,0,0
/global/archives/11853,India,1,1,1,39,5,0,0
/global/archives/11853,Singapore,1,1,1,44,5,0,0
/global/archives/11916,Canada,1,1,1,15,3,0,0
/global/archives/11916,India,1,1,1,5,4,0,0
/global/archives/11937,South Korea,1,1,1,30,4,0,0
/global/archives/11992,South Korea,1,1,1,6,5,0,0
/global/archives/12008,India,1,1,1,0,3,0,0
/global/archives/12008,South Korea,1,1,1,11,5,0,0
/global/archives/12008,United States,1,1,1,27,5,0,0
/global/archives/12022,Austria,1,2,0.5,0,4,0,0
/global/archives/12022,Bangladesh,1,1,1,5,4,0,0
/global/archives/12022,Japan,1,1,1,1,5,0,0
/global/archives/12022,Kenya,1,1,1,25,6,0,0
/global/archives/12022,Spain,1,1,1,10,5,0,0
/global/archives/12022,United Kingdom,1,1,1,2,5,0,0
/global/archives/12022,United States,1,1,1,24,5,0,0
/global/archives/12022,Venezuela,1,1,1,109,6,0,0
/global/archives/12036,India,1,1,1,10,5,0,0
/global/archives/12036,Japan,1,1,1,0,4,0,0
/global/archives/12091,Finland,1,1,1,40,5,0,0
/global/archives/12106,Australia,1,1,1,8,4,0,0
/global/archives/12106,Finland,1,1,1,7,4,0,0
/global/archives/12106,Germany,1,1,1,74,5,0,0
/global/archives/12106,Hong Kong,1,1,1,13,3,0,0
/global/archives/12106,Indonesia,1,1,1,32,5,0,0
/global/archives/12106,Japan,1,1,1,4,6,0,0
/global/archives/12106,Malaysia,1,1,1,0,4,0,0
/global/archives/12106,South Korea,1,1,1,86,5,0,0
/global/archives/12147,Finland,1,1,1,0,4,0,0
/global/archives/12147,Singapore,1,1,1,32,5,0,0
/global/archives/12147,South Korea,1,1,1,10,5,0,0
/global/archives/12220,Germany,1,1,1,22,5,0,0
/global/archives/12220,Hong Kong,1,1,1,0,2,0,0
/global/archives/12269,Hong Kong,1,0,0,0,3,0,0
/global/archives/12269,Italy,1,1,1,27,5,0,0
/global/archives/12269,Singapore,1,1,1,40,5,0,0
/global/archives/12306,Germany,1,1,1,0,4,0,0
/global/archives/12306,India,1,1,1,0,4,0,0
/global/archives/12306,United States,1,1,1,0,3,0,0
/global/archives/12373,India,1,1,1,41,3,0,0
/global/archives/12373,Russia,1,1,1,30,4,0,0
/global/archives/12389,India,1,1,1,1,5,0,0
/global/archives/12389,United States,1,1,1,0,4,0,0
/global/archives/12471,Australia,1,1,1,5,4,0,0
/global/archives/1257,India,1,1,1,87,3,0,0
/global/archives/1257,South Korea,1,1,1,0,6,0,0
/global/archives/12603,India,1,1,1,7,3,0,0
/global/archives/12603,Taiwan,1,1,1,51,4,0,0
/global/archives/12603,Thailand,1,1,1,6,6,0,0
/global/archives/12603,United States,1,1,1,9,4,0,0
/global/archives/12667,India,1,1,1,22,5,0,0
/global/archives/12667,South Korea,1,1,1,323,6,0,0
/global/archives/12688,Canada,1,1,1,0,4,0,0
/global/archives/12692,Thailand,1,1,1,102,7,0,0
/global/archives/12878,Poland,1,1,1,941,3,0,0
/global/archives/12878,Taiwan,1,1,1,240,4,0,0
/global/archives/13103,Japan,1,1,1,2,5,0,0
/global/archives/13153,Singapore,1,1,1,1,4,0,0
/global/archives/13230,Indonesia,1,1,1,0,4,0,0
/global/archives/13327,India,1,1,1,0,4,0,0
/global/archives/13327,South Korea,1,1,1,0,6,0,0
/global/archives/13329,Japan,1,1,1,5,5,0,0
/global/archives/13443,United States,1,1,1,0,4,0,0
/global/archives/13521,India,1,1,1,19,6,0,0
/global/archives/13521,Japan,1,1,1,13,6,0,0
/global/archives/13521,Portugal,1,1,1,18,6,0,0
/global/archives/13521,Taiwan,1,1,1,181,5,0,0
/global/archives/13544,Germany,1,1,1,17,4,0,0
/global/archives/13595,China,1,1,1,22,4,0,0
/global/archives/13595,Germany,1,1,1,71,4,0,0
/global/archives/13595,Hong Kong,1,1,1,0,4,0,0
/global/archives/13595,Spain,1,1,1,20,6,0,0
/global/archives/13667,Germany,1,1,1,9,4,0,0
/global/archives/13669,Germany,1,1,1,27,4,0,0
/global/archives/13669,Hong Kong,1,1,1,3,3,0,0
/global/archives/13748,Germany,1,1,1,16,4,0,0
/global/archives/13748,Japan,1,1,1,17,3,0,0
/global/archives/13748,United Kingdom,1,1,1,11,4,0,0
/global/archives/13748,United States,1,1,1,21,5,0,0
/global/archives/13780,Germany,1,1,1,11,4,0,0
/global/archives/13780,India,1,1,1,0,4,0,0
/global/archives/13780,South Korea,1,1,1,0,6,0,0
/global/archives/13795,Austria,1,1,1,0,3,0,0
/global/archives/13795,Germany,1,1,1,20,4,0,0
/global/archives/13795,Singapore,1,1,1,48,5,0,0
/global/archives/13804,Germany,1,1,1,7,4,0,0
/global/archives/13804,Hong Kong,1,1,1,215,5,0,0
/global/archives/13804,Indonesia,1,1,1,0,6,0,0
/global/archives/13850,Germany,1,1,1,55,4,0,0
/global/archives/13879,Germany,1,1,1,13,4,0,0
/global/archives/13881,Germany,1,1,1,6,4,0,0
/global/archives/13932,Canada,1,1,1,130,5,0,0
/global/archives/13932,Germany,1,1,1,17,4,0,0
/global/archives/13981,Germany,1,1,1,16,4,0,0
/global/archives/13981,South Korea,1,1,1,0,6,0,0
/global/archives/13981,United States,1,1,1,1,5,0,0
/global/archives/1399,Taiwan,1,1,1,5,3,0,0
/global/archives/14004,Germany,1,1,1,12,4,0,0
/global/archives/14004,Ukraine,1,1,1,0,4,0,0
/global/archives/14030,Germany,1,1,1,88,4,0,0
/global/archives/14030,United States,1,1,1,2,5,0,0
/global/archives/14065,Germany,1,1,1,6,4,0,0
/global/archives/14065,India,1,1,1,12,3,0,0
/global/archives/14065,Norway,1,1,1,24,5,0,0
/global/archives/14065,Poland,1,1,1,37,4,0,0
/global/archives/14065,South Korea,1,1,1,0,3,0,0
/global/archives/14078,China,1,1,1,66,4,0,0
/global/archives/14078,Germany,1,1,1,6,4,0,0
/global/archives/14083,China,1,1,1,24,4,0,0
/global/archives/14179,South Korea,1,1,1,20,4,0,0
/global/archives/14179,United Kingdom,1,1,1,0,3,0,0
/global/archives/14193,United States,1,1,1,144,4,0,0
/global/archives/14219,Hong Kong,1,1,1,64,6,0,0
/global/archives/14219,Italy,1,1,1,13,5,0,0
/global/archives/14226,Belgium,1,1,1,9,5,0,0
/global/archives/14226,Singapore,1,1,1,78,4,0,0
/global/archives/14243,India,1,1,1,378,5,0,0
/global/archives/14243,Pakistan,1,1,1,103,4,0,0
/global/archives/14243,Russia,1,1,1,36,5,0,0
/global/archives/14309,India,1,1,1,12,4,0,0
/global/archives/14309,United States,1,1,1,0,4,0,0
/global/archives/14415,Japan,1,1,1,13,3,0,0
/global/archives/14415,South Korea,1,1,1,40,6,0,0
/global/archives/14491,Saudi Arabia,1,0,0,0,5,0,0
/global/archives/14491,Spain,1,1,1,35,5,0,0
/global/archives/14493,India,1,1,1,49,6,0,0
/global/archives/14493,Singapore,1,1,1,0,4,0,0
/global/archives/14493,Sweden,1,1,1,0,4,0,0
/global/archives/14493,United States,1,1,1,7,3,0,0
/global/archives/14565,Germany,1,1,1,9,2,0,0
/global/archives/14565,South Korea,1,1,1,14,4,0,0
/global/archives/14615,South Korea,1,1,1,0,3,0,0
/global/archives/14628,India,1,1,1,15,5,0,0
/global/archives/14634,Poland,1,1,1,401,3,0,0
/global/archives/14634,Singapore,1,1,1,0,4,0,0
/global/archives/14634,South Korea,1,1,1,0,6,0,0
/global/archives/14634,Sweden,1,1,1,356,5,0,0
/global/archives/14668,South Korea,1,1,1,6,4,0,0
/global/archives/14688,Belgium,1,1,1,19,5,0,0
/global/archives/14740,South Korea,1,1,1,34,5,0,0
/global/archives/14766,India,1,1,1,0,4,0,0
/global/archives/14766,Ireland,1,1,1,1,2,0,0
/global/archives/14766,Japan,1,1,1,20,3,0,0
/global/archives/14770,Czechia,1,1,1,32,5,0,0
/global/archives/14770,Hong Kong,1,1,1,69,5,0,0
/global/archives/14770,Poland,1,1,1,15,3,0,0
/global/archives/14800,Canada,1,1,1,140,4,0,0
/global/archives/14803,Japan,1,1,1,4,4,0,0
/global/archives/14803,United States,1,1,1,13,4,0,0
/global/archives/14896,New Zealand,1,1,1,59,5,0,0
/global/archives/14962,South Korea,1,1,1,9,5,0,0
/global/archives/15007,Taiwan,1,1,1,96,4,0,0
/global/archives/15007,Ukraine,1,1,1,122,6,0,0
/global/archives/15007,Uzbekistan,1,1,1,11,5,0,0
/global/archives/15067,Japan,1,1,1,0,6,0,0
/global/archives/15067,Vietnam,1,1,1,0,4,0,0
/global/archives/15204,Germany,1,1,1,11,4,0,0
/global/archives/15204,Japan,1,1,1,30,5,0,0
/global/archives/15204,United States,1,1,1,0,4,0,0
/global/archives/15259,Canada,1,1,1,0,3,0,0
/global/archives/15259,Netherlands,1,1,1,0,3,0,0
/global/archives/15259,United Kingdom,1,1,1,0,4,0,0
/global/archives/15259,United States,1,1,1,0,4,0,0
/global/archives/15353,India,1,1,1,475,3,0,0
/global/archives/15374,Australia,1,1,1,1,5,0,0
/global/archives/15374,Malaysia,1,1,1,36,6,0,0
/global/archives/15374,Romania,1,1,1,5,4,0,0
/global/archives/15374,United Arab Emirates,1,1,1,22,5,0,0
/global/archives/15409,India,1,1,1,2,3,0,0
/global/archives/15430,China,1,1,1,27,5,0,0
/global/archives/15430,India,1,1,1,8,5,0,0
/global/archives/15430,South Korea,1,1,1,0,4,0,0
/global/archives/15430,Taiwan,1,1,1,0,6,0,0
/global/archives/15462,France,1,1,1,1,4,0,0
/global/archives/15462,Italy,1,1,1,129,5,0,0
/global/archives/15462,Japan,1,1,1,11,5,0,0
/global/archives/15462,United Kingdom,1,1,1,16,5,0,0
/global/archives/15490,Argentina,1,1,1,104,5,0,0
/global/archives/15490,Germany,1,1,1,0,4,0,0
/global/archives/15490,Guyana,1,1,1,2,5,0,0
/global/archives/15490,Ireland,1,1,1,80,5,0,0
/global/archives/15490,Japan,1,1,1,209,5,0,0
/global/archives/15490,Singapore,1,1,1,0,6,0,0
/global/archives/15490,United Arab Emirates,1,1,1,19,5,0,0
/global/archives/15490,United Kingdom,1,1,1,0,6,0,0
/global/archives/15497,Netherlands,1,1,1,0,3,0,0
/global/archives/15574,Germany,1,1,1,16,5,0,0
/global/archives/15574,South Korea,1,1,1,18,6,0,0
/global/archives/15592,Hong Kong,1,1,1,4,4,0,0
/global/archives/15592,Philippines,1,1,1,3,5,0,0
/global/archives/15610,United States,1,1,1,32,4,0,0
/global/archives/15638,India,1,1,1,15,4,0,0
/global/archives/15638,Poland,1,1,1,57,4,0,0
/global/archives/15638,South Korea,1,1,1,0,3,0,0
/global/archives/15654,South Korea,1,1,1,0,3,0,0
/global/archives/15664,Belgium,1,1,1,0,3,0,0
/global/archives/15664,Finland,1,1,1,37,5,0,0
/global/archives/15664,Hong Kong,1,1,1,0,2,0,0
/global/archives/15664,Italy,1,1,1,22,5,0,0
/global/archives/15664,Netherlands,1,1,1,0,4,0,0
/global/archives/15687,Australia,1,1,1,11,5,0,0
/global/archives/15687,Peru,1,1,1,12,4,0,0
/global/archives/15687,Philippines,1,1,1,0,4,0,0
/global/archives/15687,Russia,1,1,1,14,4,0,0
/global/archives/15687,South Korea,1,1,1,5,5,0,0
/global/archives/15760,France,1,1,1,13,4,0,0
/global/archives/15760,Vietnam,1,1,1,8,4,0,0
/global/archives/15840,France,1,1,1,50,5,0,0
/global/archives/15840,Saudi Arabia,1,1,1,58,5,0,0
/global/archives/15840,South Korea,1,1,1,4,4,0,0
/global/archives/15865,India,1,1,1,103,4,0,0
/global/archives/15865,Poland,1,0,0,0,2,0,0
/global/archives/15902,Thailand,1,1,1,0,6,0,0
/global/archives/15937,Taiwan,1,1,1,0,5,0,0
/global/archives/15937ARC Resources news,United States,1,1,1,0,3,0,0
/global/archives/15985,South Korea,1,1,1,16,5,0,0
/global/archives/16005,France,1,1,1,29,5,0,0
/global/archives/16025,United States,1,1,1,54,5,0,0
/global/archives/16060,Australia,1,1,1,35,5,0,0
/global/archives/16060,Bangladesh,1,1,1,0,4,0,0
/global/archives/16060,Singapore,1,1,1,0,2,0,0
/global/archives/16060,Taiwan,1,1,1,0,4,0,0
/global/archives/16060,Thailand,1,1,1,37,5,0,0
/global/archives/16073,South Korea,1,1,1,35,4,0,0
/global/archives/16118,South Korea,1,1,1,20,6,0,0
/global/archives/16131,China,1,1,1,77,4,0,0
/global/archives/16131,Germany,1,1,1,4,3,0,0
/global/archives/16154,India,1,0,0,0,3,0,0
/global/archives/16154,South Korea,1,1,1,162,5,0,0
/global/archives/16154,United States,1,1,1,0,4,0,0
/global/archives/16169,South Korea,1,1,1,29,6,0,0
/global/archives/16187,South Korea,1,1,1,12,5,0,0
/global/archives/16286,India,1,1,1,87,4,0,0
/global/archives/16286,Indonesia,1,1,1,0,4,0,0
/global/archives/16286,South Korea,1,1,1,7,5,0,0
/global/archives/16286,Taiwan,1,1,1,9,4,0,0
/global/archives/16334,Hong Kong,1,1,1,51,5,0,0
/global/archives/16334,Japan,1,1,1,31,4,0,0
/global/archives/16334,Netherlands,1,1,1,0,4,0,0
/global/archives/16376,Finland,1,1,1,24,5,0,0
/global/archives/16376,South Korea,1,1,1,14,5,0,0
/global/archives/16376,United Kingdom,1,1,1,10,5,0,0
/global/archives/16448,Bangladesh,1,1,1,13,6,0,0
/global/archives/16448,Qatar,1,1,1,20,4,0,0
/global/archives/16448,Vietnam,1,1,1,39,4,0,0
/global/archives/16463,Australia,1,1,1,0,6,0,0
/global/archives/16463,Austria,1,1,1,21,4,0,0
/global/archives/16463,Canada,1,1,1,0,6,0,0
/global/archives/16463,Japan,1,1,1,0,2,0,0
/global/archives/16463,Mexico,1,1,1,35,5,0,0
/global/archives/16480,Australia,1,1,1,142,5,0,0
/global/archives/16480,Hong Kong,1,1,1,0,4,0,0
/global/archives/16480,Lithuania,1,0,0,0,3,0,0
/global/archives/16480,United States,1,1,1,38,5,0,0
/global/archives/16493,Vietnam,1,1,1,0,4,0,0
/global/archives/16532,Germany,1,1,1,17,5,0,0
/global/archives/16532,India,1,1,1,0,4,0,0
/global/archives/16532,Japan,1,1,1,81,5,0,0
/global/archives/16532,Taiwan,1,1,1,2,4,0,0
/global/archives/16532,Thailand,1,1,1,0,4,0,0
